발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#5, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 2.163, 87.502, 157.287, 199.592, 201.038, 201.399, 158.372, 158.733, 133.423, 58.576, 103.05, 706.887, 1.446, 0, 0, 0, 0, 0, 0, 2169.468, 90, 706.88, 1.446, 706.887, 0, 
삼천포태양광#5, 2, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 11.534, 189.467, 296.977, 305.173, 302.762, 302.762, 273.354, 274.318, 286.371, 184.164, 382.309, 2028.699, 9.642, 0, 0, 0, 0, 0, 0, 4847.532, 202, 2028.69, 9.64, 2028.699, 0, 
광양항세방태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 7.2, 122.4, 96, 434.4, 259.2, 189.6, 180, 184.8, 112.8, 120, 96, 50.4, 19.2, 0, 0, 0, 0, 0, 0, 1872, 78, 434.4, 7.2, 434.4, 0, 
두산엔진MG태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0.36, 4.5, 7.74, 14.22, 22.38, 21.9, 22.74, 15.48, 7.32, 5.04, 3.06, 2.52, 1.74, 0.54, 0, 0, 0, 0, 0, 129.54, 5, 22.74, 0.36, 22.74, 0, 
삼천포태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.392, 3.18, 7.548, 7.836, 7.716, 4.332, 4.296, 1.752, 0.144, 0.084, 0.12, 0, 0, 0, 0, 0, 0, 0, 38.4, 2, 7.83, 0.084, 7.836, 0, 
삼천포태양광, 2, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 4.032, 37.92, 70.176, 127.488, 124.512, 137.568, 81.888, 87.552, 59.424, 26.784, 19.488, 20.16, 5.28, 0, 0, 0, 0, 0, 0, 802.272, 33, 137.56, 4.032, 137.568, 0, 
삼천포태양광, 3, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0.432, 8.928, 17.1, 35.1, 32.94, 39.672, 23.976, 24.624, 14.76, 3.852, 2.16, 2.304, 0.072, 0, 0, 0, 0, 0, 0, 205.92, 9, 39.67, 0.072, 39.672, 0, 
삼천포태양광, 4, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0.359, 32.76, 70.74, 94.5, 100.08, 99, 70.74, 68.22, 56.16, 20.7, 107.1, 160.2, 0, 0, 0, 0, 0, 0, 0, 880.559, 37, 160.2, 0.359, 160.2, 0, 
구미태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 2.097, 26.251, 104.352, 220.129, 307.993, 326, 279.573, 439.318, 379.224, 132.627, 121.78, 46.354, 6.725, 1.229, 0, 0, 0, 0, 0, 2393.652, 100, 439.31, 1.229, 439.318, 0, 
삼천포태양광#6, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 19.525, 57.853, 82.44, 86.779, 86.779, 70.869, 57.129, 44.836, 5.785, 2.893, 269.738, 0, 0, 0, 0, 0, 0, 0, 784.626, 33, 269.73, 2.893, 269.738, 0, 
영흥태양광#5, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 14.463, 159.095, 426.663, 937.695, 1082.326, 1836.821, 2099.568, 2388.832, 1656.032, 1472.832, 1060.632, 260.337, 91.6, 14.463, 0, 0, 0, 0, 0, 13501.359, 563, 2388.83, 14.463, 2388.832, 0, 
영흥태양광 #3, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 52.56, 86.4, 84.96, 83.28, 80.88, 75.84, 75.6, 81.12, 81.12, 545.52, 2264.88, 2260.08, 765.36, 0, 0, 0, 0, 0, 6537.6, 272, 2264.88, 52.56, 2264.88, 0, 
영흥태양광 #3, 2, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 12.48, 42.144, 42.528, 41.856, 39.552, 37.536, 36, 39.36, 39.264, 174.432, 759.744, 747.744, 52.32, 0, 0, 0, 0, 0, 2064.96, 86, 759.74, 12.48, 759.744, 0, 
영흥태양광 #3, 3, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 29.88, 43.08, 40.2, 36.24, 33, 27, 617.52, 587.64, 516.48, 377.28, 793.68, 762.72, 624.48, 0, 0, 0, 0, 0, 4489.2, 187, 793.68, 27, 793.68, 0, 
영흥태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 2.189, 33.562, 116.621, 221.722, 268.762, 451.046, 581.146, 577.114, 462.797, 362.342, 281.318, 63.859, 23.462, 3.878, 0, 0, 0, 0, 0, 3449.818, 144, 581.14, 2.189, 581.146, 0, 
예천태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 12.42, 125.82, 409.5, 731.16, 894.96, 974.88, 874.44, 978.12, 980.1, 479.34, 384.48, 150.3, 11.7, 0, 0, 0, 0, 0, 0, 7007.22, 292, 980.1, 11.7, 980.1, 0, 
영흥태양광, 2, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0.964, 18.32, 80.994, 167.773, 190.914, 317.225, 370.257, 411.718, 282.514, 259.373, 186.093, 49.175, 14.463, 1.928, 0, 0, 0, 0, 0, 2351.711, 98, 411.71, 0.964, 411.718, 0, 
탑선태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1951, 1951, 81, 1951, 1951, 1951, 0, 
탑선태양광, 3, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1015, 1015, 42, 1015, 1015, 1015, 0, 
경상대태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 14.04, 79.776, 118.728, 146.592, 118.512, 154.152, 63.504, 74.448, 24.768, 32.328, 21.528, 4.176, 0, 0, 0, 0, 0, 0, 852.552, 36, 154.15, 4.176, 154.152, 0, 
고흥만 수상태양광, 1, 2024-06-29 00:00:00, 0, 0, 0, 0, 0, 0.756, 2484.3, 5235.384, 6781.824, 5236.14, 4999.428, 4074.336, 4832.1, 3217.62, 2970.996, 2997.036, 1326.108, 67.368, 101.472, 0, 0, 0, 0, 0, 44324.868, 1847, 6781.82, 0.756, 6781.824, 0, 
영동태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 8.16, 15.264, 15.264, 15.264, 16.128, 17.184, 17.568, 521.376, 811.392, 772.416, 675.936, 691.68, 689.376, 685.152, 679.68, 342.912, 0, 0, 5974.752, 249, 811.39, 8.16, 811.392, 0, 
삼천포태양광#5, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0.383, 83.77, 190.777, 190.547, 189.552, 189.866, 185.709, 199.553, 806.324, 1846.222, 1652.416, 2518.036, 2481.878, 2521.29, 2264.207, 0, 0, 0, 0, 15320.53, 638, 2521.29, 0.383, 2521.29, 0, 
삼천포태양광#5, 2, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 1.385, 192.385, 288.102, 287.301, 286.313, 401.131, 975.956, 4887.022, 4421.805, 4252.168, 3759.939, 4313.878, 4315.806, 4185.638, 3766.688, 30.373, 0, 0, 0, 36365.89, 1515, 4887.02, 1.38, 4887.022, 0, 
광양항세방태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 19.2, 184.8, 580.8, 1087.2, 1543.2, 1797.6, 1886.4, 2018.4, 1884, 1893.6, 1687.2, 1320, 722.4, 290.4, 38.4, 0, 0, 0, 0, 16953.6, 706, 2018.4, 19.2, 2018.4, 0, 
두산엔진MG태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0.42, 2.46, 3.9, 11.88, 25.92, 36.36, 46.5, 55.14, 59.1, 59.52, 54.54, 46.38, 36.24, 19.98, 1.68, 0, 0, 0, 0, 460.02, 19, 59.52, 0.42, 59.52, 0, 
삼천포태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.696, 4.284, 17.532, 28.872, 36.864, 41.196, 45.864, 41.76, 40.788, 35.316, 27.276, 10.872, 2.052, 0.012, 0, 0, 0, 0, 333.384, 14, 45.86, 0.012, 45.864, 0, 
삼천포태양광, 2, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 4.8, 47.328, 184.704, 368.256, 523.488, 619.008, 654.048, 708.576, 633.888, 592.416, 497.76, 356.736, 146.784, 50.688, 7.296, 0, 0, 0, 0, 5395.776, 225, 708.57, 4.8, 708.576, 0, 
삼천포태양광, 3, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0.756, 13.428, 59.976, 122.328, 173.556, 205.632, 217.728, 235.548, 212.076, 197.388, 169.164, 123.876, 47.016, 9.9, 0.288, 0, 0, 0, 0, 1788.66, 75, 235.54, 0.288, 235.548, 0, 
삼천포태양광, 4, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0.027, 21.882, 90.376, 95.028, 94.701, 95.198, 87.347, 117.678, 976.127, 922.14, 812.34, 1201.68, 1201.5, 1200.06, 589.5, 0, 0, 0, 0, 7505.584, 313, 1201.68, 0.027, 1201.68, 0, 
구미태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 1.085, 31.819, 90.467, 236.473, 357.095, 436.209, 489.433, 507.44, 500.57, 459.784, 391.662, 300.472, 161.192, 54.165, 8.099, 0, 0, 0, 0, 4025.965, 168, 507.44, 1.085, 507.44, 0, 
삼천포태양광#6, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0.109, 43.955, 86.841, 84.005, 80.994, 78.541, 69.563, 697.363, 667.056, 655.181, 592.989, 624.085, 639.995, 639.272, 264.676, 0, 0, 0, 0, 5224.625, 218, 697.36, 0.109, 697.363, 0, 
영흥태양광#5, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 26.516, 156.684, 588.168, 1190.8, 1880.211, 2326.158, 2588.905, 2680.505, 2625.063, 2417.758, 2022.432, 1453.547, 749.674, 245.874, 26.516, 0, 0, 0, 0, 20978.811, 874, 2680.5, 26.516, 2680.505, 0, 
영흥태양광 #3, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 58.08, 92.88, 89.04, 87.6, 86.88, 75.84, 76.32, 75.12, 872.16, 1022.64, 2280, 2289.84, 2281.2, 524.88, 0, 0, 0, 0, 9912.48, 413, 2289.84, 58.08, 2289.84, 0, 
영흥태양광 #3, 2, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 11.712, 40.704, 41.568, 40.32, 38.4, 37.632, 36.672, 37.44, 38.496, 304.128, 859.776, 860.928, 617.856, 0, 0, 0, 0, 0, 2965.632, 124, 860.92, 11.712, 860.928, 0, 
영흥태양광 #3, 3, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 34.32, 47.52, 44.04, 39.12, 33.84, 318.84, 883.32, 873, 807.36, 681.48, 1023.84, 981.6, 818.16, 70.44, 0, 0, 0, 0, 6656.88, 277, 1023.84, 33.84, 1023.84, 0, 
영흥태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 3.341, 28.608, 128.179, 242.765, 421.402, 534.758, 600.077, 620.16, 608.678, 560.294, 463.565, 337.766, 173.338, 61.286, 3.725, 0, 0, 0, 0, 4787.942, 199, 620.16, 3.341, 620.16, 0, 
예천태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 13.86, 129.24, 434.88, 777.06, 1027.44, 1149.3, 1260.9, 1306.08, 1254.96, 1140.66, 963.9, 723.96, 406.98, 93.42, 4.68, 0, 0, 0, 0, 10687.32, 445, 1306.08, 4.68, 1306.08, 0, 
영흥태양광, 2, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 1.928, 20.248, 102.206, 197.663, 307.583, 374.114, 411.718, 421.36, 413.646, 384.72, 325.903, 236.232, 125.347, 39.533, 2.893, 0, 0, 0, 0, 3365.094, 140, 421.36, 1.928, 421.36, 0, 
탑선태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1951, 1951, 81, 1951, 1951, 1951, 0, 
탑선태양광, 3, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1015, 1015, 42, 1015, 1015, 1015, 0, 
경상대태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 1.224, 25.92, 112.608, 254.664, 375.696, 458.928, 506.016, 519.696, 523.368, 474.552, 422.208, 307.512, 182.664, 61.344, 5.112, 0, 0, 0, 0, 4231.512, 176, 523.36, 1.224, 523.368, 0, 
고흥만 수상태양광, 1, 2024-06-28 00:00:00, 0, 0, 0, 0, 0, 266.196, 3564.456, 14183.568, 26784.912, 37564.38, 41312.964, 44467.836, 45820.404, 45302.796, 38917.116, 31724.616, 26608.764, 14799.624, 4905.18, 618.24, 0, 0, 0, 0, 376841.052, 15702, 45820.4, 266.196, 45820.404, 0, 
영동태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 4.608, 14.784, 14.688, 14.496, 13.632, 14.016, 14.976, 97.92, 529.92, 442.464, 408, 686.112, 684.672, 681.792, 590.304, 12.384, 0, 0, 4224.768, 176, 686.11, 4.608, 686.112, 0, 
삼천포태양광#5, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 63.207, 177.222, 190.883, 190.316, 190.97, 191.317, 196.246, 205.377, 108.474, 195.614, 2055.938, 49.175, 6.87, 0, 0, 0, 0, 0, 3821.609, 159, 2055.93, 6.87, 2055.938, 0, 
삼천포태양광#5, 2, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 178.932, 286.377, 287.41, 286.556, 286.569, 286.119, 286.777, 302.28, 275.282, 587.686, 4208.297, 1964.579, 30.855, 0, 0, 0, 0, 0, 9267.719, 386, 4208.29, 30.855, 4208.297, 0, 
광양항세방태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 2.4, 86.4, 232.8, 372, 588, 681.6, 660, 580.8, 324, 194.4, 132, 213.6, 165.6, 14.4, 0, 0, 0, 0, 0, 4248, 177, 681.6, 2.4, 681.6, 0, 
두산엔진MG태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0.36, 3.24, 8.34, 13.14, 15.54, 18.3, 19.44, 22.38, 23.22, 14.82, 7.92, 4.32, 2.76, 1.98, 0.12, 0, 0, 0, 0, 155.88, 6, 23.22, 0.12, 23.22, 0, 
삼천포태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0.648, 3.324, 7.368, 11.952, 13.296, 12.948, 12.048, 7.344, 1.212, 1.704, 1.56, 0.18, 0.012, 0, 0, 0, 0, 0, 73.596, 3, 13.29, 0.012, 13.296, 0, 
삼천포태양광, 2, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 1.44, 30.912, 74.592, 130.944, 196.608, 215.424, 215.232, 202.08, 139.296, 45.504, 52.128, 49.92, 28.512, 10.176, 0, 0, 0, 0, 0, 1392.768, 58, 215.42, 1.44, 215.424, 0, 
삼천포태양광, 3, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0.108, 7.812, 22.104, 40.248, 61.92, 68.256, 67.608, 62.568, 42.048, 11.232, 13.716, 13.176, 6.084, 1.26, 0, 0, 0, 0, 0, 418.14, 17, 68.25, 0.108, 68.256, 0, 
삼천포태양광, 4, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 26.661, 82.784, 95.195, 94.913, 95.068, 95.07, 95.137, 100.44, 46.08, 143.64, 812.88, 20.88, 2.88, 0, 0, 0, 0, 0, 1711.628, 71, 812.88, 2.88, 812.88, 0, 
구미태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 1.446, 36.375, 97.771, 154.322, 197.35, 211.017, 278.633, 263.446, 186.719, 151.429, 111.8, 90.756, 83.886, 43.1, 14.246, 0, 0, 0, 0, 1922.296, 80, 278.63, 1.446, 278.633, 0, 
삼천포태양광#6, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 15.568, 63.513, 86.36, 86.103, 85.56, 84.878, 84.937, 90.395, 31.819, 36.158, 530.798, 222.733, 1.446, 0, 0, 0, 0, 0, 1420.268, 59, 530.79, 1.446, 530.798, 0, 
영흥태양광#5, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 14.463, 151.863, 631.558, 1251.063, 1788.611, 2133.316, 2061, 1969.4, 1468.011, 1154.642, 1263.116, 1236.6, 754.495, 204.895, 33.747, 0, 0, 0, 0, 16116.78, 672, 2133.31, 14.463, 2133.316, 0, 
영흥태양광 #3, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 54.96, 94.8, 90, 88.08, 84.72, 84, 87.6, 87.36, 89.76, 631.68, 2282.64, 2295.84, 1376.4, 0, 0, 0, 0, 0, 7347.84, 306, 2295.84, 54.96, 2295.84, 0, 
영흥태양광 #3, 2, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 9.696, 44.928, 42.624, 40.224, 39.072, 39.36, 39.648, 41.28, 42.048, 193.536, 856.224, 860.064, 110.208, 0, 0, 0, 0, 0, 2358.912, 98, 860.06, 9.696, 860.064, 0, 
영흥태양광 #3, 3, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 29.52, 47.04, 42.24, 38.04, 27.48, 172.08, 667.44, 504.96, 398.76, 424.44, 1021.68, 981.72, 801.72, 10.2, 0, 0, 0, 0, 5167.32, 215, 1021.68, 10.2, 1021.68, 0, 
영흥태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0.768, 22.426, 121.306, 269.338, 416.525, 493.478, 508.723, 465.254, 353.549, 280.896, 299.29, 303.629, 169.997, 45.542, 4.646, 0, 0, 0, 0, 3755.367, 156, 508.72, 0.768, 508.723, 0, 
예천태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 16.02, 165.78, 372.06, 578.88, 752.58, 806.04, 728.46, 644.94, 547.2, 475.56, 626.4, 397.8, 221.4, 134.28, 31.14, 0, 0, 0, 0, 6498.54, 271, 806.04, 16.02, 806.04, 0, 
영흥태양광, 2, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0.964, 23.141, 107.992, 205.377, 293.12, 339.402, 336.509, 318.189, 242.017, 192.842, 206.341, 203.448, 127.276, 33.747, 2.893, 0, 0, 0, 0, 2633.258, 110, 339.4, 0.964, 339.402, 0, 
탑선태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1951, 1951, 81, 1951, 1951, 1951, 0, 
탑선태양광, 3, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1015, 1015, 42, 1015, 1015, 1015, 0, 
경상대태양광, 1, 2024-06-27 00:00:00, 0, 0, 0, 0, 0, 0.072, 20.664, 68.76, 111.096, 130.896, 164.952, 181.296, 220.824, 207.936, 98.712, 38.592, 28.368, 17.352, 4.68, 0.072, 0, 0, 0, 0, 1294.272, 54, 220.82, 0.072, 220.824, 0, 
