발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영동태양광, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.576, 20.544, 22.176, 21.984, 22.368, 23.136, 411.36, 691.968, 569.952, 374.496, 690.528, 682.848, 682.08, 257.472, 0, 0, 0, 4471.488, 186, 691.96, 0.57, 691.968, 0, 
삼천포태양광#5, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 95.775, 191.504, 190.156, 208.993, 309.15, 2216.117, 2825.016, 2402.446, 1630.395, 2514.118, 2510.417, 2497.56, 1308.102, 0, 0, 0, 0, 18899.749, 787, 2825.01, 95.775, 2825.016, 0, 
삼천포태양광#5, 2, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 154.737, 288.623, 289.826, 712.069, 1067.863, 4514.916, 4826.039, 4091.694, 2831.128, 4240.401, 3851.075, 3802.192, 1760.916, 0, 0, 0, 0, 32431.479, 1351, 4826.03, 154.73, 4826.039, 0, 
광양항세방태양광, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 76.8, 357.6, 727.2, 1036.8, 1305.6, 1440, 1411.2, 1207.2, 787.2, 290.4, 26.4, 0, 0, 0, 0, 0, 0, 8666.4, 361, 1440, 26.4, 1440, 0, 
두산엔진MG태양광, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0.06, 1.98, 5.46, 14.82, 27.84, 37.98, 44.94, 48.9, 46.32, 39, 23.82, 1.68, 0, 0, 0, 0, 0, 0, 292.8, 12, 48.9, 0.06, 48.9, 0, 
삼천포태양광, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3, 16.008, 28.98, 38.82, 44.928, 45.936, 43.8, 37.368, 25.908, 10.716, 0.096, 0, 0, 0, 0, 0, 0, 295.56, 12, 45.93, 0.096, 45.936, 0, 
삼천포태양광, 2, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0.288, 36.672, 238.56, 501.312, 630.72, 691.008, 696.48, 656.928, 538.56, 355.008, 141.504, 7.008, 0, 0, 0, 0, 0, 0, 4494.048, 187, 696.48, 0.288, 696.48, 0, 
삼천포태양광, 3, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.576, 97.884, 175.896, 217.224, 235.116, 236.628, 224.964, 186.336, 123.948, 38.016, 0.828, 0, 0, 0, 0, 0, 0, 1546.416, 64, 236.62, 0.828, 236.628, 0, 
삼천포태양광, 4, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 20.811, 94.653, 94.832, 100.98, 100.98, 1068.3, 1239.72, 975.019, 750.288, 1184.392, 1172.802, 1167.401, 53.538, 0, 0, 0, 0, 8023.716, 334, 1239.72, 20.811, 1239.72, 0, 
구미태양광, 1, 2023-10-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 28.782, 203.497, 412.2, 545.623, 613.31, 630.015, 596.171, 517.347, 382.984, 174.715, 11.281, 0, 0, 0, 0, 0, 0, 4115.925, 171, 630.01, 11.281, 630.015, 0, 
