발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
경상대태양광, 1, 2025-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 25.272, 76.248, 223.848, 359.136, 387.216, 506.16, 532.728, 532.656, 498.528, 429.912, 317.952, 202.392, 63.648, 2.16, 0, 0, 0, 0, 4157.856, 173, 532.72, 2.16, 532.728, 0, 
고흥만 수상태양광, 1, 2025-06-30 00:00:00, 0, 0, 0, 0, 0, 105, 2729.832, 10223.724, 23617.86, 34621.944, 43698.732, 47964.42, 48552.84, 46452, 43228.752, 36909.852, 27596.856, 15883.896, 4805.808, 304.5, 0, 0, 0, 0, 386696.016, 16112, 48552.84, 105, 48552.84, 0, 
영동태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.848, 14.496, 19.104, 19.488, 20.448, 24.96, 185.664, 571.008, 501.888, 509.856, 608.64, 688.608, 686.208, 680.256, 107.712, 0, 0, 4649.184, 194, 688.6, 10.848, 688.608, 0, 
삼천포태양광#5, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 6.508, 147.582, 192.762, 203.64, 209.376, 198.653, 334.324, 2495.052, 2688.103, 2434.417, 1975.27, 2529.895, 2528.452, 2534.043, 1762.642, 0, 0, 0, 0, 20240.719, 843, 2688.1, 6.5, 2688.103, 0, 
삼천포태양광#5, 2, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 18.413, 255.547, 289.37, 287.413, 287.365, 427.394, 1672.505, 4868.636, 4760.153, 4308.838, 3527.7, 4296.584, 4295.479, 3993.168, 2939.931, 0, 0, 0, 0, 36228.496, 1510, 4868.63, 18.41, 4868.636, 0, 
광양항세방태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 4.8, 86.4, 340.8, 796.8, 1128, 1365.6, 1550.4, 1632, 1639.2, 1548, 1375.2, 1096.8, 676.8, 228, 19.2, 0, 0, 0, 0, 13488, 562, 1639.2, 4.8, 1639.2, 0, 
두산엔진MG태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0.3, 3, 7.38, 13.8, 27.18, 38.82, 28.2, 25.5, 20.58, 22.56, 25.98, 25.92, 36.66, 18.72, 0.72, 0, 0, 0, 0, 295.32, 12, 38.82, 0.3, 38.82, 0, 
삼천포태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광, 2, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 2.784, 51.936, 165.504, 317.952, 455.904, 564.864, 623.808, 640.992, 618.432, 552.768, 444.192, 298.272, 137.76, 33.216, 2.976, 0, 0, 0, 0, 4911.36, 205, 640.99, 2.784, 640.992, 0, 
삼천포태양광, 3, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0.072, 12.888, 54.828, 108.684, 159.408, 199.584, 220.428, 229.284, 221.508, 197.316, 159.084, 108.072, 46.764, 3.636, 0, 0, 0, 0, 0, 1721.556, 72, 229.28, 0.072, 229.284, 0, 
삼천포태양광, 4, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 1.343, 60.303, 95.279, 94.934, 95.389, 92.005, 82.702, 819.497, 1154.352, 1058.85, 868.699, 1192.219, 1191.51, 1188.959, 711.271, 0, 0, 0, 0, 8707.312, 363, 1192.21, 1.343, 1192.219, 0, 
구미태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.446, 48.452, 140.365, 317.683, 498.979, 382.695, 562.906, 501.582, 403.956, 430.785, 365.267, 217.381, 90.684, 5.496, 0, 0, 0, 0, 3967.677, 165, 562.9, 1.446, 562.906, 0, 
삼천포태양광#6, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 26.12, 76.558, 79.685, 76.51, 68.523, 60.196, 71.328, 72.632, 377.76, 387.308, 556.47, 621.551, 623.798, 567.795, 0, 0, 0, 0, 3666.234, 153, 623.79, 26.12, 623.798, 0, 
영흥태양광#5, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 19.284, 94.011, 501.389, 862.968, 882.253, 1668.084, 1545.147, 1595.768, 2236.968, 1957.347, 1427.032, 742.442, 163.916, 16.874, 0, 0, 0, 0, 13713.483, 571, 2236.96, 16.874, 2236.968, 0, 
영흥태양광 #3, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 33.12, 81.84, 82.8, 78.24, 72.48, 81.12, 73.2, 71.52, 1212.96, 2270.16, 2289.6, 1599.6, 0, 0, 0, 0, 0, 7946.64, 331, 2289.6, 33.12, 2289.6, 0, 
영흥태양광 #3, 2, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.88, 40.416, 40.32, 35.328, 29.76, 36.864, 30.24, 445.344, 613.44, 834.336, 880.32, 781.056, 239.232, 0, 0, 0, 0, 4021.536, 168, 880.32, 14.88, 880.32, 0, 
영흥태양광 #3, 3, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 22.2, 40.56, 30.48, 35.52, 34.08, 23.16, 33.84, 502.92, 638.64, 1015.8, 976.44, 782.04, 8.76, 0, 0, 0, 0, 4144.44, 173, 1015.8, 8.76, 1015.8, 0, 
영흥태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.874, 123.418, 229.286, 259.392, 456.653, 424.512, 406.771, 564.787, 491.098, 359.232, 186.624, 39.475, 2.765, 0, 0, 0, 0, 3550.887, 148, 564.78, 2.765, 564.787, 0, 
예천태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 14.04, 199.62, 471.6, 723.42, 1035.36, 1216.08, 882.72, 748.98, 1236.06, 1099.98, 942.66, 744.48, 408.06, 76.86, 2.52, 0, 0, 0, 0, 9802.44, 408, 1236.06, 2.52, 1236.06, 0, 
여수태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 947.38, 947.38, 39, 947.38, 947.38, 947.38, 0, 
영흥태양광, 2, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.964, 94.493, 222.733, 197.663, 398.219, 389.541, 409.789, 557.314, 485.962, 351.937, 188.021, 40.497, 1.928, 0, 0, 0, 0, 3339.061, 139, 557.31, 0.964, 557.314, 0, 
탑선태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1428, 1428, 60, 1428, 1428, 1428, 0, 
탑선태양광, 3, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 721, 721, 30, 721, 721, 721, 0, 
경상대태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 6.984, 47.952, 128.448, 315.144, 447.048, 505.944, 525.24, 524.52, 493.056, 430.992, 327.024, 191.88, 56.016, 1.152, 0, 0, 0, 0, 4001.4, 167, 525.24, 1.152, 525.24, 0, 
고흥만 수상태양광, 1, 2025-06-29 00:00:00, 0, 0, 0, 0, 0, 153.048, 3747.408, 13491.408, 20699.196, 34047.888, 42610.932, 44099.16, 47790.036, 46480.14, 43484.952, 37287.18, 27877.332, 16088.016, 4759.02, 298.788, 0, 0, 0, 0, 382914.504, 15955, 47790.03, 153.048, 47790.036, 0, 
영동태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 11.712, 14.688, 14.976, 16.128, 16.32, 16.128, 16.896, 16.416, 101.472, 647.808, 682.56, 680.352, 66.816, 0, 0, 0, 2302.272, 96, 682.56, 11.712, 682.56, 0, 
삼천포태양광#5, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0.684, 129.482, 191.722, 198.215, 289.835, 289.647, 246.248, 2059.033, 2689.825, 2409.807, 1963.182, 2530.671, 2527.457, 2537.602, 1748.856, 0, 0, 0, 0, 19812.266, 826, 2689.82, 0.68, 2689.825, 0, 
삼천포태양광#5, 2, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 2.019, 229.077, 287.126, 283.581, 287.369, 391.654, 1017.787, 4635.471, 4775.842, 4280.065, 3490.891, 4296.817, 4295.747, 4089.42, 2826.308, 0, 0, 0, 0, 35189.174, 1466, 4775.84, 2.01, 4775.842, 0, 
광양항세방태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 4.8, 122.4, 410.4, 804, 1130.4, 1377.6, 1526.4, 1600.8, 1550.4, 1483.2, 1320, 976.8, 657.6, 244.8, 24, 0, 0, 0, 0, 13233.6, 551, 1600.8, 4.8, 1600.8, 0, 
두산엔진MG태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0.6, 3.3, 6.36, 14.94, 26.88, 38.88, 40.62, 30.54, 22.62, 32.88, 19.74, 28.14, 33.48, 7.98, 0.3, 0, 0, 0, 0, 307.26, 13, 40.62, 0.3, 40.62, 0, 
삼천포태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광, 2, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 3.072, 49.536, 107.424, 319.008, 453.888, 549.216, 612.864, 622.464, 614.496, 543.552, 437.952, 278.496, 117.696, 42.432, 0.672, 0, 0, 0, 0, 4752.768, 198, 622.46, 0.672, 622.464, 0, 
삼천포태양광, 3, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 10.476, 33.084, 107.46, 159.984, 191.628, 211.464, 217.008, 216.648, 194.436, 143.712, 98.208, 46.368, 8.676, 0, 0, 0, 0, 0, 1639.152, 68, 217, 8.676, 217.008, 0, 
삼천포태양광, 4, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0.097, 52.597, 95.272, 93.649, 94.07, 95.278, 81.919, 339.955, 1151.785, 1041.414, 852.249, 1192.416, 1192.073, 1190.205, 664.545, 0, 0, 0, 0, 8137.524, 339, 1192.41, 0.097, 1192.416, 0, 
구미태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 34.856, 65.735, 185.128, 318.985, 447.418, 361.073, 464.701, 290.926, 334.388, 184.695, 92.203, 140.148, 12.077, 12.872, 0, 0, 0, 0, 2945.205, 123, 464.7, 12.077, 464.701, 0, 
삼천포태양광#6, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 15.676, 56.832, 78.747, 77.334, 72.327, 60.317, 70.43, 72.572, 262.994, 373.973, 553.696, 621.659, 622.981, 542.347, 0, 0, 0, 0, 3481.885, 145, 622.98, 15.676, 622.981, 0, 
영흥태양광#5, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 2.411, 19.284, 106.063, 134.989, 474.874, 1043.758, 1026.884, 672.537, 1002.779, 993.137, 1169.105, 503.8, 163.916, 7.232, 0, 0, 0, 0, 7320.769, 305, 1169.1, 2.411, 1169.105, 0, 
영흥태양광 #3, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 38.64, 52.56, 82.56, 84.72, 82.32, 84.72, 82.8, 582.72, 2268.24, 758.16, 79.44, 0, 0, 0, 0, 0, 4196.88, 175, 2268.24, 38.64, 2268.24, 0, 
영흥태양광 #3, 2, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 16.992, 29.856, 38.496, 39.072, 36.192, 40.704, 39.072, 280.128, 829.824, 814.944, 34.656, 0, 0, 0, 0, 0, 2199.936, 92, 829.82, 16.99, 829.824, 0, 
영흥태양광 #3, 3, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 20.28, 33.84, 43.68, 24.12, 33.6, 29.76, 31.32, 271.8, 965.52, 594.6, 32.16, 0, 0, 0, 0, 0, 2080.68, 87, 965.52, 20.28, 965.52, 0, 
영흥태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.115, 22.31, 63.014, 198.989, 305.395, 341.107, 205.709, 229.978, 241.344, 248.41, 121.037, 34.368, 1.19, 0, 0, 0, 0, 2012.966, 84, 341.1, 0.115, 341.107, 0, 
예천태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 17.46, 123.84, 237.06, 399.24, 710.82, 840.96, 639, 755.64, 518.4, 871.38, 795.78, 388.08, 267.66, 38.52, 25.02, 0, 0, 0, 0, 6628.86, 276, 871.38, 17.46, 871.38, 0, 
여수태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 892.43, 892.43, 37, 892.43, 892.43, 892.43, 0, 
영흥태양광, 2, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.964, 10.606, 97.385, 269.015, 231.411, 158.131, 251.659, 237.196, 295.048, 109.92, 34.712, 0, 0, 0, 0, 0, 1696.047, 71, 295.04, 0.964, 295.048, 0, 
탑선태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1428, 1428, 60, 1428, 1428, 1428, 0, 
탑선태양광, 3, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 721, 721, 30, 721, 721, 721, 0, 
경상대태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 0.072, 18.072, 81.072, 148.464, 341.496, 430.488, 506.232, 520.632, 521.496, 492.192, 423.936, 317.232, 188.568, 41.688, 0, 0, 0, 0, 0, 4031.64, 168, 521.49, 0.072, 521.496, 0, 
고흥만 수상태양광, 1, 2025-06-28 00:00:00, 0, 0, 0, 0, 0, 337.848, 3822.756, 13147.68, 24140.928, 30767.436, 41582.436, 38766.504, 42124.992, 43432.368, 41012.916, 35996.94, 26410.104, 15005.844, 4181.772, 599.76, 0, 0, 0, 0, 361330.284, 15055, 43432.36, 337.848, 43432.368, 0, 
영동태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.328, 14.592, 15.168, 15.36, 16.128, 16.512, 16.896, 105.12, 348.672, 286.848, 446.304, 683.904, 680.928, 562.944, 0, 0, 0, 3220.704, 134, 683.9, 11.32, 683.904, 0, 
삼천포태양광#5, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0.331, 125.532, 198.775, 194.518, 191.371, 191.349, 162.155, 2026.007, 2570.945, 2395.816, 1901.062, 2492.861, 2528.503, 2528.841, 1696.554, 0, 0, 0, 0, 19204.62, 800, 2570.94, 0.331, 2570.945, 0, 
삼천포태양광#5, 2, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 1.764, 216.212, 287.841, 287.163, 286.035, 289.389, 1125.688, 4439.912, 4566.743, 4245.977, 3373.05, 4293.658, 4294.612, 4100.85, 2751.66, 0, 0, 0, 0, 34560.554, 1440, 4566.74, 1.764, 4566.743, 0, 
광양항세방태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 4.8, 146.4, 444, 840, 1137.6, 1418.4, 1579.2, 1600.8, 1617.6, 1497.6, 1029.6, 1015.2, 580.8, 259.2, 24, 0, 0, 0, 0, 13195.2, 550, 1617.6, 4.8, 1617.6, 0, 
두산엔진MG태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0.72, 3.36, 6.3, 14.58, 27.84, 38.22, 34.2, 21.9, 34.92, 22.74, 29.34, 36.18, 26.76, 12.78, 1.02, 0, 0, 0, 0, 310.86, 13, 38.22, 0.72, 38.22, 0, 
삼천포태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광, 2, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 2.688, 44.736, 154.464, 316.512, 416.16, 542.496, 600.384, 601.632, 590.496, 538.656, 429.984, 279.168, 139.584, 44.736, 5.568, 0, 0, 0, 0, 4707.264, 196, 601.63, 2.688, 601.632, 0, 
삼천포태양광, 3, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0.18, 14.22, 52.02, 110.664, 144.288, 188.352, 210.852, 211.032, 209.376, 190.332, 151.02, 99.36, 48.528, 9.972, 0.468, 0, 0, 0, 0, 1640.664, 68, 211.03, 0.18, 211.032, 0, 
삼천포태양광, 4, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0.033, 45.973, 95.377, 95.303, 95.098, 94.415, 78.084, 546.488, 1096.104, 1032.483, 819.702, 1191.626, 1191.534, 1195.23, 659.065, 0, 0, 0, 0, 8236.515, 343, 1195.23, 0.033, 1195.23, 0, 
구미태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 27.48, 118.236, 233.508, 389.999, 438.234, 554.011, 582.938, 581.853, 562.545, 477.067, 347.911, 205.305, 67.109, 10.63, 0, 0, 0, 0, 4596.826, 192, 582.93, 10.63, 582.938, 0, 
삼천포태양광#6, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 22.54, 82.11, 80.68, 79, 77.08, 61.401, 75.347, 76.049, 241.436, 370.715, 554.128, 625.144, 627.271, 562.273, 0, 0, 0, 0, 3535.174, 147, 627.27, 22.54, 627.271, 0, 
영흥태양광#5, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 21.695, 89.189, 250.695, 486.926, 838.863, 1523.453, 1217.316, 1455.958, 2369.547, 2010.379, 1754.863, 1284.811, 691.821, 241.053, 9.642, 0, 0, 0, 0, 14246.211, 594, 2369.54, 9.642, 2369.547, 0, 
영흥태양광 #3, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 31.68, 92.16, 94.8, 89.28, 83.28, 83.28, 76.8, 74.16, 77.76, 1090.32, 2268.24, 2290.8, 2106.72, 0, 0, 0, 0, 0, 8459.28, 352, 2290.8, 31.68, 2290.8, 0, 
영흥태양광 #3, 2, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 9.696, 46.272, 47.904, 43.68, 34.56, 38.016, 31.104, 67.968, 636.288, 564.864, 818.592, 881.376, 809.952, 208.32, 0, 0, 0, 0, 4238.592, 177, 881.37, 9.69, 881.376, 0, 
영흥태양광 #3, 3, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 11.76, 44.64, 45.6, 42, 37.32, 35.04, 40.08, 62.28, 683.16, 592.92, 1017.48, 963.72, 746.28, 0, 0, 0, 0, 0, 4322.28, 180, 1017.48, 11.76, 1017.48, 0, 
영흥태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 9.754, 53.261, 94.848, 193.805, 310.08, 274.906, 357.696, 583.68, 525.389, 460.032, 329.395, 175.718, 58.714, 2.419, 0, 0, 0, 0, 3429.697, 143, 583.68, 2.419, 583.68, 0, 
예천태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 85.86, 306, 606.42, 811.62, 686.34, 837, 916.38, 788.22, 722.88, 798.3, 765, 410.76, 102.24, 6.12, 0, 0, 0, 0, 7843.14, 327, 916.38, 6.12, 916.38, 0, 
여수태양광, 1, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 906.72, 906.72, 38, 906.72, 906.72, 906.72, 0, 
영흥태양광, 2, 2025-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 1.928, 35.676, 90.636, 207.305, 366.4, 290.227, 348.08, 523.566, 329.76, 406.897, 314.333, 169.701, 56.888, 2.893, 0, 0, 0, 0, 3144.29, 131, 523.56, 1.928, 523.566, 0, 
