발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광 #3, 2, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 45.504, 48, 44.064, 42.912, 42.528, 41.568, 90.144, 455.136, 381.504, 872.928, 846.048, 711.072, 0, 0, 0, 0, 0, 3621.408, 151, 872.92, 41.568, 872.928, 0, 
영흥태양광 #3, 3, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46.08, 45, 40.68, 38.88, 574.32, 1004.04, 1006.2, 872.28, 743.76, 1043.64, 936.12, 764.64, 25.2, 0, 0, 0, 0, 7140.84, 298, 1043.64, 25.2, 1043.64, 0, 
영흥태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 39.936, 207.437, 408.192, 589.478, 689.587, 725.491, 702.106, 603.034, 533.76, 361.766, 157.248, 20.16, 0, 0, 0, 0, 0, 5038.195, 210, 725.49, 20.16, 725.491, 0, 
예천태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 21.42, 273.78, 675.36, 1010.52, 1221.48, 1315.08, 1350, 1233.72, 956.52, 584.46, 573.48, 245.7, 9.72, 0, 0, 0, 0, 0, 9471.24, 395, 1350, 9.72, 1350, 0, 
여수태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 460.3, 460.3, 19, 460.3, 460.3, 460.3, 0, 
영흥태양광, 2, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 3.857, 89.672, 255.516, 437.752, 557.314, 614.202, 637.343, 626.737, 552.493, 446.429, 283.478, 118.598, 14.463, 0, 0, 0, 0, 0, 4637.854, 193, 637.34, 3.857, 637.343, 0, 
탑선태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1627.2, 1627.2, 68, 1627.2, 1627.2, 1627.2, 0, 
탑선태양광, 3, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8679.6, 8679.6, 362, 8679.6, 8679.6, 8679.6, 0, 
경상대태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 5.832, 78.12, 232.272, 323.712, 481.968, 519.84, 505.08, 321.336, 248.472, 184.392, 119.592, 72.576, 21.384, 0, 0, 0, 0, 0, 3114.576, 130, 519.84, 5.832, 519.84, 0, 
고흥만 수상태양광, 1, 2024-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 611.856, 7328.412, 20492.976, 27978.468, 44103.276, 48100.416, 37146.732, 19991.832, 18425.064, 12169.164, 11160.912, 10044.384, 1534.932, 0, 0, 0, 0, 0, 259088.424, 10795, 48100.41, 611.856, 48100.416, 0, 
영동태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.216, 20.544, 19.872, 18.72, 20.736, 19.968, 175.008, 781.632, 800.928, 647.232, 691.488, 686.592, 682.464, 597.696, 9.6, 0, 0, 5181.696, 216, 800.92, 9.216, 800.928, 0, 
삼천포태양광#5, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 19.039, 181.388, 191.056, 270.226, 662.619, 466.405, 190.486, 190.453, 214.906, 1937.702, 2505.656, 2520.953, 2535.602, 1399.837, 0, 0, 0, 0, 13286.328, 554, 2535.6, 19.039, 2535.602, 0, 
삼천포태양광#5, 2, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 36.924, 272.697, 288.068, 394.553, 1074.627, 796.964, 286.415, 288.253, 446.265, 3326.393, 4280.645, 4280.846, 3934.418, 2995.33, 0, 0, 0, 0, 22702.398, 946, 4280.84, 36.92, 4280.846, 0, 
광양항세방태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 16.8, 196.8, 559.2, 897.6, 1183.2, 1384.8, 525.6, 319.2, 525.6, 806.4, 828, 345.6, 50.4, 0, 0, 0, 0, 0, 7639.2, 318, 1384.8, 16.8, 1384.8, 0, 
두산엔진MG태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.66, 3.36, 7.08, 20.16, 27.96, 38.28, 32.64, 22.92, 11.28, 13.68, 22.44, 9.24, 2.28, 0, 0, 0, 0, 0, 211.98, 9, 38.28, 0.66, 38.28, 0, 
삼천포태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.744, 6.888, 13.08, 14.508, 12.408, 7.14, 3.888, 11.664, 14.796, 9.768, 3.36, 0.024, 0, 0, 0, 0, 0, 98.268, 4, 14.79, 0.024, 14.796, 0, 
삼천포태양광, 2, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 8.64, 111.36, 322.848, 452.736, 515.328, 461.76, 249.024, 160.608, 326.016, 468.384, 279.264, 120.768, 13.728, 0, 0, 0, 0, 0, 3490.464, 145, 515.32, 8.64, 515.328, 0, 
삼천포태양광, 3, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.98, 46.152, 107.82, 145.692, 167.472, 145.368, 82.728, 51.984, 100.44, 151.848, 90.216, 36, 2.736, 0, 0, 0, 0, 0, 1130.436, 47, 167.47, 1.98, 167.472, 0, 
삼천포태양광, 4, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 3.323, 67.598, 95.281, 99.149, 133.064, 143.706, 95.168, 95.323, 106.6, 789.557, 1186.359, 1189.55, 879.369, 0, 0, 0, 0, 0, 4884.047, 204, 1189.55, 3.323, 1189.55, 0, 
구미태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 2.603, 83.091, 286.009, 471.716, 602.029, 173.486, 57.563, 362.881, 206.606, 125.974, 63.059, 37.893, 20.248, 0, 0, 0, 0, 0, 2493.158, 104, 602.02, 2.603, 602.029, 0, 
삼천포태양광#6, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.978, 72.421, 86.283, 82.736, 83.083, 92.828, 85.65, 87.162, 64.78, 385.9, 576.58, 636.684, 638.676, 208.818, 0, 0, 0, 0, 3103.579, 129, 638.67, 1.978, 638.676, 0, 
영흥태양광#5, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 19.284, 363.989, 1060.632, 1135.358, 1938.063, 2726.305, 2866.116, 2492.484, 742.442, 257.926, 674.947, 583.347, 91.6, 0, 0, 0, 0, 0, 14952.493, 623, 2866.11, 19.284, 2866.116, 0, 
영흥태양광 #3, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 71.28, 73.92, 80.64, 85.44, 81.36, 92.64, 104.64, 164.4, 98.4, 2266.8, 2168.64, 16.08, 0, 0, 0, 0, 0, 5304.24, 221, 2266.8, 16.08, 2266.8, 0, 
영흥태양광 #3, 2, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 42.048, 48.864, 48.096, 45.216, 41.76, 41.664, 45.024, 46.176, 37.92, 824.352, 845.856, 387.072, 0, 0, 0, 0, 0, 2454.048, 102, 845.85, 37.92, 845.856, 0, 
영흥태양광 #3, 3, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 47.28, 45.96, 43.56, 41.4, 37.08, 959.28, 850.92, 212.16, 85.56, 937.44, 941.4, 674.04, 0, 0, 0, 0, 0, 4876.08, 203, 959.28, 37.08, 959.28, 0, 
영흥태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43.277, 178.752, 249.101, 450.854, 591.552, 697.344, 628.531, 257.165, 60.71, 144.922, 159.59, 26.304, 0, 0, 0, 0, 0, 3488.102, 145, 697.34, 26.304, 697.344, 0, 
예천태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 14.58, 256.86, 676.08, 975.24, 1092.78, 1181.7, 1377, 938.52, 233.82, 199.8, 286.38, 169.92, 13.68, 0, 0, 0, 0, 0, 7416.36, 309, 1377, 13.68, 1377, 0, 
여수태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343.5, 343.5, 14, 343.5, 343.5, 343.5, 0, 
영흥태양광, 2, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 3.857, 81.958, 234.303, 266.122, 447.394, 591.061, 619.023, 543.815, 154.274, 58.817, 152.345, 117.634, 15.427, 0, 0, 0, 0, 0, 3286.03, 137, 619.02, 3.857, 619.023, 0, 
탑선태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1616, 1616, 67, 1616, 1616, 1616, 0, 
탑선태양광, 3, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 669, 669, 28, 669, 669, 669, 0, 
경상대태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 3.744, 79.344, 237.816, 332.424, 363.528, 439.056, 313.776, 153.288, 180.432, 263.232, 272.304, 120.816, 13.032, 0, 0, 0, 0, 0, 2772.792, 116, 439.05, 3.744, 439.056, 0, 
고흥만 수상태양광, 1, 2024-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 593.124, 8325.744, 16391.76, 28455.672, 31858.512, 18666.732, 21771.708, 38855.88, 40226.76, 30899.988, 20982.024, 9354.156, 1231.692, 0, 0, 0, 0, 0, 267613.752, 11151, 40226.76, 593.124, 40226.76, 0, 
영동태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.12, 20.256, 19.104, 18.72, 21.12, 30.24, 25.536, 21.984, 73.44, 363.552, 689.664, 687.072, 684.672, 256.992, 0, 0, 0, 2921.472, 122, 689.66, 9.12, 689.664, 0, 
삼천포태양광#5, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 22.813, 185.919, 190.989, 190.22, 234.433, 405.508, 1292.399, 3051.346, 1360.032, 200.462, 2516.435, 2531.108, 2517.98, 1442.63, 0, 0, 0, 0, 16142.274, 673, 3051.34, 22.813, 3051.346, 0, 
삼천포태양광#5, 2, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 45.627, 283.112, 287.908, 287.262, 755.505, 799.474, 3323.924, 5174.084, 2234.254, 450.485, 4223.982, 4277.627, 3908.485, 1261.072, 0, 0, 0, 0, 27312.801, 1138, 5174.08, 45.62, 5174.084, 0, 
광양항세방태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 14.4, 223.2, 583.2, 1068, 1404, 1200, 1716, 1718.4, 772.8, 196.8, 283.2, 256.8, 43.2, 0, 0, 0, 0, 0, 9480, 395, 1718.4, 14.4, 1718.4, 0, 
두산엔진MG태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.6, 4.14, 8.58, 20.46, 34.74, 46.32, 54.9, 54.24, 34.92, 17.58, 36.36, 19.44, 2.46, 0, 0, 0, 0, 0, 334.74, 14, 54.9, 0.6, 54.9, 0, 
삼천포태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.524, 7.68, 14.556, 21.084, 11.952, 21.276, 26.28, 8.544, 1.212, 1.752, 2.76, 0.012, 0, 0, 0, 0, 0, 118.632, 5, 26.28, 0.012, 26.28, 0, 
삼천포태양광, 2, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 10.176, 107.616, 311.232, 508.128, 671.808, 442.272, 770.016, 712.32, 348, 73.248, 82.752, 105.6, 12.864, 0, 0, 0, 0, 0, 4156.032, 173, 770.01, 10.176, 770.016, 0, 
삼천포태양광, 3, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.196, 37.224, 104.328, 166.716, 218.196, 144.9, 259.56, 244.8, 109.764, 21.6, 23.508, 30.456, 2.628, 0, 0, 0, 0, 0, 1365.876, 57, 259.56, 2.196, 259.56, 0, 
삼천포태양광, 4, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 5.3, 80.415, 94.908, 95.034, 92.536, 102.757, 209.304, 1214.816, 508.807, 107.195, 1183.029, 1189.759, 1183.11, 139.544, 0, 0, 0, 0, 6206.514, 259, 1214.81, 5.3, 1214.816, 0, 
구미태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.169, 65.88, 230.615, 417.479, 551.48, 517.058, 354.42, 153.599, 319.563, 320.576, 202.05, 134.001, 19.308, 0, 0, 0, 0, 0, 3288.198, 137, 551.48, 2.169, 551.48, 0, 
삼천포태양광#6, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.028, 67.73, 86.099, 83.86, 79.807, 81.901, 145.213, 739.155, 426.355, 48.706, 516.539, 636.987, 635.865, 85.33, 0, 0, 0, 0, 3635.575, 151, 739.15, 2.028, 739.155, 0, 
영흥태양광#5, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 7.232, 166.326, 229, 24.105, 50.621, 284.442, 257.926, 1398.105, 2236.968, 2022.432, 1414.979, 631.558, 89.189, 0, 0, 0, 0, 0, 8812.883, 367, 2236.96, 7.232, 2236.968, 0, 
영흥태양광 #3, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46.08, 69.12, 0, 3.84, 82.56, 77.76, 48, 82.56, 797.76, 1776, 218.4, 16.56, 0, 0, 0, 0, 0, 3218.64, 134, 1776, 3.84, 1776, 0, 
영흥태양광 #3, 2, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 22.848, 26.496, 0, 3.744, 37.056, 38.112, 45.312, 43.68, 358.752, 795.552, 106.656, 6.912, 0, 0, 0, 0, 0, 1485.12, 62, 795.55, 3.74, 795.552, 0, 
영흥태양광 #3, 3, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 35.76, 35.88, 0, 11.16, 47.16, 45.24, 43.92, 39.72, 672.84, 1044.84, 723.72, 21.24, 0, 0, 0, 0, 0, 2721.48, 113, 1044.84, 11.16, 1044.84, 0, 
영흥태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.707, 61.478, 1.075, 9.216, 64.243, 55.104, 241.805, 572.698, 508.57, 362.342, 173.146, 26.496, 0, 0, 0, 0, 0, 2090.88, 87, 572.69, 1.075, 572.698, 0, 
예천태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 14.4, 209.34, 560.7, 910.8, 795.42, 746.46, 145.62, 113.22, 219.42, 287.28, 346.5, 143.64, 13.5, 0, 0, 0, 0, 0, 4506.3, 188, 910.8, 13.5, 910.8, 0, 
여수태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 638.09, 638.09, 27, 638.09, 638.09, 638.09, 0, 
영흥태양광, 2, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36.64, 50.139, 0, 9.642, 51.103, 51.103, 323.975, 488.855, 428.109, 287.335, 127.276, 15.427, 0, 0, 0, 0, 0, 1869.604, 78, 488.85, 9.642, 488.855, 0, 
탑선태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1616, 1616, 67, 1616, 1616, 1616, 0, 
탑선태양광, 3, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 669, 669, 28, 669, 669, 669, 0, 
경상대태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 3.816, 65.592, 201.888, 339.552, 485.352, 538.128, 597.744, 414.648, 145.296, 113.76, 218.88, 114.12, 11.448, 0, 0, 0, 0, 0, 3250.224, 135, 597.74, 3.816, 597.744, 0, 
고흥만 수상태양광, 1, 2024-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 535.752, 7256.592, 20875.512, 32995.2, 31256.484, 35342.664, 44603.496, 26064.948, 16816.38, 14234.22, 9092.58, 8135.484, 1000.44, 0, 0, 0, 0, 0, 248209.752, 10342, 44603.49, 535.752, 44603.496, 0, 
영동태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 10.944, 17.568, 19.392, 19.584, 18.624, 18.816, 18.816, 37.632, 205.056, 556.704, 2.496, 0, 0, 0, 0, 0, 925.632, 39, 556.7, 2.496, 556.704, 0, 
삼천포태양광#5, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.999, 21.29, 39.723, 97.042, 148.739, 134.071, 154.033, 80.749, 21.191, 40.622, 0.144, 0, 0, 0, 0, 0, 0, 744.603, 31, 154.03, 0.144, 154.033, 0, 
삼천포태양광#5, 2, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.58, 43.069, 85.202, 174.111, 243.115, 241.172, 264.516, 154.686, 52.19, 95.687, 0.808, 0, 0, 0, 0, 0, 0, 1369.136, 57, 264.51, 0.808, 264.516, 0, 
광양항세방태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 14.4, 28.8, 69.6, 84, 74.4, 67.2, 50.4, 28.8, 24, 9.6, 0, 0, 0, 0, 0, 0, 451.2, 19, 84, 9.6, 84, 0, 
두산엔진MG태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.12, 0.36, 1.32, 1.86, 3, 6.9, 6, 4.74, 5.04, 4.08, 1.98, 0.78, 0.06, 0, 0, 0, 0, 0, 36.24, 2, 6.9, 0.06, 6.9, 0, 
삼천포태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.072, 0.312, 0.156, 0.492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.032, 0, 0.49, 0.072, 0.492, 0, 
삼천포태양광, 2, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.28, 13.728, 15.84, 29.472, 46.464, 44.64, 53.952, 27.552, 13.056, 10.944, 5.376, 0, 0, 0, 0, 0, 0, 266.304, 11, 53.95, 5.28, 53.952, 0, 
삼천포태양광, 3, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.72, 1.836, 1.656, 6.228, 11.376, 10.8, 13.896, 5.724, 1.332, 1.62, 0.36, 0, 0, 0, 0, 0, 0, 55.548, 2, 13.89, 0.36, 13.896, 0, 
삼천포태양광, 4, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.653, 2.436, 10.317, 24.317, 47.902, 42.442, 48.952, 21.986, 4.032, 6.741, 0, 0, 0, 0, 0, 0, 0, 209.778, 9, 48.95, 0.653, 48.952, 0, 
구미태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.907, 25.094, 21.767, 35.652, 70.58, 75.787, 71.665, 56.551, 38.255, 14.246, 0.723, 0, 0, 0, 0, 0, 0, 420.227, 18, 75.78, 0.723, 75.787, 0, 
삼천포태양광#6, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 1.468, 4.03, 16.282, 29.356, 30.091, 41.259, 13.843, 0.54, 4.062, 0, 0, 0, 0, 0, 0, 0, 140.931, 6, 41.25, 0.54, 41.259, 0, 
영흥태양광#5, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 38.568, 190.432, 424.253, 395.326, 525.495, 713.516, 725.568, 1287.221, 867.789, 764.137, 137.4, 16.874, 0, 0, 0, 0, 0, 6086.579, 254, 1287.22, 16.874, 1287.221, 0, 
영흥태양광 #3, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 64.8, 97.44, 102.72, 90.96, 86.88, 105.84, 91.2, 349.92, 1434.24, 59.52, 0, 0, 0, 0, 0, 0, 2483.52, 103, 1434.24, 59.52, 1434.24, 0, 
영흥태양광 #3, 2, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.288, 27.264, 51.84, 51.84, 51.072, 50.016, 51.264, 47.808, 146.4, 454.176, 18.24, 0, 0, 0, 0, 0, 0, 950.208, 40, 454.17, 0.28, 454.176, 0, 
영흥태양광 #3, 3, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.12, 48.12, 48.12, 47.4, 46.92, 46.68, 45.84, 44.76, 280.2, 978.24, 491.88, 0, 0, 0, 0, 0, 0, 2084.28, 87, 978.24, 6.12, 978.24, 0, 
영흥태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.302, 47.078, 102.72, 103.373, 127.45, 202.061, 199.258, 344.026, 235.661, 233.088, 51.456, 2.534, 0, 0, 0, 0, 0, 1652.007, 69, 344.02, 2.534, 344.026, 0, 
예천태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.04, 56.34, 59.4, 68.22, 86.94, 181.62, 164.52, 99.54, 54.72, 25.74, 0.72, 0, 0, 0, 0, 0, 0, 811.8, 34, 181.62, 0.72, 181.62, 0, 
여수태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 4, 100, 100, 100, 0, 
영흥태양광, 2, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.678, 45.318, 102.206, 92.564, 125.347, 180.307, 168.737, 289.263, 188.021, 155.238, 31.819, 0, 0, 0, 0, 0, 0, 1387.498, 58, 289.26, 8.678, 289.263, 0, 
탑선태양광, 1, 2024-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1616, 1616, 67, 1616, 1616, 1616, 0, 
