발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광 #3, 3, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.84, 52.8, 123, 354, 581.52, 523.68, 572.76, 339.84, 249.84, 70.2, 0.72, 0, 0, 0, 0, 0, 0, 2869.2, 120, 581.52, 0.72, 581.52, 0, 
영흥태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 43.046, 134.976, 175.526, 320.448, 440.909, 435.494, 301.018, 164.659, 49.19, 0, 0, 0, 0, 0, 0, 0, 2065.266, 86, 440.9, 43.046, 440.909, 0, 
예천태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.84, 316.8, 675.54, 984.24, 1134.54, 1183.5, 1083.6, 849.78, 486, 89.46, 0, 0, 0, 0, 0, 0, 0, 6810.3, 284, 1183.5, 6.84, 1183.5, 0, 
여수태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 512, 21, 0, 0, 0, 0, 
영흥태양광, 2, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 45.318, 147.524, 255.516, 421.36, 390.505, 392.434, 218.876, 173.558, 44.354, 0, 0, 0, 0, 0, 0, 0, 2089.445, 87, 421.36, 44.354, 421.36, 0, 
탑선태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670.2, 670.2, 28, 670.2, 670.2, 670.2, 0, 
탑선태양광, 3, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306.4, 306.4, 13, 306.4, 306.4, 306.4, 0, 
경상대태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.448, 77.112, 243.144, 367.344, 435.672, 476.928, 466.416, 345.672, 182.448, 62.136, 1.584, 0, 0, 0, 0, 0, 0, 2660.904, 111, 476.92, 1.584, 476.928, 0, 
고흥만 수상태양광, 1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 675.612, 7991.76, 23715.468, 33807.984, 38687.04, 39305.532, 28011.06, 29402.94, 16783.536, 4555.824, 82.74, 0, 0, 0, 0, 0, 0, 223019.496, 9292, 39305.53, 82.74, 39305.532, 0, 
영동태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.648, 20.16, 20.064, 19.776, 20.544, 21.504, 440.064, 481.152, 319.968, 512.64, 688.032, 687.264, 271.392, 0, 0, 0, 0, 3506.208, 146, 688.03, 3.648, 688.032, 0, 
삼천포태양광#5, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.175, 184.407, 190.974, 188.77, 324.038, 1370.177, 2732.988, 2314.26, 1378.18, 2499.065, 2497.75, 2515.343, 829.768, 0, 0, 0, 0, 17048.895, 710, 2732.98, 23.175, 2732.988, 0, 
삼천포태양광#5, 2, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 35.199, 271.205, 283.925, 535.225, 948.793, 2992.253, 4639.022, 3907.911, 2350.792, 4052.716, 3792.654, 3805.106, 776.592, 0, 0, 0, 0, 28391.393, 1183, 4639.02, 35.19, 4639.022, 0, 
광양항세방태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.6, 273.6, 667.2, 1034.4, 1240.8, 1300.8, 1231.2, 998.4, 362.4, 115.2, 0, 0, 0, 0, 0, 0, 0, 7245.6, 302, 1300.8, 21.6, 1300.8, 0, 
두산엔진MG태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.84, 3.48, 11.04, 24.66, 35.76, 43.38, 45.78, 43.38, 34.02, 12.48, 0.18, 0, 0, 0, 0, 0, 0, 255, 11, 45.78, 0.18, 45.78, 0, 
삼천포태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.012, 3.492, 8.856, 13.764, 16.812, 17.64, 17.028, 14.34, 9.192, 1.608, 0, 0, 0, 0, 0, 0, 0, 102.744, 4, 17.64, 0.012, 17.64, 0, 
삼천포태양광, 2, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.448, 101.76, 405.408, 586.176, 654.528, 666.336, 623.808, 496.704, 325.44, 86.304, 0.384, 0, 0, 0, 0, 0, 0, 3955.296, 165, 666.33, 0.384, 666.336, 0, 
삼천포태양광, 3, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.836, 16.632, 84.024, 203.112, 217.908, 217.836, 207, 145.188, 51.084, 14.256, 0, 0, 0, 0, 0, 0, 0, 1158.876, 48, 217.9, 1.836, 217.908, 0, 
삼천포태양광, 4, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.514, 60.82, 94.397, 89.796, 94.521, 124.515, 1115.966, 955.181, 632.14, 1176.724, 1173.164, 1153.647, 0, 0, 0, 0, 0, 6675.385, 278, 1176.72, 4.514, 1176.724, 0, 
구미태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 87.068, 310.235, 464.701, 536.728, 559.652, 535.137, 462.893, 337.136, 122.286, 3.182, 0, 0, 0, 0, 0, 0, 3419.018, 142, 559.65, 3.182, 559.652, 0, 
삼천포태양광#6, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.695, 395.326, 489.337, 1836.821, 2111.621, 2263.484, 1050.989, 1010.011, 1022.063, 216.947, 0, 0, 0, 0, 0, 0, 0, 10418.294, 434, 2263.48, 21.695, 2263.484, 0, 
영흥태양광 #3, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.52, 277.44, 313.68, 1162.08, 1299.36, 1385.28, 677.52, 541.68, 572.16, 126, 0.48, 0, 0, 0, 0, 0, 0, 6367.2, 265, 1385.28, 0.48, 1385.28, 0, 
영흥태양광 #3, 2, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.224, 124.416, 138.432, 509.472, 572.352, 608.928, 299.808, 295.872, 311.328, 79.872, 0.192, 0, 0, 0, 0, 0, 0, 2944.896, 123, 608.92, 0.192, 608.928, 0, 
영흥태양광 #3, 3, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 117.72, 153.48, 589.8, 650.28, 711.36, 318.6, 246.72, 350.28, 77.04, 0.24, 0, 0, 0, 0, 0, 0, 3220.32, 134, 711.36, 0.24, 711.36, 0, 
영흥태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.346, 65.626, 147.533, 427.738, 504.422, 556.838, 362.381, 133.286, 221.338, 48.653, 0, 0, 0, 0, 0, 0, 0, 2468.161, 103, 556.83, 0.346, 556.838, 0, 
예천태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18, 376.56, 828.54, 1102.68, 1254.06, 1276.56, 1176.48, 953.46, 604.62, 115.2, 0, 0, 0, 0, 0, 0, 0, 7706.16, 321, 1276.56, 18, 1276.56, 0, 
여수태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 596, 596, 25, 596, 596, 596, 0, 
영흥태양광, 2, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.928, 85.815, 102.206, 414.611, 467.642, 498.497, 255.516, 164.88, 199.592, 46.282, 0, 0, 0, 0, 0, 0, 0, 2236.969, 93, 498.49, 1.928, 498.497, 0, 
탑선태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 657, 27, 657, 657, 657, 0, 
탑선태양광, 3, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 286, 12, 286, 286, 286, 0, 
경상대태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.032, 108.216, 271.296, 394.992, 452.376, 475.488, 456.624, 378.504, 245.376, 73.872, 1.008, 0, 0, 0, 0, 0, 0, 2861.784, 119, 475.48, 1.008, 475.488, 0, 
고흥만 수상태양광, 1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 963.9, 8851.332, 25562.04, 35143.248, 40667.424, 41938.512, 29580.684, 28654.752, 18280.92, 5090.148, 101.052, 0, 0, 0, 0, 0, 0, 234834.012, 9785, 41938.51, 101.05, 41938.512, 0, 
영동태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.824, 19.68, 19.584, 19.68, 20.736, 175.872, 637.152, 498.432, 348.672, 527.616, 688.704, 687.648, 296.832, 0, 0, 0, 0, 3942.432, 164, 688.7, 1.824, 688.704, 0, 
삼천포태양광#5, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.939, 185.195, 223.911, 220.572, 474.717, 1665.232, 2921.477, 2486.747, 1497.454, 2449.326, 2490.488, 2510.337, 830.45, 0, 0, 0, 0, 17979.845, 749, 2921.47, 23.939, 2921.477, 0, 
삼천포태양광#5, 2, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 39.284, 270.527, 284.998, 654.111, 1245.875, 3238.18, 4965.885, 4197.269, 2542.993, 4106.414, 3794.826, 3810.372, 862.766, 0, 0, 0, 0, 30013.5, 1251, 4965.88, 39.28, 4965.885, 0, 
광양항세방태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.8, 235.2, 652.8, 1041.6, 1348.8, 1380, 1279.2, 1101.6, 619.2, 211.2, 4.8, 0, 0, 0, 0, 0, 0, 7891.2, 329, 1380, 4.8, 1380, 0, 
두산엔진MG태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.78, 3.18, 11.16, 25.32, 36.96, 44.22, 46.38, 43.44, 35.1, 12.96, 0.18, 0, 0, 0, 0, 0, 0, 259.68, 11, 46.38, 0.18, 46.38, 0, 
삼천포태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.024, 3.804, 9.048, 14.184, 17.784, 18.876, 18.048, 15.336, 10.104, 2.484, 0, 0, 0, 0, 0, 0, 0, 109.692, 5, 18.87, 0.024, 18.876, 0, 
삼천포태양광, 2, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.312, 107.424, 416.352, 601.056, 682.272, 698.496, 652.224, 546.528, 347.904, 103.2, 0.96, 0, 0, 0, 0, 0, 0, 4165.728, 174, 698.49, 0.96, 698.496, 0, 
삼천포태양광, 3, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.692, 17.604, 91.656, 209.628, 231.624, 240.84, 222.516, 158.832, 58.752, 17.964, 0, 0, 0, 0, 0, 0, 0, 1251.108, 52, 240.84, 1.692, 240.84, 0, 
삼천포태양광, 4, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.482, 60.374, 94.435, 88.349, 95.209, 271.997, 1193.934, 1025.001, 689.481, 1176.291, 1173.662, 1146.947, 0, 0, 0, 0, 0, 7020.162, 293, 1193.93, 4.482, 1193.934, 0, 
구미태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 102.833, 369.027, 550.974, 631.968, 662.413, 636.379, 557.699, 413.574, 153.96, 1.591, 0, 0, 0, 0, 0, 0, 4080.418, 170, 662.41, 1.591, 662.413, 0, 
삼천포태양광#6, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.695, 491.747, 1663.263, 2239.379, 2526.232, 2588.905, 2446.684, 2056.179, 1323.379, 265.158, 2.411, 0, 0, 0, 0, 0, 0, 15625.032, 651, 2588.9, 2.411, 2588.905, 0, 
영흥태양광 #3, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.2, 366.48, 996.24, 1351.92, 1542.48, 1511.76, 1102.56, 1202.64, 672.72, 124.56, 1.68, 0, 0, 0, 0, 0, 0, 8886.24, 370, 1542.48, 1.68, 1542.48, 0, 
영흥태양광 #3, 2, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.872, 167.328, 473.184, 622.176, 688.896, 709.92, 676.416, 578.304, 406.656, 139.872, 1.92, 0, 0, 0, 0, 0, 0, 4472.544, 186, 709.92, 1.92, 709.92, 0, 
영흥태양광 #3, 3, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.84, 167.76, 512.76, 692.88, 781.56, 799.2, 756.6, 644.28, 449.04, 123.12, 1.56, 0, 0, 0, 0, 0, 0, 4932.6, 206, 799.2, 1.56, 799.2, 0, 
영흥태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 58.829, 262.464, 481.306, 604.723, 629.606, 555.725, 433.498, 248.026, 71.27, 0.23, 0, 0, 0, 0, 0, 0, 3345.677, 139, 629.6, 0.23, 629.606, 0, 
예천태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.28, 470.34, 966.6, 1217.34, 1341, 1359.54, 1261.44, 1045.8, 680.76, 134.1, 0, 0, 0, 0, 0, 0, 0, 8485.2, 354, 1359.54, 8.28, 1359.54, 0, 
여수태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 646, 646, 27, 646, 646, 646, 0, 
영흥태양광, 2, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 99.314, 328.796, 479.213, 551.528, 565.992, 511.996, 355.794, 259.373, 50.139, 0.964, 0, 0, 0, 0, 0, 0, 3207.93, 134, 565.99, 0.964, 565.992, 0, 
탑선태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 657, 27, 657, 657, 657, 0, 
탑선태양광, 3, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 286, 12, 286, 286, 286, 0, 
경상대태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.968, 112.176, 278.208, 401.328, 467.424, 493.488, 469.368, 397.008, 271.8, 92.952, 1.08, 0, 0, 0, 0, 0, 0, 2989.8, 125, 493.48, 1.08, 493.488, 0, 
고흥만 수상태양광, 1, 2025-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 951.132, 9278.304, 25648.14, 36601.152, 42225.036, 43337.028, 39959.64, 32893.644, 19584.516, 5461.932, 112.14, 0, 0, 0, 0, 0, 0, 256052.664, 10669, 43337.02, 112.14, 43337.028, 0, 
영동태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.096, 19.584, 20.256, 21.216, 22.848, 32.64, 33.888, 194.208, 90.336, 469.536, 687.84, 687.36, 245.952, 0, 0, 0, 0, 2525.76, 105, 687.84, 0.096, 687.84, 0, 
삼천포태양광#5, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.535, 257.392, 60.363, 726.731, 235.434, 185.795, 287.636, 285.837, 1165.059, 2480.807, 2503.205, 1410.34, 0, 0, 0, 0, 0, 9603.134, 400, 2503.2, 4.53, 2503.205, 0, 
삼천포태양광#5, 2, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.372, 256.38, 92.678, 389.051, 492.961, 285.764, 463.892, 446.824, 2012.768, 4026.224, 3784.498, 3938.511, 723.184, 0, 0, 0, 0, 16921.107, 705, 4026.22, 8.37, 4026.224, 0, 
광양항세방태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.2, 57.6, 312, 844.8, 655.2, 412.8, 674.4, 499.2, 388.8, 93.6, 0, 0, 0, 0, 0, 0, 0, 3945.6, 164, 844.8, 7.2, 844.8, 0, 
두산엔진MG태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.6, 3.42, 9.66, 8.58, 32.52, 16.32, 7.68, 11.88, 18.96, 2.34, 0.12, 0, 0, 0, 0, 0, 0, 112.08, 5, 32.52, 0.12, 32.52, 0, 
삼천포태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.456, 0.024, 10.2, 14.64, 2.712, 13.116, 12.54, 6.888, 0.144, 0, 0, 0, 0, 0, 0, 0, 60.72, 3, 14.64, 0.024, 14.64, 0, 
삼천포태양광, 2, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.496, 57.888, 17.376, 380.832, 546.72, 167.616, 468, 468.192, 260.736, 35.904, 0.288, 0, 0, 0, 0, 0, 0, 2406.048, 100, 546.72, 0.288, 546.72, 0, 
삼천포태양광, 3, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.396, 16.596, 3.924, 55.656, 119.52, 50.688, 156.24, 135.864, 48.096, 7.02, 0, 0, 0, 0, 0, 0, 0, 594, 25, 156.24, 0.396, 156.24, 0, 
삼천포태양광, 4, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.926, 70.532, 14.96, 104.851, 99.846, 75.449, 101.519, 77.771, 492.357, 1171.744, 1170.992, 646.677, 0, 0, 0, 0, 0, 4027.624, 168, 1171.74, 0.926, 1171.744, 0, 
구미태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 15.186, 100.953, 228.879, 545.55, 356.011, 47.005, 137.617, 47.005, 12.077, 0, 0, 0, 0, 0, 0, 0, 1490.283, 62, 545.55, 12.077, 545.55, 0, 
삼천포태양광#6, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 14.463, 12.053, 38.568, 583.347, 351.937, 347.116, 776.189, 166.326, 142.221, 2.411, 0, 0, 0, 0, 0, 0, 2434.631, 101, 776.18, 2.411, 776.189, 0, 
영흥태양광 #3, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.64, 4.56, 23.76, 386.88, 269.52, 261.84, 522.72, 120, 77.52, 1.2, 0, 0, 0, 0, 0, 0, 1670.64, 70, 522.72, 1.2, 522.72, 0, 
영흥태양광 #3, 2, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.192, 2.88, 3.264, 7.68, 194.208, 112.608, 108.288, 240.096, 46.272, 41.28, 0.384, 0, 0, 0, 0, 0, 0, 757.152, 32, 240.09, 0.192, 240.096, 0, 
영흥태양광 #3, 3, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 3.24, 3.6, 14.76, 151.32, 130.2, 124.8, 260.28, 58.44, 35.28, 0.6, 0, 0, 0, 0, 0, 0, 782.52, 33, 260.28, 0.6, 260.28, 0, 
영흥태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.422, 0, 3.341, 82.906, 112.09, 76.646, 229.978, 41.626, 17.165, 0, 0, 0, 0, 0, 0, 0, 564.174, 24, 229.97, 0.422, 229.978, 0, 
예천태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.42, 16.92, 150.3, 415.8, 531.9, 74.34, 225.54, 372.96, 60.84, 10.08, 0, 0, 0, 0, 0, 0, 0, 1862.1, 78, 531.9, 3.42, 531.9, 0, 
여수태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 331, 331, 14, 331, 331, 331, 0, 
영흥태양광, 2, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.964, 2.893, 132.097, 92.564, 86.779, 184.164, 40.497, 26.034, 0, 0, 0, 0, 0, 0, 0, 565.992, 24, 184.16, 0.964, 184.164, 0, 
탑선태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 657, 27, 657, 657, 657, 0, 
탑선태양광, 3, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 286, 12, 286, 286, 286, 0, 
경상대태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 85.248, 26.496, 233.064, 396.504, 69.624, 258.984, 312.624, 209.88, 30.888, 1.728, 0, 0, 0, 0, 0, 0, 1625.04, 68, 396.5, 1.728, 396.504, 0, 
고흥만 수상태양광, 1, 2025-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 295.428, 1477.308, 19793.004, 29604.708, 12648.132, 7088.424, 20571.6, 18413.304, 3773.448, 433.02, 61.572, 0, 0, 0, 0, 0, 0, 114159.948, 4757, 29604.7, 61.57, 29604.708, 0, 
