발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#5, 2, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 191.902, 2171.251, 3882.51, 1002.372, 1445.571, 1343.097, 1826.215, 780.541, 650.329, 294.718, 13.725, 0, 3722.318, 3797.548, 2204.097, 0, 0, 23326.194, 972, 3882.51, 13.725, 3882.51, 0, 
광양항세방태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 74.4, 446.4, 1032, 1432.8, 1293.6, 1396.8, 1552.8, 1288.8, 818.4, 268.8, 2.4, 0, 0, 0, 0, 0, 0, 9607.2, 400, 1552.8, 2.4, 1552.8, 0, 
두산엔진MG태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.14, 4.38, 13.5, 7.74, 5.04, 4.14, 3.96, 4.2, 3.3, 4.08, 0.24, 43.8, 40.32, 0, 0, 0, 0, 135.84, 6, 43.8, 0.24, 43.8, 0, 
삼천포태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.48, 18.204, 31.14, 36.3, 43.164, 39.36, 27.972, 7.332, 4.476, 1.392, 0, 0, 0, 0, 0, 0, 0, 212.82, 9, 43.16, 1.392, 43.164, 0, 
삼천포태양광, 2, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 26.112, 209.376, 383.424, 310.08, 435.744, 397.248, 290.976, 78.72, 59.04, 27.648, 1.056, 0, 0, 0, 0, 0, 0, 2219.424, 92, 435.74, 1.056, 435.744, 0, 
삼천포태양광, 3, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.852, 88.596, 168.84, 140.616, 162, 183.42, 142.164, 34.236, 30.636, 9.72, 0.108, 0, 0, 0, 0, 0, 0, 964.188, 40, 183.42, 0.108, 183.42, 0, 
삼천포태양광, 4, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.184, 447.237, 980.083, 159.462, 210.807, 189.942, 312.627, 163.823, 117.709, 36.733, 0, 0, 1184.599, 1170.002, 604.273, 0, 0, 5577.481, 232, 1184.59, 0.18, 1184.599, 0, 
구미태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 27.552, 172.473, 436.353, 575.489, 649.034, 624.881, 610.49, 319.563, 76.944, 35.29, 0, 0, 0, 0, 0, 0, 0, 3528.069, 147, 649.03, 27.552, 649.034, 0, 
삼천포태양광#6, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.809, 82.341, 219.833, 145.126, 89.41, 89.862, 87.545, 45.642, 55.843, 23.404, 0, 0, 562.756, 233.421, 0, 0, 0, 1646.992, 69, 562.75, 11.8, 562.756, 0, 
영흥태양광#5, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 137.4, 809.937, 1564.432, 2157.421, 2393.653, 2463.558, 2297.232, 1788.611, 1284.811, 272.389, 48.211, 0, 0, 0, 0, 0, 0, 15217.655, 634, 2463.55, 48.211, 2463.558, 0, 
영흥태양광 #3, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 67.2, 541.44, 1108.32, 1561.2, 1768.32, 1827.84, 1710.24, 1312.8, 916.32, 164.64, 22.32, 0, 0, 0, 0, 0, 0, 11000.64, 458, 1827.84, 22.32, 1827.84, 0, 
영흥태양광 #3, 2, 2022-10-30 00:00:00, 253.44, 0, 0, 0, 0, 0, 0, 33.792, 274.368, 559.2, 80.832, 29.28, 605.088, 845.856, 674.688, 505.92, 120.672, 20.544, 0, 0, 0, 0, 678.72, 742.08, 5424.48, 226, 845.85, 20.544, 845.856, 0, 
영흥태양광 #3, 3, 2022-10-30 00:00:00, 238.8, 0, 0, 0, 0, 0, 0, 23.16, 220.08, 470.88, 90, 40.56, 162.84, 683.4, 527.04, 411.84, 80.04, 7.8, 0, 0, 0, 0, 670.8, 739.2, 4366.44, 182, 739.2, 7.8, 739.2, 0, 
영흥태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 12.134, 143.808, 356.352, 484.339, 549.965, 613.171, 554.842, 417.83, 347.174, 79.603, 16.781, 0, 0, 0, 0, 0, 0, 3575.999, 149, 613.17, 12.134, 613.171, 0, 
예천태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 59.76, 459.72, 882.36, 590.94, 1092.78, 1175.58, 1044.72, 639, 101.88, 97.74, 12.06, 0, 0, 0, 0, 0, 0, 6156.54, 257, 1175.58, 12.06, 1175.58, 0, 
여수태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 830.67, 830.67, 35, 830.67, 830.67, 830.67, 0, 
영흥태양광, 2, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18.32, 129.204, 266.122, 374.114, 417.503, 429.074, 401.112, 304.691, 214.055, 47.246, 9.642, 0, 0, 0, 0, 0, 0, 2611.083, 109, 429.07, 9.642, 429.074, 0, 
탑선태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1669, 1669, 70, 1669, 1669, 1669, 0, 
탑선태양광, 3, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1048, 1048, 44, 1048, 1048, 1048, 0, 
경상대태양광, 1, 2022-10-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50.76, 224.28, 361.08, 492.408, 523.512, 530.352, 390.456, 387.72, 136.44, 63.792, 2.016, 0, 0, 0, 0, 0, 0, 3162.816, 132, 530.35, 2.016, 530.352, 0, 
영동태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 22.368, 183.552, 93.12, 41.472, 40.704, 42.528, 41.952, 41.856, 80.256, 11.52, 354.048, 684.768, 555.264, 6.528, 0, 0, 2199.936, 92, 684.76, 6.528, 684.768, 0, 
삼천포태양광#5, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 221.514, 1110.33, 2141.869, 527.237, 721.086, 482.281, 401.917, 914.019, 1088.707, 493.058, 21.316, 0, 2490.229, 2507.461, 1340.275, 0, 0, 14461.299, 603, 2507.46, 21.31, 2507.461, 0, 
삼천포태양광#5, 2, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 275.662, 1760.789, 3591.417, 1026.781, 1449.419, 888.23, 1401.926, 1985.668, 1869.129, 853.328, 42.632, 0, 3721.877, 3795.72, 2050.099, 0, 0, 24712.677, 1030, 3795.72, 42.632, 3795.72, 0, 
광양항세방태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 110.4, 444, 916.8, 1356, 1600.8, 1190.4, 1315.2, 1243.2, 856.8, 254.4, 28.8, 0, 0, 0, 0, 0, 0, 9316.8, 388, 1600.8, 28.8, 1600.8, 0, 
두산엔진MG태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.26, 4.68, 14.88, 7.62, 4.32, 5.52, 5.22, 3.24, 3.66, 3.78, 0, 43.62, 49.74, 11.52, 0, 0, 0, 159.06, 7, 49.74, 1.26, 49.74, 0, 
삼천포태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.168, 14.628, 29.808, 34.26, 42.468, 28.656, 27.528, 22.188, 15.312, 7.068, 0, 0, 0, 0, 0, 0, 0, 225.084, 9, 42.46, 3.168, 42.468, 0, 
삼천포태양광, 2, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 31.776, 171.744, 359.808, 379.68, 441.888, 307.776, 330.24, 246.24, 149.568, 70.272, 4.416, 0, 0, 0, 0, 0, 0, 2493.408, 104, 441.88, 4.416, 441.888, 0, 
삼천포태양광, 3, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.288, 79.848, 165.024, 176.94, 187.992, 154.404, 155.376, 119.988, 75.096, 38.988, 0.396, 0, 0, 0, 0, 0, 0, 1163.34, 48, 187.99, 0.396, 187.992, 0, 
삼천포태양광, 4, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 22.422, 378.104, 886.394, 125.189, 156.034, 149.925, 128.266, 376.309, 447.72, 160.113, 0, 0, 1184.459, 1170.906, 547.994, 0, 0, 5733.835, 239, 1184.45, 22.42, 1184.459, 0, 
구미태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36.158, 241.173, 434.835, 563.774, 636.524, 670.295, 624.013, 473.813, 226.204, 114.693, 1.736, 0, 0, 0, 0, 0, 0, 4023.218, 168, 670.29, 1.736, 670.295, 0, 
삼천포태양광#6, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 17.721, 81.154, 222.12, 104.169, 90.589, 87.435, 89.714, 88.932, 91.757, 57.469, 2.132, 0, 553.139, 575.073, 0, 0, 0, 2061.404, 86, 575.07, 2.13, 575.073, 0, 
영흥태양광#5, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 180.789, 961.8, 1684.958, 2176.705, 2444.274, 2492.484, 2294.821, 1921.189, 1287.221, 564.063, 16.874, 0, 0, 0, 0, 0, 0, 16025.178, 668, 2492.48, 16.874, 2492.484, 0, 
영흥태양광 #3, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 87.12, 637.68, 1193.28, 1577.28, 1807.92, 1854.48, 1578, 1437.84, 901.44, 347.04, 0, 0, 0, 0, 0, 0, 0, 11422.08, 476, 1854.48, 87.12, 1854.48, 0, 
영흥태양광 #3, 2, 2022-10-29 00:00:00, 258.24, 0, 0, 0, 0, 0, 0, 44.64, 331.104, 610.656, 83.904, 27.744, 637.248, 851.808, 734.208, 503.712, 243.168, 1.152, 0, 0, 0, 0, 678.72, 742.08, 5748.384, 240, 851.8, 1.15, 851.808, 0, 
영흥태양광 #3, 3, 2022-10-29 00:00:00, 249.6, 0, 0, 0, 0, 0, 0, 32.76, 261.72, 512.88, 89.76, 40.56, 199.8, 702.12, 594, 409.08, 175.08, 0, 0, 0, 0, 0, 672, 739.2, 4678.56, 195, 739.2, 32.76, 739.2, 0, 
영흥태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 160.243, 383.309, 555.034, 612.518, 649.958, 567.974, 474.394, 341.99, 146.803, 0, 0, 0, 0, 0, 0, 0, 3892.223, 162, 649.95, 146.803, 649.958, 0, 
예천태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 37.62, 426.24, 803.34, 756.9, 1097.1, 413.64, 467.82, 359.46, 715.14, 310.14, 12.78, 0, 0, 0, 0, 0, 0, 5400.18, 225, 1097.1, 12.78, 1097.1, 0, 
여수태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 791.77, 791.77, 33, 791.77, 791.77, 791.77, 0, 
영흥태양광, 2, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 24.105, 152.345, 289.263, 378.935, 428.109, 436.787, 386.648, 321.082, 210.198, 96.421, 3.857, 0, 0, 0, 0, 0, 0, 2727.75, 114, 436.78, 3.85, 436.787, 0, 
탑선태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1669, 1669, 70, 1669, 1669, 1669, 0, 
탑선태양광, 3, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1048, 1048, 44, 1048, 1048, 1048, 0, 
경상대태양광, 1, 2022-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.072, 53.496, 198.072, 366.696, 463.32, 430.128, 344.736, 505.368, 291.744, 200.232, 73.08, 2.808, 0, 0, 0, 0, 0, 0, 2929.752, 122, 505.36, 0.072, 505.368, 0, 
영동태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.096, 6.432, 15.552, 28.8, 23.712, 21.504, 40.896, 16.608, 0, 11.424, 0, 0, 0, 0, 0, 177.024, 7, 40.89, 6.432, 40.896, 0, 
삼천포태양광#5, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 195.253, 1138.974, 2028.458, 245.7, 279.069, 333.627, 2709.416, 2274.332, 1551.174, 639.995, 28.926, 0, 2451.505, 2534.668, 813.553, 0, 0, 17224.65, 718, 2709.41, 28.92, 2709.416, 0, 
삼천포태양광#5, 2, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 269.979, 1827.179, 3389.2, 591.279, 942.006, 1050.988, 4544.672, 3885.768, 2661.221, 1118.484, 62.674, 0, 3668.821, 3847.2, 1354.716, 0, 0, 29214.187, 1217, 4544.67, 62.67, 4544.672, 0, 
광양항세방태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 108, 456, 955.2, 1339.2, 1512, 1562.4, 1516.8, 1288.8, 789.6, 319.2, 38.4, 0, 0, 0, 0, 0, 0, 9885.6, 412, 1562.4, 38.4, 1562.4, 0, 
두산엔진MG태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.5, 5.46, 14.7, 7.38, 5.64, 5.58, 5.34, 22.74, 35.16, 17.94, 1.02, 43.5, 49.62, 44.4, 0, 0, 0, 259.98, 11, 49.62, 1.02, 49.62, 0, 
삼천포태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.592, 15.96, 29.736, 39.072, 43.776, 44.616, 41.868, 35.7, 25.092, 9.864, 0.108, 0, 0, 0, 0, 0, 0, 288.384, 12, 44.61, 0.1, 44.616, 0, 
삼천포태양광, 2, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.24, 183.264, 346.176, 415.104, 487.488, 484.32, 437.376, 351.072, 225.12, 80.64, 4.224, 0, 0, 0, 0, 0, 0, 3045.024, 127, 487.48, 4.22, 487.488, 0, 
삼천포태양광, 3, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.892, 86.148, 155.628, 199.728, 222.408, 223.02, 207.468, 171.432, 113.904, 41.724, 0.864, 0, 0, 0, 0, 0, 0, 1431.216, 60, 223.02, 0.864, 223.02, 0, 
삼천포태양광, 4, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.6, 393.3, 820.26, 95.763, 98.655, 102.206, 762.753, 926.64, 622.26, 232.38, 0, 0, 1165.5, 1185.66, 291.96, 0, 0, 6718.937, 280, 1185.66, 21.6, 1185.66, 0, 
구미태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 27.335, 204.654, 411.983, 543.959, 620.18, 631.245, 592.411, 529.713, 301.918, 169.002, 0.217, 0, 0, 0, 0, 0, 0, 4032.617, 168, 631.24, 0.217, 631.245, 0, 
삼천포태양광#6, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.909, 86.779, 216.224, 96.482, 87.607, 90.923, 89.831, 88.948, 90.395, 76.655, 3.616, 0, 553.939, 637.102, 240.812, 0, 0, 2375.222, 99, 637.1, 3.61, 637.102, 0, 
영흥태양광#5, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 192.842, 848.505, 636.379, 1386.053, 2410.526, 2381.6, 2265.895, 1957.347, 1407.747, 573.705, 40.979, 0, 0, 0, 0, 0, 0, 14101.578, 588, 2410.52, 40.979, 2410.526, 0, 
영흥태양광 #3, 1, 2022-10-28 00:00:00, 117.6, 0, 0, 0, 0, 0, 0, 94.56, 636, 801.84, 116.88, 72, 92.16, 306.48, 1485.6, 978.96, 329.04, 10.56, 0, 0, 0, 0, 0, 0, 5041.68, 210, 1485.6, 10.56, 1485.6, 0, 
영흥태양광 #3, 2, 2022-10-28 00:00:00, 267.84, 0, 0, 0, 0, 0, 0, 54.432, 319.104, 303.744, 46.848, 28.416, 308.16, 862.752, 761.952, 548.928, 249.504, 18.432, 0, 0, 0, 0, 678.72, 742.08, 5190.912, 216, 862.75, 18.43, 862.752, 0, 
영흥태양광 #3, 3, 2022-10-28 00:00:00, 244.8, 0, 0, 0, 0, 0, 0, 38.04, 267.84, 514.68, 88.56, 40.8, 42.72, 561.24, 613.44, 442.8, 192.12, 7.2, 0, 0, 0, 0, 673.2, 739.2, 4466.64, 186, 739.2, 7.2, 739.2, 0, 
영흥태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 161.702, 372.518, 539.059, 616.474, 668.045, 596.16, 484.877, 358.925, 155.136, 12.902, 0, 0, 0, 0, 0, 0, 3965.798, 165, 668.04, 12.902, 668.045, 0, 
예천태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 72.54, 464.4, 821.88, 1056.96, 1185.12, 1119.06, 587.52, 288, 393.84, 183.42, 28.62, 0, 0, 0, 0, 0, 0, 6201.36, 258, 1185.12, 28.62, 1185.12, 0, 
여수태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 750.8, 750.8, 31, 750.8, 750.8, 750.8, 0, 
영흥태양광, 2, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 26.034, 154.274, 197.663, 252.623, 417.503, 425.217, 312.404, 336.509, 229.482, 94.493, 6.749, 0, 0, 0, 0, 0, 0, 2452.951, 102, 425.21, 6.749, 425.217, 0, 
탑선태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1669, 1669, 70, 1669, 1669, 1669, 0, 
탑선태양광, 3, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1048, 1048, 44, 1048, 1048, 1048, 0, 
경상대태양광, 1, 2022-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.072, 52.416, 198.576, 348.336, 462.096, 525.312, 537.264, 502.128, 416.88, 271.944, 93.456, 4.536, 0, 0, 0, 0, 0, 0, 3413.016, 142, 537.26, 0.072, 537.264, 0, 
영동태양광, 1, 2022-10-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.888, 113.76, 304.992, 229.824, 40.992, 42.048, 42.912, 286.56, 480.768, 297.6, 403.296, 652.032, 683.424, 548.352, 0, 0, 0, 4136.448, 172, 683.42, 9.888, 683.424, 0, 
삼천포태양광#5, 1, 2022-10-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 171.415, 1329.784, 2316.256, 2264.261, 3053.101, 3039.911, 2868.777, 2464.687, 1807.895, 831.632, 39.774, 0, 1663.263, 0, 0, 0, 0, 21850.756, 910, 3053.1, 39.77, 3053.101, 0, 
