발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.207, 106.96, 258.623, 104.076, 84.742, 86.442, 84.279, 87.364, 70.474, 51.691, 10.829, 564.862, 580.673, 0, 0, 0, 0, 2106.222, 88, 580.67, 10.82, 580.673, 0, 
영흥태양광#5, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 94.011, 549.6, 875.021, 1210.084, 1535.505, 1694.6, 1443.905, 1058.221, 1624.695, 891.895, 204.895, 2.411, 0, 0, 0, 0, 0, 11184.843, 466, 1694.6, 2.411, 1694.6, 0, 
영흥태양광 #3, 1, 2022-02-28 00:00:00, 1759.2, 0, 0, 0, 0, 0, 0, 71.76, 522.48, 864.72, 90.72, 90, 68.16, 91.92, 105.6, 784.56, 880.32, 182.64, 0, 0, 0, 0, 2227.2, 2296.8, 10036.08, 418, 2296.8, 68.16, 2296.8, 0, 
영흥태양광 #3, 2, 2022-02-28 00:00:00, 456.96, 0, 0, 0, 0, 0, 0, 27.168, 217.536, 371.232, 43.872, 39.552, 29.088, 36.768, 421.152, 698.208, 422.784, 101.664, 0, 0, 0, 0, 845.76, 888.96, 4600.704, 192, 888.96, 27.16, 888.96, 0, 
영흥태양광 #3, 3, 2022-02-28 00:00:00, 206.4, 0, 0, 0, 0, 0, 0, 35.88, 256.68, 461.16, 148.32, 44.04, 42.6, 453.36, 531.24, 842.04, 513.6, 114.12, 0, 0, 0, 0, 920.4, 991.2, 5561.04, 232, 991.2, 35.88, 991.2, 0, 
영흥태양광, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 47.77, 116.506, 188.621, 231.898, 264.23, 212.506, 144.422, 225.907, 161.856, 34.982, 0, 0, 0, 0, 0, 0, 1628.698, 68, 264.23, 34.982, 264.23, 0, 
예천태양광, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46.26, 377.28, 854.28, 834.84, 1082.7, 997.74, 847.8, 907.56, 661.68, 390.06, 238.14, 4.5, 0, 0, 0, 0, 0, 7242.84, 302, 1082.7, 4.5, 1082.7, 0, 
여수태양광, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 693.37, 693.37, 29, 693.37, 693.37, 693.37, 0, 
영흥태양광, 2, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.213, 144.632, 255.516, 348.08, 437.752, 477.284, 408.825, 304.691, 426.181, 254.552, 59.781, 0.964, 0, 0, 0, 0, 0, 3139.471, 131, 477.28, 0.964, 477.284, 0, 
탑선태양광, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1467, 1467, 61, 1467, 1467, 1467, 0, 
탑선태양광, 3, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 955.8, 955.8, 40, 955.8, 955.8, 955.8, 0, 
경상대태양광, 1, 2022-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.96, 192.24, 340.56, 497.52, 573.84, 511.92, 473.76, 401.04, 204.48, 97.92, 57.6, 0.72, 0, 0, 0, 0, 0, 3382.56, 141, 573.84, 0.72, 573.84, 0, 
영동태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.264, 111.456, 370.368, 196.8, 38.304, 45.312, 308.64, 853.056, 714.624, 513.792, 261.888, 215.04, 291.456, 491.52, 590.304, 589.344, 140.256, 5735.424, 239, 853.05, 3.264, 853.056, 0, 
삼천포태양광#5, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 58.037, 1060.007, 2039.739, 251.558, 614.061, 782.406, 1721.327, 2939.508, 2283.198, 1416.187, 487.839, 2520.538, 2510.447, 2514.539, 889.729, 0, 0, 22089.12, 920, 2939.5, 58.03, 2939.508, 0, 
삼천포태양광#5, 2, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 68.784, 1720.38, 3547.996, 882.659, 1599.414, 1892, 3571.237, 5084.684, 3983.149, 2509.817, 902.087, 3807.852, 3810.435, 3815.986, 1181.846, 0, 0, 38378.326, 1599, 5084.68, 68.78, 5084.684, 0, 
광양항세방태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50.4, 386.4, 895.2, 1346.4, 1713.6, 1852.8, 1886.4, 1773.6, 1423.2, 828, 271.2, 9.6, 0, 0, 0, 0, 0, 12436.8, 518, 1886.4, 9.6, 1886.4, 0, 
두산엔진MG태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.6, 2.7, 11.28, 7.14, 6, 6, 6, 48.6, 51.42, 40.26, 19.32, 45.18, 49.92, 45.48, 0, 0, 0, 339.9, 14, 51.42, 0.6, 51.42, 0, 
삼천포태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.404, 15.3, 33.888, 47.988, 56.424, 59.532, 58.836, 53.76, 43.368, 27.696, 6.372, 0, 0, 0, 0, 0, 0, 404.568, 17, 59.53, 1.404, 59.532, 0, 
삼천포태양광, 2, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.136, 177.216, 403.776, 608.832, 691.296, 738.048, 697.056, 662.88, 526.176, 330.24, 116.064, 2.208, 0, 0, 0, 0, 0, 4964.928, 207, 738.04, 2.208, 738.048, 0, 
삼천포태양광, 3, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.716, 93.924, 167.184, 222.552, 253.728, 264.204, 260.46, 232.344, 182.016, 112.428, 34.308, 0, 0, 0, 0, 0, 0, 1827.864, 76, 264.2, 4.716, 264.204, 0, 
삼천포태양광, 4, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 334.446, 888.846, 100.678, 219.848, 283.623, 1185.536, 1311.142, 1034.991, 653.84, 283.98, 1182.603, 1174.329, 1146.751, 0, 0, 0, 9800.613, 408, 1311.14, 100.67, 1311.142, 0, 
구미태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.019, 239.293, 491.458, 651.131, 727.063, 769.44, 753.892, 695.027, 557.699, 349.575, 107.967, 0.072, 0, 0, 0, 0, 0, 5361.636, 223, 769.44, 0.072, 769.44, 0, 
삼천포태양광#6, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.187, 107.463, 259.995, 102.609, 83.541, 83.22, 87.34, 86.33, 88.198, 113.012, 25.638, 574.063, 628.149, 628.276, 116.401, 0, 0, 2998.422, 125, 628.27, 14.18, 628.276, 0, 
영흥태양광#5, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 110.884, 805.116, 1569.253, 2126.084, 2470.789, 2617.832, 2555.158, 2333.389, 1885.032, 1226.958, 441.126, 9.642, 0, 0, 0, 0, 0, 18151.263, 756, 2617.83, 9.642, 2617.832, 0, 
영흥태양광 #3, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 64.8, 704.16, 1443.6, 110.16, 60.96, 64.08, 2102.64, 2278.8, 1852.8, 1042.32, 276.96, 0, 0, 0, 0, 2229.6, 2296.8, 14527.68, 605, 2296.8, 60.96, 2296.8, 0, 
영흥태양광 #3, 2, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.24, 317.568, 656.352, 58.944, 49.536, 620.928, 1109.856, 1019.328, 838.56, 564.384, 226.08, 5.952, 0, 0, 0, 845.76, 888.96, 7232.448, 301, 1109.85, 5.952, 1109.856, 0, 
영흥태양광 #3, 3, 2022-02-27 00:00:00, 111.6, 0, 0, 0, 0, 0, 0, 36, 380.88, 798.48, 145.08, 243.48, 924.48, 1300.92, 1189.2, 974.16, 640.08, 232.32, 1.44, 0, 0, 0, 921.6, 990, 8889.72, 370, 1300.92, 1.44, 1300.92, 0, 
영흥태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 47.232, 181.555, 317.146, 388.416, 412.186, 406.426, 356.544, 266.803, 195.955, 70.733, 0, 0, 0, 0, 0, 0, 2642.996, 110, 412.18, 47.232, 412.186, 0, 
예천태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.32, 217.44, 648.18, 1283.58, 1426.86, 1520.82, 1480.32, 1353.24, 1172.52, 784.44, 275.4, 7.56, 0, 0, 0, 0, 0, 10183.68, 424, 1520.82, 7.56, 1520.82, 0, 
여수태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 882.13, 882.13, 37, 882.13, 882.13, 882.13, 0, 
영흥태양광, 2, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.284, 186.093, 415.575, 586.24, 678.804, 657.592, 591.061, 635.415, 502.354, 313.368, 98.349, 3.857, 0, 0, 0, 0, 0, 4687.992, 195, 678.8, 3.857, 678.804, 0, 
탑선태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1447, 1447, 60, 1447, 1447, 1447, 0, 
탑선태양광, 3, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939, 939, 39, 939, 939, 939, 0, 
경상대태양광, 1, 2022-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 28.08, 194.4, 387.36, 531.36, 615.6, 642.24, 642.24, 586.8, 470.16, 297.36, 92.16, 1.44, 0, 0, 0, 0, 0, 4489.2, 187, 642.24, 1.44, 642.24, 0, 
영동태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.344, 36.96, 60.384, 45.024, 40.896, 39.648, 42.624, 42.048, 314.784, 388.704, 121.536, 201.024, 291.072, 491.136, 589.824, 588.672, 137.472, 3433.152, 143, 589.82, 1.344, 589.824, 0, 
삼천포태양광#5, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 108.569, 832.048, 1646.346, 192.244, 237.364, 425.162, 992.974, 2631.27, 1846.755, 913.668, 200.714, 2524.056, 2513.703, 2511.831, 882.801, 0, 0, 18459.505, 769, 2631.27, 108.569, 2631.27, 0, 
삼천포태양광#5, 2, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 168.107, 1347.82, 2853.666, 394.994, 845.536, 1270.762, 2799.379, 4573.229, 3240.665, 1628.966, 374.665, 3803.536, 3809.942, 3811.877, 1185.951, 0, 0, 32109.095, 1338, 4573.22, 168.1, 4573.229, 0, 
광양항세방태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 55.2, 412.8, 837.6, 1377.6, 1752, 1896, 1886.4, 1687.2, 1195.2, 585.6, 213.6, 12, 0, 0, 0, 0, 0, 11911.2, 496, 1896, 12, 1896, 0, 
두산엔진MG태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.02, 6.66, 13.98, 6.84, 5.76, 5.88, 5.94, 30, 42.24, 23.34, 7.5, 45.06, 49.92, 45.48, 0, 0, 0, 289.62, 12, 49.92, 1.02, 49.92, 0, 
삼천포태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.248, 12.372, 28.68, 43.488, 51.78, 55.212, 53.868, 49.464, 36.348, 17.808, 2.316, 0, 0, 0, 0, 0, 0, 352.584, 15, 55.21, 1.248, 55.212, 0, 
삼천포태양광, 2, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 20.544, 152.832, 345.6, 513.888, 620.736, 644.736, 635.712, 561.12, 445.92, 229.536, 47.616, 0.096, 0, 0, 0, 0, 0, 4218.336, 176, 644.73, 0.096, 644.736, 0, 
삼천포태양광, 3, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.156, 62.136, 130.896, 192.384, 223.992, 240.948, 238.14, 209.448, 147.492, 73.548, 13.968, 0, 0, 0, 0, 0, 0, 1539.108, 64, 240.94, 6.156, 240.948, 0, 
삼천포태양광, 4, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.691, 281.407, 681.497, 87.544, 98.587, 118.525, 740.931, 1164.169, 808.742, 385.306, 140.068, 1183.894, 1173.999, 1144.269, 0, 0, 0, 8024.629, 334, 1183.89, 15.69, 1183.894, 0, 
구미태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 24.009, 109.486, 249.634, 508.452, 616.637, 660.388, 617.143, 493.338, 434.112, 263.302, 67.905, 0, 0, 0, 0, 0, 0, 4044.406, 169, 660.38, 24.009, 660.388, 0, 
삼천포태양광#6, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 12.608, 102.181, 223.33, 92.025, 83.609, 83.615, 89.404, 86.996, 88.446, 112.021, 25.545, 575.586, 628.068, 500.935, 0, 0, 0, 2704.369, 113, 628.06, 12.6, 628.068, 0, 
영흥태양광#5, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36.158, 397.737, 597.811, 937.695, 1010.011, 819.579, 884.663, 629.147, 646.021, 441.126, 36.158, 0, 0, 0, 0, 0, 0, 6436.106, 268, 1010.01, 36.15, 1010.011, 0, 
영흥태양광 #3, 1, 2022-02-26 00:00:00, 1826.4, 0, 0, 0, 0, 0, 0, 17.76, 357.36, 546, 113.04, 101.52, 81.36, 107.04, 100.32, 90.48, 437.52, 30.96, 0, 0, 0, 0, 2229.6, 1615.2, 7654.56, 319, 2229.6, 17.76, 2229.6, 0, 
영흥태양광 #3, 2, 2022-02-26 00:00:00, 460.8, 0, 0, 0, 0, 0, 0, 6.144, 160.896, 245.568, 61.92, 47.328, 36.48, 52.224, 50.4, 44.16, 200.064, 17.088, 0, 0, 0, 0, 845.76, 791.04, 3019.872, 126, 845.76, 6.14, 845.76, 0, 
영흥태양광 #3, 3, 2022-02-26 00:00:00, 224.4, 0, 0, 0, 0, 0, 0, 10.92, 175.08, 299.4, 69.72, 42.96, 42.72, 44.76, 44.04, 43.56, 217.32, 17.04, 0, 0, 0, 0, 924, 990, 3145.92, 131, 990, 10.92, 990, 0, 
영흥태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 44.506, 88.896, 124.224, 154.368, 123.149, 116.698, 91.354, 94.003, 73.267, 0, 0, 0, 0, 0, 0, 0, 910.465, 38, 154.36, 44.506, 154.368, 0, 
예천태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.48, 197.28, 727.74, 1110.96, 1307.7, 1341.9, 1310.22, 1189.26, 986.4, 463.86, 231.12, 5.94, 0, 0, 0, 0, 0, 8887.86, 370, 1341.9, 5.94, 1341.9, 0, 
여수태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 893.04, 893.04, 37, 893.04, 893.04, 893.04, 0, 
영흥태양광, 2, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 8.678, 107.027, 165.844, 260.337, 292.156, 229.482, 251.659, 180.307, 180.307, 132.097, 9.642, 0, 0, 0, 0, 0, 1817.536, 76, 292.15, 8.67, 292.156, 0, 
탑선태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1447, 1447, 60, 1447, 1447, 1447, 0, 
탑선태양광, 3, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939, 939, 39, 939, 939, 939, 0, 
경상대태양광, 1, 2022-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 28.8, 167.04, 283.68, 477.36, 575.28, 622.8, 600.48, 532.08, 382.32, 190.8, 58.32, 1.44, 0, 0, 0, 0, 0, 3920.4, 163, 622.8, 1.44, 622.8, 0, 
영동태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.688, 104.736, 354.336, 188.832, 43.776, 44.064, 236.64, 787.68, 620.928, 400.32, 157.824, 205.44, 291.168, 491.04, 589.056, 587.712, 142.848, 5249.088, 219, 787.68, 2.688, 787.68, 0, 
삼천포태양광#5, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 62.317, 1063.56, 2065.939, 292.894, 692.671, 808.595, 1737.093, 2874.462, 2188.405, 1264.625, 359.685, 2518.757, 2511.29, 2517.361, 875.516, 0, 0, 21833.17, 910, 2874.46, 62.31, 2874.462, 0, 
삼천포태양광#5, 2, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 83.089, 1686.102, 3549.823, 958.561, 1699.543, 1896.178, 3500.893, 4964.331, 3789.446, 2226.304, 660.016, 3805.801, 3811.715, 3814.835, 1198.544, 0, 0, 37645.181, 1569, 4964.33, 83.08, 4964.331, 0, 
광양항세방태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50.4, 336, 801.6, 1281.6, 1665.6, 1888.8, 1932, 1684.8, 1291.2, 720, 225.6, 4.8, 0, 0, 0, 0, 0, 11882.4, 495, 1932, 4.8, 1932, 0, 
두산엔진MG태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.54, 3.3, 11.34, 6.72, 5.7, 5.82, 5.7, 40.62, 46.62, 35.28, 14.76, 45.42, 50.16, 45.42, 0, 0, 0, 317.4, 13, 50.16, 0.54, 50.16, 0, 
삼천포태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.284, 14.292, 34.212, 47.952, 56.916, 59.316, 58.212, 52.74, 41.292, 24.288, 5.148, 0, 0, 0, 0, 0, 0, 395.652, 16, 59.31, 1.28, 59.316, 0, 
삼천포태양광, 2, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.136, 164.064, 448.704, 621.984, 684, 711.168, 683.616, 605.088, 511.872, 290.88, 80.832, 0.384, 0, 0, 0, 0, 0, 4813.728, 201, 711.16, 0.38, 711.168, 0, 
삼천포태양광, 3, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.556, 87.336, 167.292, 224.028, 255.672, 266.328, 257.4, 227.088, 172.296, 97.596, 24.372, 0, 0, 0, 0, 0, 0, 1781.964, 74, 266.32, 2.556, 266.328, 0, 
삼천포태양광, 4, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.163, 312.58, 864.979, 101.734, 222.891, 261.646, 1154.093, 1258.566, 957.845, 552.392, 210.082, 1183.101, 1174.011, 1143.196, 0, 0, 0, 9397.279, 392, 1258.56, 0.16, 1258.566, 0, 
구미태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.74, 197.856, 426.374, 540.994, 655.76, 682.95, 698.787, 596.099, 439.68, 277.62, 68.772, 0, 0, 0, 0, 0, 0, 4598.632, 192, 698.78, 13.74, 698.787, 0, 
삼천포태양광#6, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 12.463, 97.95, 258.692, 100.516, 84.263, 82.278, 86.673, 86.305, 88.105, 116.247, 26.353, 573.757, 628.36, 628.087, 79.532, 0, 0, 2949.581, 123, 628.36, 12.463, 628.36, 0, 
영흥태양광#5, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 53.032, 467.642, 1050.989, 1545.147, 1687.368, 1605.411, 1752.453, 1549.968, 1108.842, 653.253, 200.074, 4.821, 0, 0, 0, 0, 0, 11679, 487, 1752.45, 4.821, 1752.453, 0, 
영흥태양광 #3, 1, 2022-02-25 00:00:00, 1855.2, 0, 0, 0, 0, 0, 0, 29.04, 409.68, 961.68, 107.04, 84, 73.68, 90.72, 250.8, 1080.48, 631.92, 198.24, 0, 0, 0, 0, 2229.6, 2296.8, 10298.88, 429, 2296.8, 29.04, 2296.8, 0, 
영흥태양광 #3, 2, 2022-02-25 00:00:00, 468.48, 0, 0, 0, 0, 0, 0, 11.712, 178.176, 438.816, 53.376, 36.672, 35.04, 350.496, 705.6, 515.04, 310.944, 101.376, 0, 0, 0, 0, 846.72, 888.96, 4941.408, 206, 888.96, 11.712, 888.96, 0, 
영흥태양광 #3, 3, 2022-02-25 00:00:00, 235.2, 0, 0, 0, 0, 0, 0, 17.16, 225.6, 541.2, 78.36, 35.52, 136.2, 951.72, 821.16, 598.44, 363.72, 113.16, 0, 0, 0, 0, 922.8, 991.2, 6031.44, 251, 991.2, 17.16, 991.2, 0, 
영흥태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 43.968, 137.702, 236.275, 297.062, 241.114, 292.301, 259.853, 186.624, 115.661, 39.206, 0, 0, 0, 0, 0, 0, 1849.766, 77, 297.06, 39.206, 297.062, 0, 
예천태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.48, 376.38, 846.36, 1209.24, 1392.3, 1418.4, 1375.56, 1297.26, 1062.72, 610.74, 120.42, 2.34, 0, 0, 0, 0, 0, 9727.2, 405, 1418.4, 2.34, 1418.4, 0, 
여수태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 909.59, 909.59, 38, 909.59, 909.59, 909.59, 0, 
영흥태양광, 2, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.571, 121.491, 285.406, 428.109, 455.107, 447.394, 444.501, 426.181, 310.476, 189.949, 61.709, 0.964, 0, 0, 0, 0, 0, 3182.858, 133, 455.1, 0.964, 455.107, 0, 
탑선태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1447, 1447, 60, 1447, 1447, 1447, 0, 
탑선태양광, 3, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939, 939, 39, 939, 939, 939, 0, 
경상대태양광, 1, 2022-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 25.2, 177.84, 365.04, 509.76, 600.48, 637.92, 623.52, 562.32, 451.44, 270.72, 78.48, 1.44, 0, 0, 0, 0, 0, 4304.16, 179, 637.92, 1.44, 637.92, 0, 
영동태양광, 1, 2022-02-24 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.728, 109.824, 372.48, 193.824, 44.16, 51.36, 345.888, 847.296, 741.792, 554.4, 273.792, 213.504, 291.552, 491.712, 590.592, 589.728, 135.648, 5849.28, 244, 847.29, 1.728, 847.296, 0, 
