발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 9.057, 25.677, 30.349, 36.353, 65.529, 83.637, 68.335, 46.436, 70.015, 1.161, 0, 0, 0, 0, 0, 0, 436.549, 18, 83.63, 1.161, 83.637, 0, 
영흥태양광#5, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 24.105, 120.526, 282.032, 491.747, 687, 742.442, 964.211, 889.484, 928.053, 882.253, 248.284, 9.642, 0, 0, 0, 0, 0, 6269.779, 261, 964.21, 9.642, 964.211, 0, 
영흥태양광 #3, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 34.56, 91.68, 92.4, 102.24, 85.68, 101.28, 108.96, 406.8, 1532.4, 100.32, 0, 0, 0, 0, 0, 0, 2656.32, 111, 1532.4, 34.56, 1532.4, 0, 
영흥태양광 #3, 2, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12.768, 39.936, 52.128, 50.496, 50.784, 49.056, 50.592, 165.504, 561.792, 35.136, 0, 0, 0, 0, 0, 0, 1068.192, 45, 561.79, 12.768, 561.792, 0, 
영흥태양광 #3, 3, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 26.28, 48.24, 46.68, 47.64, 45.96, 46.08, 45.72, 290.64, 1034.76, 151.44, 0, 0, 0, 0, 0, 0, 1783.44, 74, 1034.76, 26.28, 1034.76, 0, 
영흥태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.037, 18.739, 60.979, 107.904, 153.062, 156.941, 251.29, 231.437, 237.696, 234.509, 68.314, 3.226, 0, 0, 0, 0, 0, 1525.134, 64, 251.29, 1.037, 251.29, 0, 
예천태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.78, 100.26, 127.08, 142.38, 130.14, 169.02, 158.76, 108.54, 63, 18.9, 1.08, 0, 0, 0, 0, 0, 0, 1022.94, 43, 169.02, 1.08, 169.02, 0, 
여수태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 4, 100, 100, 100, 0, 
영흥태양광, 2, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.857, 26.034, 66.531, 114.741, 156.202, 173.558, 228.518, 209.234, 215.019, 182.236, 51.103, 0.964, 0, 0, 0, 0, 0, 1427.997, 59, 228.51, 0.964, 228.518, 0, 
탑선태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 769.6, 769.6, 32, 769.6, 769.6, 769.6, 0, 
탑선태양광, 3, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 370.8, 370.8, 15, 370.8, 370.8, 370.8, 0, 
경상대태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.872, 16.272, 30.456, 34.128, 38.52, 59.04, 87.84, 67.896, 46.584, 43.704, 23.328, 0.72, 0, 0, 0, 0, 0, 450.36, 19, 87.84, 0.72, 87.84, 0, 
고흥만 수상태양광, 1, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 343.98, 2059.008, 3326.232, 2483.796, 3768.072, 6893.124, 11216.1, 10892.364, 7026.432, 5120.136, 2115.54, 18.144, 0, 0, 0, 0, 0, 55262.928, 2303, 11216.1, 18.144, 11216.1, 0, 
영동태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 36.768, 178.944, 452.064, 507.84, 553.056, 616.032, 568.608, 422.208, 254.112, 102.048, 10.656, 0, 0, 0, 0, 0, 3702.336, 154, 616.03, 10.656, 616.032, 0, 
삼천포태양광#5, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 79.025, 191.829, 238.886, 283.672, 627.049, 2303.509, 3217.304, 2828.543, 2094.212, 2527.965, 2534.142, 2517.616, 2507.626, 61.544, 0, 0, 0, 22012.922, 917, 3217.3, 61.54, 3217.304, 0, 
삼천포태양광#5, 2, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 126.838, 288.143, 355.163, 893.63, 1538.88, 4631.066, 5494.953, 4824.877, 3595.607, 4287.322, 4235.05, 3827.082, 3408.76, 0, 0, 0, 0, 37507.371, 1563, 5494.95, 126.83, 5494.953, 0, 
광양항세방태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 64.8, 388.8, 955.2, 1428, 1692, 1843.2, 1833.6, 1620, 1353.6, 811.2, 273.6, 12, 0, 0, 0, 0, 0, 12276, 512, 1843.2, 12, 1843.2, 0, 
두산엔진MG태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.5, 4.44, 12.66, 28.02, 41.16, 46.86, 51.6, 55.62, 45.6, 37.08, 16.86, 0.54, 0, 0, 0, 0, 0, 341.94, 14, 55.62, 0.54, 55.62, 0, 
삼천포태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.344, 13.656, 29.928, 42.06, 50.376, 54.204, 50.952, 44.928, 34.668, 23.796, 5.328, 0, 0, 0, 0, 0, 0, 351.24, 15, 54.2, 1.344, 54.204, 0, 
삼천포태양광, 2, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 26.784, 208.128, 490.656, 657.696, 752.736, 794.976, 744.48, 651.456, 484.032, 316.224, 101.568, 1.92, 0, 0, 0, 0, 0, 5230.656, 218, 794.97, 1.92, 794.976, 0, 
삼천포태양광, 3, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.656, 93.924, 172.944, 226.044, 256.212, 254.628, 250.956, 217.836, 164.088, 107.928, 30.852, 0.144, 0, 0, 0, 0, 0, 1786.212, 74, 256.21, 0.144, 256.212, 0, 
삼천포태양광, 4, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.033, 88.006, 94.766, 94.033, 153.4, 872.4, 1364.097, 1212.607, 902.965, 1187.945, 1191.711, 1176.407, 782.449, 0, 0, 0, 0, 9136.819, 381, 1364.09, 16.033, 1364.097, 0, 
구미태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.029, 177.969, 394.917, 568.474, 648.962, 655.76, 425.868, 289.552, 195.108, 106.738, 61.251, 6.653, 0, 0, 0, 0, 0, 3545.281, 148, 655.76, 6.65, 655.76, 0, 
삼천포태양광#6, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.103, 85.485, 84.153, 80.953, 81.895, 103.752, 711.038, 653.637, 467.976, 585.936, 637.84, 632.271, 223.213, 0, 0, 0, 0, 4364.252, 182, 711.03, 16.103, 711.038, 0, 
영흥태양광#5, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 38.568, 185.611, 412.2, 899.126, 1656.032, 2169.474, 1701.832, 995.547, 691.821, 274.8, 149.453, 4.821, 0, 0, 0, 0, 0, 9179.285, 382, 2169.47, 4.821, 2169.474, 0, 
영흥태양광 #3, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 60.72, 90.96, 64.8, 97.2, 99.12, 118.32, 102.48, 308.88, 2052.72, 50.16, 0, 0, 0, 0, 0, 0, 3045.36, 127, 2052.72, 50.16, 2052.72, 0, 
영흥태양광 #3, 2, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.48, 25.44, 50.112, 48.768, 46.944, 45.792, 47.424, 49.92, 114.24, 878.976, 98.784, 0, 0, 0, 0, 0, 0, 1406.88, 59, 878.97, 0.48, 878.976, 0, 
영흥태양광 #3, 3, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.08, 43.2, 46.8, 46.56, 43.44, 41.16, 42.6, 46.92, 192.84, 1025.04, 1031.16, 6.72, 0, 0, 0, 0, 0, 2567.52, 107, 1031.16, 1.08, 1031.16, 0, 
영흥태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.227, 34.982, 102.835, 183.782, 326.477, 529.459, 433.229, 256.973, 176.832, 79.373, 28.262, 1.536, 0, 0, 0, 0, 0, 2155.967, 90, 529.45, 1.536, 529.459, 0, 
예천태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 257.22, 95.22, 0, 0, 0, 0, 0, 0, 352.44, 15, 257.22, 95.22, 257.22, 0, 
여수태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 976.03, 976.03, 41, 976.03, 976.03, 976.03, 0, 
영흥태양광, 2, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.749, 44.354, 96.421, 215.019, 352.901, 464.749, 328.796, 208.269, 154.274, 60.745, 28.926, 0, 0, 0, 0, 0, 0, 1961.203, 82, 464.74, 6.749, 464.749, 0, 
탑선태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 758, 758, 32, 758, 758, 758, 0, 
탑선태양광, 3, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 369, 15, 369, 369, 369, 0, 
경상대태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.616, 157.68, 324.72, 455.76, 525.096, 544.104, 536.472, 501.984, 381.672, 267.336, 84.384, 1.44, 0, 0, 0, 0, 0, 3804.264, 159, 544.1, 1.44, 544.104, 0, 
고흥만 수상태양광, 1, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2976.288, 16137.66, 32494.392, 42180.348, 47168.772, 49314.048, 49509.264, 43007.832, 29796.144, 22862.112, 7161, 244.356, 0, 0, 0, 0, 0, 342852.216, 14286, 49509.26, 244.356, 49509.264, 0, 
영동태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 15.168, 144.384, 394.656, 206.016, 270.048, 458.304, 385.632, 271.296, 176.64, 111.744, 37.824, 0, 0, 0, 0, 0, 2471.712, 103, 458.3, 15.168, 458.304, 0, 
삼천포태양광#5, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 82.034, 191.095, 191.211, 290.555, 481.343, 191.888, 487.704, 1640.751, 1592.067, 2526.779, 2533.538, 2518.951, 2519.513, 68.768, 0, 0, 0, 15316.197, 638, 2533.53, 68.76, 2533.538, 0, 
삼천포태양광#5, 2, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 136.521, 288.067, 287.329, 698.979, 1123.38, 301.376, 2103.566, 2840.609, 2748.529, 4244.913, 4189.204, 3829.8, 3460.67, 0, 0, 0, 0, 26252.943, 1094, 4244.91, 136.52, 4244.913, 0, 
광양항세방태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 69.6, 381.6, 712.8, 1509.6, 1528.8, 1802.4, 1682.4, 1744.8, 1411.2, 895.2, 314.4, 12, 0, 0, 0, 0, 0, 12064.8, 503, 1802.4, 12, 1802.4, 0, 
두산엔진MG태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.8, 7.32, 15.18, 26.46, 36.9, 27.72, 56.22, 35.82, 31.74, 39.12, 19.5, 0.48, 0, 0, 0, 0, 0, 298.26, 12, 56.22, 0.48, 56.22, 0, 
삼천포태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.756, 9.588, 22.272, 38.808, 39.252, 25.344, 32.772, 27.816, 26.784, 24.972, 4.74, 0, 0, 0, 0, 0, 0, 253.104, 11, 39.25, 0.756, 39.252, 0, 
삼천포태양광, 2, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 26.496, 153.696, 352.992, 604.704, 588.768, 360.864, 458.976, 391.392, 375.648, 325.536, 89.952, 1.824, 0, 0, 0, 0, 0, 3730.848, 155, 604.7, 1.824, 604.704, 0, 
삼천포태양광, 3, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.596, 54.216, 120.672, 207, 195.264, 117.432, 144.648, 127.62, 125.424, 112.752, 26.892, 0.072, 0, 0, 0, 0, 0, 1239.588, 52, 207, 0.072, 207, 0, 
삼천포태양광, 4, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.444, 93.769, 95.358, 93.031, 139.319, 99.435, 91.249, 479.328, 675.388, 1187.2, 1191.06, 1175.29, 768.755, 0, 0, 0, 0, 6112.626, 255, 1191.06, 23.444, 1191.06, 0, 
구미태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.391, 126.77, 338.293, 538.97, 360.856, 246.886, 405.185, 443.947, 267.279, 237.847, 96.325, 3.399, 0, 0, 0, 0, 0, 3080.148, 128, 538.97, 3.399, 538.97, 0, 
삼천포태양광#6, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.976, 82.044, 84.83, 78.651, 88.727, 84.677, 80.52, 186.384, 370.264, 585.028, 637.061, 632.247, 243.166, 0, 0, 0, 0, 3167.575, 132, 637.06, 13.976, 637.061, 0, 
영흥태양광#5, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 67.495, 455.589, 860.558, 1354.716, 2022.432, 1971.811, 1610.232, 1506.579, 913.589, 679.768, 192.842, 9.642, 0, 0, 0, 0, 0, 11645.253, 485, 2022.43, 9.642, 2022.432, 0, 
영흥태양광 #3, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.88, 394.56, 888.96, 71.28, 0, 0, 0, 0, 0, 0, 1375.68, 57, 888.96, 20.88, 888.96, 0, 
영흥태양광 #3, 2, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.912, 50.592, 49.728, 47.52, 44.832, 46.176, 47.808, 47.904, 153.696, 882.432, 607.008, 0, 0, 0, 0, 0, 0, 1984.608, 83, 882.43, 6.91, 882.432, 0, 
영흥태양광 #3, 3, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.32, 46.92, 45.36, 44.04, 40.32, 42.84, 229.68, 476.52, 251.52, 1038.12, 1035.96, 62.16, 0, 0, 0, 0, 0, 3323.76, 138, 1038.12, 10.32, 1038.12, 0, 
영흥태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.802, 76.109, 196.07, 308.198, 431.232, 460.032, 436.762, 377.587, 213.274, 152.717, 37.286, 0.077, 0, 0, 0, 0, 0, 2693.146, 112, 460.03, 0.077, 460.032, 0, 
예천태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 832.68, 832.68, 35, 832.68, 832.68, 832.68, 0, 
영흥태양광, 2, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.499, 102.206, 197.663, 308.547, 453.179, 440.644, 214.055, 18.32, 196.699, 141.739, 37.604, 0, 0, 0, 0, 0, 0, 2124.155, 89, 453.17, 13.499, 453.179, 0, 
탑선태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 758, 758, 32, 758, 758, 758, 0, 
탑선태양광, 3, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 369, 15, 369, 369, 369, 0, 
경상대태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 17.568, 115.488, 186.912, 430.992, 522.576, 442.44, 365.256, 318.6, 271.44, 255.456, 59.544, 1.512, 0, 0, 0, 0, 0, 2987.784, 124, 522.57, 1.512, 522.576, 0, 
고흥만 수상태양광, 1, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1247.652, 7477.344, 22863.96, 41172.516, 44534.532, 49656.768, 45625.104, 38271.576, 34845.048, 23472.876, 8121.792, 196.476, 0, 0, 0, 0, 0, 317485.644, 13229, 49656.76, 196.476, 49656.768, 0, 
영동태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134.88, 217.92, 312.384, 244.896, 182.4, 223.872, 28.704, 13.152, 0, 0, 0, 0, 0, 1358.208, 57, 312.38, 13.152, 312.384, 0, 
삼천포태양광#5, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 65.763, 191.277, 255.687, 401.43, 637.899, 1348.577, 3340.686, 2751.243, 1599.991, 2530.931, 2536, 2513.395, 2341.178, 0, 0, 0, 0, 20514.057, 855, 3340.68, 65.76, 3340.686, 0, 
삼천포태양광#5, 2, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 106.082, 288.223, 281.664, 1029.562, 1564.26, 2949.266, 5809.33, 4857.934, 2850.738, 4291.699, 4101.529, 3805.439, 3071.585, 0, 0, 0, 0, 35007.311, 1459, 5809.33, 106.082, 5809.33, 0, 
광양항세방태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 62.4, 398.4, 878.4, 1293.6, 1706.4, 1927.2, 1903.2, 1528.8, 1248, 708, 192, 0, 0, 0, 0, 0, 0, 11846.4, 494, 1927.2, 62.4, 1927.2, 0, 
두산엔진MG태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.56, 5.04, 12.84, 26.4, 43.32, 47.88, 43.08, 31.62, 13.32, 7.2, 1.5, 0.06, 0, 0, 0, 0, 0, 233.82, 10, 47.88, 0.06, 47.88, 0, 
삼천포태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.608, 14.568, 25.212, 42.768, 48.504, 30, 52.92, 45.096, 26.76, 21.984, 4.812, 0, 0, 0, 0, 0, 0, 314.232, 13, 52.92, 1.608, 52.92, 0, 
삼천포태양광, 2, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.52, 203.904, 407.424, 670.464, 749.952, 722.688, 709.536, 679.584, 366.72, 310.752, 80.928, 0.288, 0, 0, 0, 0, 0, 4925.76, 205, 749.95, 0.288, 749.952, 0, 
삼천포태양광, 3, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.884, 95.256, 143.136, 234.864, 259.38, 248.976, 244.188, 216.36, 126.864, 108.036, 23.112, 0, 0, 0, 0, 0, 0, 1708.056, 71, 259.38, 7.884, 259.38, 0, 
삼천포태양광, 4, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.692, 83.17, 92.286, 107.822, 173.732, 348.783, 1408.481, 1293.892, 671.816, 1190.528, 1190.638, 1173.098, 658.415, 0, 0, 0, 0, 8404.353, 350, 1408.48, 11.692, 1408.481, 0, 
구미태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 21.695, 164.157, 439.391, 255.419, 700.378, 308.861, 355.504, 127.493, 108.908, 45.053, 3.037, 0, 0, 0, 0, 0, 2529.896, 105, 700.37, 3.037, 700.378, 0, 
삼천포태양광#6, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 17.615, 85.921, 82.907, 83.955, 79.653, 86.439, 477.088, 659.38, 412.102, 577.802, 637.409, 631.931, 167.95, 0, 0, 0, 0, 4000.152, 167, 659.38, 17.615, 659.38, 0, 
영흥태양광#5, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 108.474, 800.295, 1684.958, 2384.011, 2709.432, 2810.674, 2682.916, 2340.621, 1393.284, 947.337, 351.937, 9.642, 0, 0, 0, 0, 0, 18223.581, 759, 2810.67, 9.642, 2810.674, 0, 
영흥태양광 #3, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.84, 67.68, 675.36, 82.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 840.96, 35, 675.36, 15.84, 675.36, 0, 
영흥태양광 #3, 2, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.592, 48.96, 46.368, 43.488, 41.472, 42.432, 42.72, 388.512, 247.008, 881.76, 892.128, 403.968, 0, 0, 0, 0, 0, 3093.408, 129, 892.12, 14.592, 892.128, 0, 
영흥태양광 #3, 3, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.4, 45.36, 42.48, 39.72, 191.4, 873.6, 789.24, 706.68, 423.36, 1037.88, 1050.12, 108.72, 0, 0, 0, 0, 0, 5322.96, 222, 1050.12, 14.4, 1050.12, 0, 
영흥태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.573, 91.315, 304.243, 505.766, 639.13, 676.531, 624.346, 551.232, 364.531, 252.864, 87.322, 2.803, 0, 0, 0, 0, 0, 4102.656, 171, 676.53, 2.573, 676.531, 0, 
예천태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 699.36, 699.36, 29, 699.36, 699.36, 699.36, 0, 
영흥태양광, 2, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18.32, 158.131, 357.722, 515.853, 591.061, 604.56, 532.244, 484.998, 289.263, 185.128, 63.638, 0, 0, 0, 0, 0, 0, 3800.918, 158, 604.56, 18.32, 604.56, 0, 
탑선태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 758, 758, 32, 758, 758, 758, 0, 
탑선태양광, 3, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 369, 15, 369, 369, 369, 0, 
경상대태양광, 1, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 28.368, 161.28, 304.344, 429.048, 503.352, 501.048, 402.696, 441.072, 307.872, 192.096, 45.432, 0.072, 0, 0, 0, 0, 0, 3316.68, 138, 503.35, 0.072, 503.352, 0, 
