발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광 #3, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 250.08, 678.72, 923.28, 106.08, 44.16, 61.92, 514.08, 1612.08, 1405.68, 651.36, 313.92, 86.4, 0, 0, 0, 2152.8, 2217.6, 11018.16, 459, 2217.6, 44.16, 2217.6, 0, 
영흥태양광 #3, 2, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 75.552, 237.6, 311.136, 60.096, 16.032, 32.544, 103.968, 577.92, 509.952, 231.264, 96.96, 40.032, 0, 0, 0, 694.08, 743.04, 3730.176, 155, 743.04, 16.032, 743.04, 0, 
영흥태양광 #3, 3, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 108.36, 303.12, 411.36, 61.2, 77.4, 210.72, 1021.2, 772.8, 684.24, 316.8, 147.84, 46.2, 0, 0, 0, 700.8, 741.6, 5603.64, 233, 1021.2, 46.2, 1021.2, 0, 
영흥태양광, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.616, 83.098, 121.766, 182.17, 244.07, 353.126, 306.47, 226.867, 203.635, 101.261, 43.43, 12.25, 0, 0, 0, 0, 0, 1901.759, 79, 353.12, 12.25, 353.126, 0, 
예천태양광, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 71.28, 163.26, 234.54, 232.92, 215.46, 271.26, 289.08, 121.68, 69.84, 118.62, 64.26, 0.36, 0, 0, 0, 0, 0, 1852.56, 77, 289.08, 0.36, 289.08, 0, 
여수태양광, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 645.91, 645.91, 27, 645.91, 645.91, 645.91, 0, 
영흥태양광, 2, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 1.928, 68.459, 190.914, 260.337, 378.935, 466.678, 650.842, 575.634, 435.823, 375.078, 181.272, 88.707, 26.998, 0, 0, 0, 0, 0, 3701.605, 154, 650.84, 1.928, 650.842, 0, 
탑선태양광, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1704, 1704, 71, 1704, 1704, 1704, 0, 
탑선태양광, 3, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1008, 1008, 42, 1008, 1008, 1008, 0, 
경상대태양광, 1, 2022-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 8.64, 98.64, 232.56, 367.2, 473.76, 530.64, 423.36, 246.24, 156.24, 38.16, 5.76, 2.16, 0, 0, 0, 0, 0, 0, 2583.36, 108, 530.64, 2.16, 530.64, 0, 
영동태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.096, 40.032, 77.088, 156.576, 90.816, 40.704, 41.376, 42.048, 42.72, 299.232, 124.416, 27.648, 257.568, 290.88, 510.816, 588.96, 571.776, 64.032, 3266.784, 136, 588.96, 0.096, 588.96, 0, 
삼천포태양광#5, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 4.779, 111.697, 278.998, 698.359, 184.056, 191.784, 371.568, 330.644, 364.421, 406.765, 1100.976, 421.441, 2519.324, 2511.208, 2507.35, 774.381, 0, 0, 12777.751, 532, 2519.32, 4.77, 2519.324, 0, 
삼천포태양광#5, 2, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 9.557, 185.034, 470.884, 1186.383, 297.995, 287.676, 670.002, 734.764, 779.265, 2716.651, 1954.204, 752.485, 3848.568, 3802.039, 3790.79, 966.883, 0, 0, 22453.18, 936, 3848.56, 9.55, 3848.568, 0, 
광양항세방태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 9.6, 93.6, 261.6, 453.6, 753.6, 679.2, 1404, 2044.8, 1809.6, 1461.6, 676.8, 300, 48, 0, 0, 0, 0, 0, 9996, 417, 2044.8, 9.6, 2044.8, 0, 
두산엔진MG태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.64, 5.76, 5.22, 9.96, 20.4, 42.6, 47.22, 57.84, 51.36, 39.96, 8.88, 0.36, 0, 0, 0, 0, 0, 292.2, 12, 57.84, 0.36, 57.84, 0, 
삼천포태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.708, 3.384, 10.704, 10.152, 22.776, 34.716, 45, 41.316, 28.956, 11.58, 2.988, 0, 0, 0, 0, 0, 0, 212.28, 9, 45, 0.708, 45, 0, 
삼천포태양광, 2, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.344, 29.28, 67.872, 162.24, 153.216, 297.408, 383.328, 476.16, 458.688, 330.048, 194.304, 74.4, 4.32, 0, 0, 0, 0, 0, 2632.608, 110, 476.16, 1.344, 476.16, 0, 
삼천포태양광, 3, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.924, 17.82, 52.956, 48.744, 103.788, 158.328, 223.92, 228.672, 173.988, 88.776, 26.46, 0.288, 0, 0, 0, 0, 0, 1127.664, 47, 228.67, 0.288, 228.672, 0, 
삼천포태양광, 4, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.256, 71.027, 224.123, 90.808, 95.132, 129.833, 101.061, 97.382, 145.577, 411.841, 218.557, 1181.42, 1174.508, 1018.119, 0, 0, 0, 4967.644, 207, 1181.42, 8.256, 1181.42, 0, 
구미태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.362, 81.717, 308.644, 488.349, 619.457, 590.025, 578.454, 555.891, 483.214, 240.088, 47.945, 1.808, 0, 0, 0, 0, 0, 0, 3995.954, 166, 619.45, 0.362, 619.457, 0, 
삼천포태양광#6, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.093, 27.547, 73.735, 61.79, 84.248, 89.884, 88.883, 86.636, 93.08, 87.522, 35.181, 0.72, 563.141, 118.581, 0, 0, 0, 1417.041, 59, 563.14, 0.72, 563.141, 0, 
영흥태양광#5, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 14.463, 188.021, 455.589, 674.947, 1178.747, 298.905, 248.284, 556.832, 320.6, 503.8, 190.432, 86.779, 26.516, 0, 0, 0, 0, 0, 4743.915, 198, 1178.74, 14.463, 1178.747, 0, 
영흥태양광 #3, 1, 2022-03-30 00:00:00, 1754.4, 0, 0, 0, 0, 0, 2.16, 200.64, 468.24, 708, 110.4, 125.76, 97.68, 96.72, 99.6, 90, 204.72, 108, 33.6, 0, 0, 0, 2152.8, 667.2, 6919.92, 288, 2152.8, 2.16, 2152.8, 0, 
영흥태양광 #3, 2, 2022-03-30 00:00:00, 742.08, 1.92, 0, 0, 0, 0, 0, 63.84, 171.648, 248.064, 63.744, 65.376, 49.536, 47.136, 51.072, 44.256, 75.36, 31.584, 10.08, 0, 0, 0, 696, 144, 2505.696, 104, 742.08, 1.92, 742.08, 0, 
영흥태양광 #3, 3, 2022-03-30 00:00:00, 618, 0, 0, 0, 0, 0, 0, 102.12, 225.36, 344.16, 74.04, 49.08, 47.04, 50.4, 47.76, 44.88, 87.12, 54.36, 13.32, 0, 0, 0, 700.8, 580.8, 3039.24, 127, 700.8, 13.32, 700.8, 0, 
영흥태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 24.538, 55.872, 98.918, 198.682, 68.698, 39.053, 106.79, 39.974, 52.531, 27.648, 12.71, 0, 0, 0, 0, 0, 0, 725.414, 30, 198.68, 12.71, 198.682, 0, 
예천태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.62, 182.88, 613.98, 1019.52, 1149.48, 1103.58, 1226.34, 760.32, 330.3, 470.34, 288.36, 126.54, 9.9, 0, 0, 0, 0, 0, 7283.16, 303, 1226.34, 1.62, 1226.34, 0, 
여수태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 536.26, 536.26, 22, 536.26, 536.26, 536.26, 0, 
영흥태양광, 2, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.928, 57.853, 135.954, 204.413, 361.579, 108.956, 79.065, 178.379, 100.278, 137.882, 62.674, 29.891, 10.606, 0, 0, 0, 0, 0, 1469.458, 61, 361.57, 1.92, 361.579, 0, 
탑선태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1696, 1696, 71, 1696, 1696, 1696, 0, 
탑선태양광, 3, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005, 1005, 42, 1005, 1005, 1005, 0, 
경상대태양광, 1, 2022-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 7.92, 38.88, 123.12, 113.04, 174.96, 198, 460.8, 616.32, 587.52, 442.8, 231.12, 71.28, 6.48, 0, 0, 0, 0, 0, 3072.24, 128, 616.32, 6.48, 616.32, 0, 
영동태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 32.736, 194.496, 444.48, 172.032, 40.32, 43.392, 461.472, 888.192, 783.36, 588, 331.776, 331.392, 291.168, 511.392, 589.344, 578.208, 76.608, 6358.368, 265, 888.19, 32.73, 888.192, 0, 
삼천포태양광#5, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 21.22, 547.7, 1595.157, 2437.119, 474.819, 840.474, 871.111, 2021.857, 3061.184, 2487.434, 1627.174, 665.228, 2520.638, 2513.092, 2510.694, 744.774, 0, 0, 24939.675, 1039, 3061.18, 21.22, 3061.184, 0, 
삼천포태양광#5, 2, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 28.294, 857.697, 2691.15, 4119.209, 1320.449, 1899.376, 1986.37, 3827.563, 5237.55, 4270.273, 2804.904, 1173.09, 3917.792, 3804.243, 3810.811, 971.255, 0, 0, 42720.026, 1780, 5237.55, 28.294, 5237.55, 0, 
광양항세방태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 21.6, 285.6, 794.4, 1317.6, 1800, 2049.6, 2181.6, 2188.8, 2035.2, 1653.6, 1135.2, 458.4, 64.8, 0, 0, 0, 0, 0, 15986.4, 666, 2188.8, 21.6, 2188.8, 0, 
두산엔진MG태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.12, 3.06, 7.2, 21.18, 8.34, 6, 6.12, 22.26, 58.8, 53.76, 44.1, 26.04, 48.54, 49.74, 45.12, 0, 0, 0, 400.38, 17, 58.8, 0.12, 58.8, 0, 
삼천포태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 21.648, 37.548, 48.984, 54.228, 54.912, 54.096, 51.84, 44.172, 29.004, 9.684, 0.132, 0, 0, 0, 0, 0, 411.048, 17, 54.91, 0.132, 54.912, 0, 
삼천포태양광, 2, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 4.32, 109.92, 353.28, 510.528, 620.736, 714.912, 731.424, 690.912, 642.912, 488.64, 346.272, 138.24, 12.096, 0, 0, 0, 0, 0, 5364.192, 224, 731.42, 4.32, 731.424, 0, 
삼천포태양광, 3, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.108, 43.56, 127.512, 197.892, 246.384, 274.86, 280.116, 270.144, 248.112, 201.672, 129.888, 50.256, 2.736, 0, 0, 0, 0, 0, 2073.24, 86, 280.11, 0.108, 280.116, 0, 
삼천포태양광, 4, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 114.917, 622.852, 912.605, 98.432, 183.494, 205.853, 1143.617, 1235.111, 997.361, 626.063, 305.701, 1184.008, 1173.892, 1102.592, 0, 0, 0, 9906.498, 413, 1235.11, 98.43, 1235.111, 0, 
구미태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.362, 104.352, 319.057, 522.12, 655.181, 724.026, 749.264, 720.482, 642.309, 507.44, 329.543, 129.301, 4.773, 0, 0, 0, 0, 0, 5408.21, 225, 749.26, 0.362, 749.264, 0, 
삼천포태양광#6, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.606, 37.494, 120.089, 217.907, 101.747, 87.609, 88.178, 90.346, 89.195, 88.964, 173.659, 60.085, 5.041, 563.477, 628.927, 67.291, 0, 0, 2420.615, 101, 628.92, 0.6, 628.927, 0, 
영흥태양광#5, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 19.284, 349.526, 969.032, 1525.863, 2188.758, 2480.432, 2492.484, 2475.611, 2244.2, 1824.768, 1178.747, 515.853, 57.853, 0, 0, 0, 0, 0, 18322.411, 763, 2492.48, 19.284, 2492.484, 0, 
영흥태양광 #3, 1, 2022-03-29 00:00:00, 1783.2, 0, 0, 0, 0, 0, 4.56, 345.84, 1024.56, 1618.32, 105.12, 59.52, 573.84, 2648.16, 2392.08, 1971.12, 1240.56, 468.96, 48.96, 0, 0, 0, 2152.8, 2220, 18657.6, 777, 2648.16, 4.56, 2648.16, 0, 
영흥태양광 #3, 2, 2022-03-29 00:00:00, 742.08, 0.96, 0, 0, 0, 0, 0, 115.872, 360.96, 588.768, 66.72, 27.744, 262.176, 960.864, 881.664, 733.344, 491.616, 236.16, 28.128, 0, 0, 0, 696, 743.04, 6936.096, 289, 960.86, 0.96, 960.864, 0, 
영흥태양광 #3, 3, 2022-03-29 00:00:00, 621.6, 0, 0, 0, 0, 0, 0.72, 163.2, 510.24, 825.72, 175.92, 267.36, 972.96, 1290.6, 1160.76, 960.96, 636.6, 296.88, 32.16, 0, 0, 0, 703.2, 740.4, 9359.28, 390, 1290.6, 0.72, 1290.6, 0, 
영흥태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.853, 105.485, 220.454, 329.971, 381.542, 386.88, 389.03, 347.174, 288.576, 192.307, 90.624, 0, 0, 0, 0, 0, 0, 2751.896, 115, 389.03, 19.853, 389.03, 0, 
예천태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 3.96, 212.94, 651.06, 1064.52, 1320.48, 1439.82, 1479.6, 1443.42, 1329.3, 1132.02, 824.04, 381.78, 49.86, 0, 0, 0, 0, 0, 11332.8, 472, 1479.6, 3.96, 1479.6, 0, 
여수태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 800, 800, 33, 800, 800, 800, 0, 
영흥태양광, 2, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.893, 91.6, 275.764, 446.429, 623.844, 707.731, 715.444, 704.838, 643.128, 511.996, 329.76, 154.274, 19.284, 0, 0, 0, 0, 0, 5226.985, 218, 715.44, 2.893, 715.444, 0, 
탑선태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1696, 1696, 71, 1696, 1696, 1696, 0, 
탑선태양광, 3, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005, 1005, 42, 1005, 1005, 1005, 0, 
경상대태양광, 1, 2022-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 5.76, 99.36, 285.12, 465.84, 585.36, 650.88, 669.6, 660.96, 605.52, 504, 344.88, 152.64, 17.28, 0, 0, 0, 0, 0, 5047.2, 210, 669.6, 5.76, 669.6, 0, 
영동태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.912, 186.432, 429.12, 178.08, 44.736, 52.224, 530.88, 914.304, 814.176, 633.504, 382.944, 350.688, 291.168, 511.392, 589.536, 578.016, 75.648, 6593.76, 275, 914.3, 30.91, 914.304, 0, 
삼천포태양광#5, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 27.659, 392.632, 1118.778, 2070.419, 182.079, 199.063, 338.031, 335.47, 697.818, 2097.869, 1173.944, 551.991, 2536.768, 2515.115, 2512.582, 810.556, 0, 0, 17560.774, 732, 2536.76, 27.65, 2536.768, 0, 
삼천포태양광#5, 2, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 46.098, 639.845, 1863.423, 3507.813, 320.952, 288.298, 557.577, 708.214, 3031.225, 3588.896, 2023.96, 968.895, 3942.062, 3807.305, 3802.827, 1049.988, 0, 0, 30147.378, 1256, 3942.06, 46.09, 3942.062, 0, 
광양항세방태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 19.2, 283.2, 691.2, 1144.8, 1375.2, 1536, 1917.6, 1322.4, 1706.4, 1627.2, 1041.6, 427.2, 76.8, 0, 0, 0, 0, 0, 13168.8, 549, 1917.6, 19.2, 1917.6, 0, 
두산엔진MG태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.2, 11.22, 21.12, 8.1, 5.76, 5.4, 4.86, 5.04, 30.72, 27.84, 17.28, 49.02, 49.74, 45, 0, 0, 0, 285.3, 12, 49.74, 4.2, 49.74, 0, 
삼천포태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.644, 16.308, 33, 35.988, 38.796, 46.608, 37.308, 33.06, 38.016, 20.388, 8.616, 0.432, 0, 0, 0, 0, 0, 313.164, 13, 46.6, 0.432, 46.608, 0, 
삼천포태양광, 2, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 6.72, 89.088, 252.288, 471.552, 465.504, 477.6, 570.624, 481.056, 417.408, 424.224, 258.816, 122.304, 17.088, 0, 0, 0, 0, 0, 4054.272, 169, 570.62, 6.72, 570.624, 0, 
삼천포태양광, 3, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.576, 28.728, 86.256, 166.86, 166.644, 178.164, 207.72, 171.324, 144.288, 168.156, 92.016, 43.488, 4.644, 0, 0, 0, 0, 0, 1458.864, 61, 207.72, 0.576, 207.72, 0, 
삼천포태양광, 4, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.516, 110.579, 413.654, 766.264, 85.726, 95.338, 97.15, 96.896, 108.421, 705.558, 439.278, 257.051, 1190.245, 1174.659, 1114.871, 0, 0, 0, 6656.206, 277, 1190.24, 0.51, 1190.245, 0, 
구미태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.217, 101.242, 313.127, 504.113, 616.131, 631.317, 624.447, 584.167, 630.304, 544.104, 363.387, 144.342, 6.798, 0, 0, 0, 0, 0, 5063.696, 211, 631.31, 0.217, 631.317, 0, 
삼천포태양광#6, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.383, 31.992, 97.033, 194.905, 99.372, 84.43, 87.818, 88.061, 93.287, 88.893, 129.098, 57.295, 7.238, 562.497, 314.52, 0, 0, 0, 1937.822, 81, 562.49, 1.38, 562.497, 0, 
영흥태양광#5, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 19.284, 363.989, 1079.916, 1822.358, 2261.074, 2564.8, 2694.968, 2639.526, 2400.884, 1957.347, 1337.842, 583.347, 65.084, 0, 0, 0, 0, 0, 19790.419, 825, 2694.96, 19.28, 2694.968, 0, 
영흥태양광 #3, 1, 2022-03-28 00:00:00, 1797.6, 0, 0, 0, 0, 0, 0.48, 347.76, 1078.8, 1858.8, 107.04, 58.08, 861.36, 2782.56, 2548.56, 2100.24, 1394.88, 482.16, 47.04, 0, 0, 0, 2155.2, 2217.6, 19838.16, 827, 2782.56, 0.48, 2782.56, 0, 
영흥태양광 #3, 2, 2022-03-28 00:00:00, 743.04, 0, 0, 0, 0, 0, 0.48, 138.048, 424.608, 740.544, 75.264, 51.168, 576.096, 1083.552, 954.624, 793.728, 556.896, 268.32, 36.096, 0, 0, 0, 696.96, 743.04, 7882.464, 328, 1083.55, 0.48, 1083.552, 0, 
영흥태양광 #3, 3, 2022-03-28 00:00:00, 626.4, 0, 0, 0, 0, 0, 0, 167.28, 545.76, 936.84, 201, 310.2, 1055.4, 1356.96, 1247.76, 1038.72, 722.04, 330.6, 39.48, 0, 0, 0, 703.2, 740.4, 10022.04, 418, 1356.96, 39.48, 1356.96, 0, 
영흥태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.474, 107.136, 241.843, 337.843, 403.776, 420.71, 412.57, 374.131, 302.054, 212.621, 98.227, 10.33, 0, 0, 0, 0, 0, 2937.715, 122, 420.71, 10.33, 420.71, 0, 
예천태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 5.04, 184.32, 670.86, 1117.26, 1349.82, 1384.38, 1448.46, 1495.44, 1388.34, 1197, 883.62, 407.34, 47.88, 0, 0, 0, 0, 0, 11579.76, 482, 1495.44, 5.04, 1495.44, 0, 
여수태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 883.29, 883.29, 37, 883.29, 883.29, 883.29, 0, 
영흥태양광, 2, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 2.893, 90.636, 289.263, 515.853, 638.307, 729.907, 763.655, 752.084, 690.375, 546.707, 370.257, 168.737, 21.213, 0, 0, 0, 0, 0, 5579.887, 232, 763.65, 2.89, 763.655, 0, 
탑선태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1696, 1696, 71, 1696, 1696, 1696, 0, 
탑선태양광, 3, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005, 1005, 42, 1005, 1005, 1005, 0, 
경상대태양광, 1, 2022-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 7.2, 100.8, 225.36, 432.72, 437.04, 442.8, 527.04, 435.6, 434.16, 470.16, 311.76, 121.68, 25.2, 0, 0, 0, 0, 0, 3971.52, 165, 527.04, 7.2, 527.04, 0, 
