발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 27.601, 93.749, 85.825, 89.341, 85.707, 84.096, 60.693, 21.028, 3.586, 0, 0, 187.794, 0, 0, 0, 0, 739.42, 31, 187.79, 3.58, 187.794, 0, 
영흥태양광#5, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.874, 289.263, 894.305, 1005.189, 1337.842, 2316.516, 1844.053, 1964.579, 1185.979, 202.484, 0, 0, 0, 0, 0, 0, 0, 11057.084, 461, 2316.51, 16.874, 2316.516, 0, 
영흥태양광 #3, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 276, 715.44, 145.92, 60.24, 22.8, 1290.24, 1800.96, 989.76, 141.6, 0, 0, 0, 0, 0, 2160, 2114.4, 9717.36, 405, 2160, 22.8, 2160, 0, 
영흥태양광 #3, 2, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 108.864, 303.648, 77.28, 33.216, 52.704, 426.624, 678.336, 481.536, 121.152, 0, 0, 0, 0, 0, 807.36, 792.96, 3883.68, 162, 807.36, 33.216, 807.36, 0, 
영흥태양광 #3, 3, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 79.44, 198.84, 74.64, 40.92, 35.16, 83.16, 615.6, 410.28, 68.88, 0, 0, 0, 0, 0, 884.4, 638.4, 3129.72, 130, 884.4, 35.16, 884.4, 0, 
영흥태양광, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 48.23, 155.866, 289.805, 400.819, 478.195, 439.795, 393.6, 242.227, 57.984, 0, 0, 0, 0, 0, 0, 0, 2506.521, 104, 478.19, 48.23, 478.195, 0, 
예천태양광, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 47.88, 784.08, 1300.86, 1471.68, 1514.88, 1309.14, 754.02, 688.5, 274.5, 0, 0, 0, 0, 0, 0, 0, 8145.54, 339, 1514.88, 47.88, 1514.88, 0, 
여수태양광, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 509.52, 509.52, 21, 509.52, 509.52, 509.52, 0, 
영흥태양광, 2, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.964, 55.924, 159.095, 222.733, 292.156, 470.535, 337.474, 329.76, 220.804, 36.64, 0, 0, 0, 0, 0, 0, 0, 2126.085, 89, 470.53, 0.96, 470.535, 0, 
탑선태양광, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1187.4, 1187.4, 49, 1187.4, 1187.4, 1187.4, 0, 
탑선태양광, 3, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 795, 795, 33, 795, 795, 795, 0, 
경상대태양광, 1, 2022-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.76, 100.8, 344.16, 374.184, 378.504, 366.696, 311.4, 142.416, 93.744, 28.224, 0, 0, 0, 0, 0, 0, 0, 2145.888, 89, 378.5, 5.76, 378.504, 0, 
영동태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.688, 51.072, 41.184, 41.088, 41.28, 80.256, 41.184, 21.696, 279.168, 22.56, 0, 0, 0, 0, 0, 634.176, 26, 279.16, 14.688, 279.168, 0, 
삼천포태양광#5, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 26.9, 413.051, 291.986, 216.228, 182.538, 191.729, 198.992, 185.988, 96.19, 16.654, 0, 1109.992, 0, 0, 0, 0, 0, 2930.248, 122, 1109.99, 16.65, 1109.992, 0, 
삼천포태양광#5, 2, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 47.823, 603.875, 508.763, 324.915, 279.44, 287.594, 283.621, 284.054, 173.763, 34.894, 0, 2281.651, 0, 0, 0, 0, 0, 5110.393, 213, 2281.65, 34.89, 2281.651, 0, 
광양항세방태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.6, 4.8, 28.8, 324, 228, 489.6, 196.8, 148.8, 93.6, 48, 0, 0, 0, 0, 0, 0, 0, 1572, 66, 489.6, 4.8, 489.6, 0, 
두산엔진MG태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.28, 4.98, 3.06, 4.8, 3.96, 4.14, 4.2, 2.7, 0.18, 0, 13.98, 0, 0, 0, 0, 0, 44.28, 2, 13.98, 0.18, 13.98, 0, 
삼천포태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 7.308, 3.768, 8.568, 4.296, 7.44, 4.056, 1.908, 0.252, 0, 0, 0, 0, 0, 0, 0, 0, 37.596, 2, 8.56, 0.252, 8.568, 0, 
삼천포태양광, 2, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.72, 85.44, 62.976, 126.528, 63.264, 92.448, 60.288, 37.824, 19.584, 5.376, 0, 0, 0, 0, 0, 0, 0, 560.448, 23, 126.52, 5.376, 126.528, 0, 
삼천포태양광, 3, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.216, 18.288, 4.428, 11.952, 7.272, 10.584, 6.732, 3.672, 1.296, 0.216, 0, 0, 0, 0, 0, 0, 0, 64.656, 3, 18.28, 0.216, 18.288, 0, 
삼천포태양광, 4, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.149, 90.727, 73.999, 70.053, 74.715, 82.834, 90.693, 65.822, 4.634, 0, 0, 293.997, 0, 0, 0, 0, 0, 847.623, 35, 293.99, 0.14, 293.997, 0, 
구미태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.145, 55.177, 45.197, 62.264, 132.483, 111.222, 113.825, 72.388, 16.271, 0, 0, 0, 0, 0, 0, 0, 608.972, 25, 132.48, 0.145, 132.483, 0, 
삼천포태양광#6, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 30.435, 19.908, 47.364, 29.747, 46.563, 33.623, 17.584, 4.965, 0.476, 0, 0, 0.84, 0, 0, 0, 0, 231.505, 10, 47.36, 0.47, 47.364, 0, 
영흥태양광#5, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.411, 69.905, 151.863, 431.484, 691.821, 1075.095, 1390.874, 1212.495, 335.063, 103.653, 0, 0, 0, 0, 0, 0, 0, 5464.664, 228, 1390.87, 2.411, 1390.874, 0, 
영흥태양광 #3, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 48.24, 125.52, 92.4, 91.92, 63.84, 70.8, 130.8, 108.72, 79.44, 0, 0, 0, 0, 0, 2160, 974.4, 3946.08, 164, 2160, 48.24, 2160, 0, 
영흥태양광 #3, 2, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 8.736, 46.368, 45.696, 46.368, 23.616, 37.92, 63.552, 54.432, 23.904, 0, 0, 0, 0, 0, 807.36, 432.96, 1590.912, 66, 807.36, 8.736, 807.36, 0, 
영흥태양광 #3, 3, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 10.68, 34.44, 47.28, 46.32, 44.64, 43.68, 45.96, 37.68, 25.08, 0, 0, 0, 0, 0, 884.4, 116.4, 1336.56, 56, 884.4, 10.68, 884.4, 0, 
영흥태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.221, 102.029, 171.955, 242.611, 340.685, 302.899, 99.264, 23.194, 0, 0, 0, 0, 0, 0, 0, 1312.858, 55, 340.68, 23.194, 340.685, 0, 
예천태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 4.68, 43.74, 65.7, 172.26, 213.3, 231.66, 181.26, 70.56, 30.78, 0, 0, 0, 0, 0, 0, 0, 1013.94, 42, 231.66, 4.68, 231.66, 0, 
여수태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 600, 25, 600, 600, 600, 0, 
영흥태양광, 2, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 10.606, 26.998, 80.994, 135.954, 197.663, 247.802, 227.554, 73.28, 17.356, 0, 0, 0, 0, 0, 0, 0, 1018.207, 42, 247.8, 10.6, 247.802, 0, 
탑선태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1191, 1191, 50, 1191, 1191, 1191, 0, 
탑선태양광, 3, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 777, 777, 32, 777, 777, 777, 0, 
경상대태양광, 1, 2022-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.872, 23.976, 26.64, 159.984, 100.728, 139.752, 96.696, 76.824, 30.6, 8.856, 0, 0, 0, 0, 0, 0, 0, 674.928, 28, 159.98, 8.856, 159.984, 0, 
영동태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 54.816, 261.6, 226.272, 42.048, 51.552, 35.616, 38.304, 35.712, 0.768, 347.904, 684.96, 122.784, 0, 0, 0, 0, 1902.336, 79, 684.96, 0.768, 684.96, 0, 
삼천포태양광#5, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 17.66, 133.739, 431.165, 346.822, 369.285, 249.906, 122.689, 68.727, 9.961, 0, 0, 2589.639, 0, 0, 0, 0, 0, 4339.593, 181, 2589.63, 9.96, 2589.639, 0, 
삼천포태양광#5, 2, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.275, 242.33, 696.685, 467.148, 576.661, 365.16, 219.549, 119.526, 23.906, 0, 0, 3894.079, 0, 0, 0, 0, 0, 6635.319, 276, 3894.07, 23.9, 3894.079, 0, 
광양항세방태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 38.4, 180, 108, 168, 91.2, 98.4, 64.8, 48, 2.4, 0, 0, 0, 0, 0, 0, 0, 801.6, 33, 180, 2.4, 180, 0, 
두산엔진MG태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 3.36, 7.14, 4.8, 6.12, 3.24, 4.62, 3.66, 1.5, 0, 0, 43.38, 4.68, 0, 0, 0, 0, 82.5, 3, 43.38, 1.5, 43.38, 0, 
삼천포태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.888, 5.292, 16.272, 18.516, 11.532, 0.78, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.436, 2, 18.51, 0.156, 18.516, 0, 
삼천포태양광, 2, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.36, 29.28, 89.856, 226.656, 274.656, 190.272, 32.16, 20.448, 4.128, 0, 0, 0, 0, 0, 0, 0, 0, 870.816, 36, 274.65, 3.36, 274.656, 0, 
삼천포태양광, 3, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.144, 5.184, 26.064, 72.432, 96.552, 64.584, 6.3, 1.764, 0.216, 0, 0, 0, 0, 0, 0, 0, 0, 273.24, 11, 96.55, 0.144, 96.552, 0, 
삼천포태양광, 4, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 16.9, 119.326, 111.344, 126.367, 99.355, 12.698, 1.041, 0, 0, 0, 1122.721, 0, 0, 0, 0, 0, 1609.752, 67, 1122.72, 1.04, 1122.721, 0, 
구미태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.434, 137.4, 270.606, 232.712, 232.712, 66.747, 78.607, 63.493, 4.845, 0.072, 0, 0, 0, 0, 0, 0, 0, 1087.628, 45, 270.6, 0.072, 270.606, 0, 
삼천포태양광#6, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.505, 15.774, 58.463, 89.183, 81.176, 80.107, 18.08, 9.562, 0.797, 0, 0, 0, 141.698, 0, 0, 0, 0, 495.345, 21, 141.69, 0.5, 141.698, 0, 
영흥태양광#5, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.232, 219.358, 339.884, 568.884, 1369.179, 279.621, 137.4, 67.495, 45.8, 7.232, 0, 0, 0, 0, 0, 0, 0, 3042.085, 127, 1369.17, 7.232, 1369.179, 0, 
영흥태양광 #3, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 182.88, 338.16, 98.88, 98.4, 106.32, 77.04, 49.44, 31.44, 0, 0, 0, 0, 0, 0, 2157.6, 201.6, 3341.76, 139, 2157.6, 31.44, 2157.6, 0, 
영흥태양광 #3, 2, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 69.312, 127.296, 49.248, 47.04, 50.304, 32.736, 7.872, 3.36, 0, 0, 0, 0, 0, 0, 807.36, 49.92, 1244.448, 52, 807.36, 3.36, 807.36, 0, 
영흥태양광 #3, 3, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 59.76, 141.96, 52.8, 44.16, 43.2, 26.88, 10.32, 4.8, 0, 0, 0, 0, 0, 0, 762, 0, 1145.88, 48, 762, 4.8, 762, 0, 
영흥태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 45.888, 112.896, 118.003, 324.019, 110.976, 37.747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 749.529, 31, 324.01, 37.747, 324.019, 0, 
예천태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.34, 218.34, 661.68, 460.44, 144.54, 95.94, 44.82, 35.28, 2.16, 0, 0, 0, 0, 0, 0, 0, 0, 1665.54, 69, 661.68, 2.16, 661.68, 0, 
여수태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 600, 600, 25, 600, 600, 600, 0, 
영흥태양광, 2, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 37.604, 74.244, 104.135, 275.764, 59.781, 26.034, 11.571, 6.749, 0, 0, 0, 0, 0, 0, 0, 0, 595.882, 25, 275.76, 6.74, 275.764, 0, 
탑선태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1191, 1191, 50, 1191, 1191, 1191, 0, 
탑선태양광, 3, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 777, 777, 32, 777, 777, 777, 0, 
경상대태양광, 1, 2022-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.224, 38.376, 84.888, 71.928, 214.416, 140.688, 107.424, 24.912, 0.072, 0, 0, 0, 0, 0, 0, 0, 0, 683.928, 28, 214.41, 0.072, 214.416, 0, 
영동태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 66.336, 275.04, 240.864, 39.456, 40.128, 41.184, 181.632, 391.968, 82.464, 357.792, 685.824, 684.864, 513.696, 0, 0, 0, 3601.248, 150, 685.82, 39.456, 685.824, 0, 
삼천포태양광#5, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.126, 617.135, 2018.275, 2097.589, 1481.72, 1528.261, 1052.204, 310.043, 255.807, 123.897, 0, 0, 0, 316.855, 2433.032, 2422.896, 14.84, 14702.68, 613, 2433.03, 14.84, 2433.032, 0, 
삼천포태양광#5, 2, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 48.202, 726.34, 3320.232, 683.357, 994.954, 3066.318, 3909.523, 2044.242, 1004.79, 218.885, 0, 3702.855, 3785.508, 1396.385, 0, 0, 0, 24901.591, 1038, 3909.52, 48.2, 3909.523, 0, 
광양항세방태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 24, 273.6, 616.8, 1056, 1224, 1305.6, 1087.2, 688.8, 386.4, 115.2, 2.4, 0, 0, 0, 0, 0, 0, 6780, 283, 1305.6, 2.4, 1305.6, 0, 
두산엔진MG태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.28, 9.72, 7.08, 5.88, 5.76, 5.28, 4.32, 3.84, 2.76, 0, 43.68, 49.86, 38.76, 0, 0, 0, 179.22, 7, 49.86, 2.28, 49.86, 0, 
삼천포태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.008, 14.52, 29.64, 40.284, 46.956, 47.772, 37.824, 19.812, 8.844, 0.936, 0, 0, 0, 0, 0, 0, 0, 247.596, 10, 47.77, 0.93, 47.772, 0, 
삼천포태양광, 2, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.856, 104.928, 386.592, 575.424, 592.416, 606.24, 516.384, 280.704, 136.608, 30.528, 0, 0, 0, 0, 0, 0, 0, 3235.68, 135, 606.24, 5.856, 606.24, 0, 
삼천포태양광, 3, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.252, 14.832, 82.584, 204.048, 229.464, 232.524, 179.388, 89.352, 43.2, 8.532, 0, 0, 0, 0, 0, 0, 0, 1084.176, 45, 232.52, 0.252, 232.524, 0, 
삼천포태양광, 4, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 44.187, 791.316, 108.308, 101.668, 536.396, 987.896, 482.879, 205.645, 25.596, 0, 1177.489, 1166.824, 365.283, 0, 0, 0, 5993.487, 250, 1177.48, 25.59, 1177.489, 0, 
구미태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.868, 164.301, 427.169, 566.377, 641.586, 650.264, 603.403, 440.982, 185.852, 34.567, 0, 0, 0, 0, 0, 0, 0, 3715.369, 155, 650.26, 0.868, 650.264, 0, 
삼천포태양광#6, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.808, 45.714, 164.802, 101.146, 85.69, 88.169, 86.281, 86.54, 80.199, 17.965, 0, 0, 551.46, 502.965, 0, 0, 0, 1812.739, 76, 551.46, 1.808, 551.46, 0, 
영흥태양광#5, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 31.337, 448.358, 1586.126, 2094.747, 2109.211, 2514.179, 1574.074, 1366.768, 853.326, 226.589, 4.821, 0, 0, 0, 0, 0, 0, 12809.536, 534, 2514.17, 4.821, 2514.179, 0, 
영흥태양광 #3, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.12, 382.32, 1305.84, 175.44, 73.92, 886.32, 1416.96, 1241.28, 690.72, 187.92, 0, 0, 0, 0, 0, 2160, 2102.4, 10632.24, 443, 2160, 9.12, 2160, 0, 
영흥태양광 #3, 2, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.536, 154.464, 558.24, 100.896, 25.248, 526.368, 618.528, 503.808, 331.584, 115.584, 0, 0, 0, 0, 0, 807.36, 819.84, 4563.456, 190, 819.84, 1.53, 819.84, 0, 
영흥태양광 #3, 3, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 135, 459.48, 95.64, 41.52, 41.28, 439.2, 415.8, 278.52, 76.68, 0, 0, 0, 0, 0, 883.2, 644.4, 3510.72, 146, 883.2, 41.28, 883.2, 0, 
영흥태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 69.12, 250.56, 499.085, 558.643, 628.915, 405.043, 321.562, 215.693, 67.699, 0, 0, 0, 0, 0, 0, 0, 3016.32, 126, 628.91, 67.699, 628.915, 0, 
예천태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.98, 305.1, 770.22, 942.48, 1085.94, 1155.06, 1128.78, 831.06, 495.9, 129.96, 1.44, 0, 0, 0, 0, 0, 0, 6847.92, 285, 1155.06, 1.44, 1155.06, 0, 
여수태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414.09, 414.09, 17, 414.09, 414.09, 414.09, 0, 
영흥태양광, 2, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 80.994, 275.764, 385.684, 379.899, 461.857, 307.583, 253.587, 159.095, 47.246, 1.928, 0, 0, 0, 0, 0, 0, 2358.458, 98, 461.85, 1.928, 461.857, 0, 
탑선태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1191, 1191, 50, 1191, 1191, 1191, 0, 
탑선태양광, 3, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 777, 777, 32, 777, 777, 777, 0, 
경상대태양광, 1, 2022-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.992, 154.8, 330.048, 451.584, 512.712, 525.024, 442.296, 257.904, 117.36, 27.72, 0, 0, 0, 0, 0, 0, 0, 2836.44, 118, 525.02, 16.992, 525.024, 0, 
영동태양광, 1, 2022-11-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 52.128, 255.936, 226.56, 40.704, 41.568, 42.72, 297.408, 453.312, 254.4, 371.616, 684.48, 684.096, 516.48, 0, 0, 0, 3921.408, 163, 684.48, 40.704, 684.48, 0, 
삼천포태양광#5, 1, 2022-11-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.437, 612.743, 1889.698, 245.683, 228.682, 1112.167, 2640.791, 2213.84, 1362.75, 290.87, 0.049, 2459.604, 2501.556, 903.565, 0, 0, 0, 16492.435, 687, 2640.79, 0.04, 2640.791, 0, 
삼천포태양광#5, 2, 2022-11-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 44.641, 756.473, 3119.271, 464.068, 750.546, 2531.398, 4491.724, 3771.463, 2340.779, 514.198, 0.083, 3724.893, 3813.261, 1265.864, 0, 0, 0, 27588.662, 1150, 4491.72, 0.08, 4491.724, 0, 
광양항세방태양광, 1, 2022-11-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.6, 283.2, 681.6, 1092, 1260, 1399.2, 1324.8, 1036.8, 602.4, 189.6, 2.4, 0, 0, 0, 0, 0, 0, 7893.6, 329, 1399.2, 2.4, 1399.2, 0, 
