발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 29.217, 73.977, 79.494, 79.427, 71.373, 81.221, 76.893, 73.238, 362.26, 581.419, 628.424, 613.961, 36.158, 0, 0, 0, 0, 2787.062, 116, 628.42, 29.217, 628.424, 0, 
영흥태양광#5, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 9.642, 272.389, 330.242, 1289.632, 1894.674, 1152.232, 1709.063, 1369.179, 1930.832, 1458.368, 1034.116, 626.737, 40.979, 0, 0, 0, 0, 0, 13118.085, 547, 1930.83, 9.642, 1930.832, 0, 
영흥태양광 #3, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 74.4, 58.08, 56.16, 87.36, 2.88, 67.92, 81.6, 186.96, 790.32, 2186.16, 2315.04, 605.76, 0, 0, 0, 0, 0, 6512.64, 271, 2315.04, 2.88, 2315.04, 0, 
영흥태양광 #3, 2, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.68, 32.544, 41.856, 40.512, 43.776, 42.24, 38.784, 39.264, 216.96, 803.424, 491.328, 0, 0, 0, 0, 0, 0, 1810.368, 75, 803.42, 19.68, 803.424, 0, 
영흥태양광 #3, 3, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 35.52, 41.76, 42.72, 7.08, 44.16, 41.64, 36.84, 36.84, 310.92, 929.4, 877.32, 139.08, 0, 0, 0, 0, 0, 2543.28, 106, 929.4, 7.08, 929.4, 0, 
영흥태양광, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 51.302, 230.592, 366.758, 207.514, 323.29, 628.07, 675.149, 537.523, 406.464, 274.522, 169.114, 11.366, 0, 0, 0, 0, 0, 3881.664, 162, 675.14, 11.366, 675.149, 0, 
예천태양광, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 440, 440, 18, 440, 440, 440, 0, 
영흥태양광, 2, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 67.495, 138.846, 361.579, 263.229, 239.124, 428.109, 555.385, 378.935, 107.027, 242.981, 130.168, 5.785, 0, 0, 0, 0, 0, 2918.663, 122, 555.38, 5.78, 555.385, 0, 
탑선태양광, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1597.2, 1597.2, 67, 1597.2, 1597.2, 1597.2, 0, 
탑선태양광, 3, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1012.8, 1012.8, 42, 1012.8, 1012.8, 1012.8, 0, 
경상대태양광, 1, 2023-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영동태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 3.264, 5.76, 6.048, 6.048, 6.912, 6.336, 6.72, 13.92, 200.64, 447.456, 0, 0, 0, 0, 0, 0, 703.104, 29, 447.45, 3.264, 447.456, 0, 
삼천포태양광#5, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 6.147, 3.086, 58.397, 158.067, 167.598, 127.143, 158.054, 143.985, 190.436, 451.919, 1309.551, 608.475, 36.4, 0, 0, 0, 0, 0, 3419.258, 142, 1309.55, 3.086, 1309.551, 0, 
삼천포태양광#5, 2, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 16.874, 12.146, 102.121, 260.424, 265.729, 224.879, 259.405, 240.526, 291.268, 814.061, 2470.742, 1057.119, 72.56, 0, 0, 0, 0, 0, 6087.854, 254, 2470.74, 12.146, 2470.742, 0, 
광양항세방태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 28.8, 336, 540, 264, 463.2, 564, 453.6, 640.8, 348, 163.2, 19.2, 0, 0, 0, 0, 0, 3820.8, 159, 640.8, 19.2, 640.8, 0, 
두산엔진MG태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.06, 1.08, 2.58, 1.44, 4.8, 6, 3.96, 6.42, 9.48, 4.5, 6.48, 2.88, 1.5, 0, 0, 0, 0, 0, 51.18, 2, 9.48, 0.06, 9.48, 0, 
삼천포태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 1.068, 1.98, 3.864, 3.156, 4.74, 3.516, 6.288, 5.652, 5.76, 8.208, 0.276, 0, 0, 0, 0, 0, 44.508, 2, 8.2, 0.276, 8.208, 0, 
삼천포태양광, 2, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.056, 2.208, 21.12, 47.328, 73.056, 58.368, 81.6, 68.448, 103.968, 100.224, 99.552, 126.144, 11.136, 0, 0, 0, 0, 0, 794.208, 33, 126.14, 1.056, 126.144, 0, 
삼천포태양광, 3, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.036, 0, 5.616, 13.68, 22.14, 16.056, 26.928, 19.296, 35.064, 34.092, 35.352, 44.064, 1.512, 0, 0, 0, 0, 0, 253.836, 11, 44.06, 0.03, 44.064, 0, 
삼천포태양광, 4, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 11.395, 32.244, 56.573, 23.251, 47.843, 46.632, 89.489, 155.246, 243.005, 168.263, 4.485, 0, 0, 0, 0, 0, 878.426, 37, 243, 4.48, 243.005, 0, 
구미태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 10.992, 17.067, 57.708, 39.557, 83.091, 17.862, 62.336, 71.81, 69.351, 51.2, 18.151, 0, 0, 0, 0, 0, 499.125, 21, 83.09, 10.992, 83.091, 0, 
삼천포태양광#6, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 11.151, 38.929, 58.676, 28.542, 48.89, 44.354, 74.04, 99.901, 232.31, 156.496, 10.091, 0, 0, 0, 0, 0, 803.38, 33, 232.31, 10.091, 232.31, 0, 
영흥태양광#5, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106.063, 303.726, 310.958, 163.916, 16.874, 0, 0, 0, 0, 0, 901.537, 38, 310.95, 16.874, 310.958, 0, 
영흥태양광 #3, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 63.36, 72.48, 94.8, 93.84, 101.04, 93.84, 80.16, 101.04, 161.76, 1683.6, 80.16, 0, 0, 0, 0, 0, 0, 2626.08, 109, 1683.6, 63.36, 1683.6, 0, 
영흥태양광 #3, 2, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.12, 185.376, 13.344, 0, 0, 0, 0, 0, 0, 243.84, 10, 185.37, 13.34, 185.376, 0, 
영흥태양광 #3, 3, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 46.08, 45.36, 45.24, 44.88, 44.4, 58.08, 709.32, 24.6, 0, 0, 0, 0, 0, 0, 1071.96, 45, 709.32, 24.6, 709.32, 0, 
영흥태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.307, 33.331, 70.464, 187.891, 138.931, 239.539, 136.128, 187.277, 180.518, 86.592, 91.661, 40.282, 4.339, 0, 0, 0, 0, 0, 1397.26, 58, 239.53, 0.307, 239.539, 0, 
예천태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 400, 17, 400, 400, 400, 0, 
영흥태양광, 2, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.964, 33.747, 63.638, 220.804, 107.027, 181.272, 111.848, 181.272, 168.737, 75.208, 77.137, 38.568, 1.928, 0, 0, 0, 0, 0, 1262.15, 53, 220.8, 0.96, 220.804, 0, 
탑선태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1573, 1573, 66, 1573, 1573, 1573, 0, 
탑선태양광, 3, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, 986, 41, 986, 986, 986, 0, 
경상대태양광, 1, 2023-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.144, 0.072, 48.024, 117.864, 22.392, 70.848, 29.376, 91.872, 104.4, 156.816, 0, 0, 0, 0, 0, 0, 0, 650.808, 27, 156.81, 0.072, 156.816, 0, 
영동태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.608, 6.528, 6.528, 18.24, 20.064, 6.912, 7.008, 5.568, 10.08, 182.592, 681.216, 679.68, 430.176, 0, 0, 0, 0, 2059.2, 86, 681.21, 4.608, 681.216, 0, 
삼천포태양광#5, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 78.101, 97.626, 165.394, 182.632, 161.791, 187.529, 181.613, 399.964, 353.018, 930.519, 2494.299, 1410.838, 15.061, 0, 0, 0, 0, 0, 6658.385, 277, 2494.29, 15.061, 2494.299, 0, 
삼천포태양광#5, 2, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 143.667, 169.701, 265.167, 279.518, 251.526, 284.792, 281.076, 523.522, 372.439, 1531.472, 4153.266, 2922.748, 33.615, 0, 0, 0, 0, 0, 11212.509, 467, 4153.26, 33.615, 4153.266, 0, 
광양항세방태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 7.2, 19.2, 84, 223.2, 662.4, 1106.4, 640.8, 1087.2, 1159.2, 866.4, 960, 108, 4.8, 0, 0, 0, 0, 0, 6928.8, 289, 1159.2, 4.8, 1159.2, 0, 
두산엔진MG태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.4, 4.2, 13.8, 11.46, 6.3, 9.24, 14.46, 11.7, 23.64, 4.74, 13.38, 4.68, 0.72, 0, 0, 0, 0, 0, 120.72, 5, 23.64, 0.72, 23.64, 0, 
삼천포태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.48, 1.452, 3.228, 4.932, 4.776, 10.368, 8.208, 27.312, 20.1, 16.308, 2.76, 1.764, 0.048, 0, 0, 0, 0, 0, 101.736, 4, 27.31, 0.048, 27.312, 0, 
삼천포태양광, 2, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 17.088, 30.912, 64.704, 90.72, 88.992, 161.088, 126.816, 370.56, 281.664, 240.384, 60, 52.032, 4.704, 0, 0, 0, 0, 0, 1589.664, 66, 370.56, 4.704, 370.56, 0, 
삼천포태양광, 3, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 3.492, 7.632, 19.62, 30.24, 28.404, 56.376, 38.988, 133.596, 103.068, 91.476, 16.92, 16.38, 0.324, 0, 0, 0, 0, 0, 546.516, 23, 133.59, 0.324, 133.596, 0, 
삼천포태양광, 4, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 7.38, 17.28, 34.001, 51.929, 58.485, 81.222, 61.513, 102.592, 95.547, 270.375, 705.461, 16.304, 0, 0, 0, 0, 0, 0, 1502.089, 63, 705.46, 7.38, 705.461, 0, 
구미태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 23.647, 73.401, 84.537, 177.969, 141.522, 169.87, 131.325, 73.979, 47.728, 78.897, 68.555, 23.937, 21.116, 0, 0, 0, 0, 0, 1116.483, 47, 177.96, 21.116, 177.969, 0, 
삼천포태양광#6, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 9.401, 23.141, 58.926, 60.09, 59.077, 70.408, 61.782, 80.202, 74.716, 273.826, 534.518, 323.087, 2.619, 0, 0, 0, 0, 0, 1631.793, 68, 534.51, 2.619, 534.518, 0, 
영흥태양광#5, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 12.96, 4.56, 0, 59.52, 86.4, 94.32, 75.36, 103.2, 304.8, 833.76, 29.28, 0, 0, 0, 0, 0, 0, 1604.16, 67, 833.76, 4.56, 833.76, 0, 
영흥태양광 #3, 2, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 3, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.526, 2.304, 0, 38.4, 55.91, 80.986, 177.216, 181.901, 143.04, 40.282, 19.238, 0.077, 0, 0, 0, 0, 0, 746.88, 31, 181.9, 0.077, 181.901, 0, 
예천태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 550, 550, 23, 550, 550, 550, 0, 
영흥태양광, 2, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.857, 2.893, 0, 60.745, 72.316, 117.634, 192.842, 183.2, 133.061, 40.497, 17.356, 0, 0, 0, 0, 0, 0, 824.401, 34, 192.84, 2.893, 192.842, 0, 
탑선태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1573, 1573, 66, 1573, 1573, 1573, 0, 
탑선태양광, 3, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, 986, 41, 986, 986, 986, 0, 
경상대태양광, 1, 2023-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.504, 42.84, 37.008, 65.016, 49.896, 57.6, 378.72, 302.616, 301.176, 55.44, 107.352, 64.008, 8.784, 0, 0, 0, 0, 0, 1470.96, 61, 378.72, 0.504, 378.72, 0, 
영동태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76, 6.24, 6.912, 7.008, 5.856, 6.144, 5.088, 162.72, 289.728, 0, 0, 0, 0, 0, 0, 495.456, 21, 289.72, 5.088, 289.728, 0, 
삼천포태양광#5, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 15.025, 188.776, 192.765, 190.904, 190.119, 190.806, 361.162, 300.4, 213.29, 1284.248, 2510.643, 2537.404, 2481.046, 165.821, 0, 0, 0, 0, 10822.409, 451, 2537.4, 15.02, 2537.404, 0, 
삼천포태양광#5, 2, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 32.054, 284.178, 287.15, 288.294, 285.862, 286.779, 607.736, 490.572, 302.027, 2228.606, 4259.623, 4266.593, 3835.269, 1635.195, 0, 0, 0, 0, 19089.938, 795, 4266.59, 32.054, 4266.593, 0, 
광양항세방태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 52.8, 374.4, 427.2, 115.2, 223.2, 518.4, 554.4, 489.6, 806.4, 765.6, 576, 170.4, 50.4, 0, 0, 0, 0, 0, 5124, 214, 806.4, 50.4, 806.4, 0, 
두산엔진MG태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.68, 3.72, 11.1, 23.64, 31.02, 13.98, 17.58, 11.1, 17.94, 21.3, 21.84, 7.08, 2.28, 0, 0, 0, 0, 0, 184.26, 8, 31.02, 1.68, 31.02, 0, 
삼천포태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.012, 4.692, 9.444, 12.348, 5.316, 8.988, 23.712, 32.412, 16.644, 19.056, 20.508, 8.928, 0.084, 0, 0, 0, 0, 0, 162.144, 7, 32.41, 0.01, 32.412, 0, 
삼천포태양광, 2, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 4.704, 120, 161.856, 187.104, 93.888, 140.448, 332.928, 454.08, 252.672, 266.976, 258.048, 127.392, 9.408, 0, 0, 0, 0, 0, 2409.504, 100, 454.08, 4.704, 454.08, 0, 
삼천포태양광, 3, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.18, 50.436, 59.688, 65.448, 30.456, 46.26, 118.188, 167.04, 93.42, 97.74, 94.932, 43.02, 0.144, 0, 0, 0, 0, 0, 866.952, 36, 167.04, 0.144, 167.04, 0, 
삼천포태양광, 4, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 73.766, 95.109, 90.948, 84.261, 92.944, 105.139, 98.425, 94.132, 410.004, 1180.493, 877.563, 0, 0, 0, 0, 0, 0, 3202.784, 133, 1180.49, 73.766, 1180.493, 0, 
구미태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 11.137, 80.271, 151.791, 153.743, 429.122, 385.515, 195.108, 332.797, 154.756, 109.414, 132.121, 77.956, 21.116, 0, 0, 0, 0, 0, 2234.847, 93, 429.12, 11.137, 429.122, 0, 
삼천포태양광#6, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.801, 75.104, 80.119, 74.582, 73.175, 77.28, 77.939, 72.402, 66.472, 294.446, 566.449, 622.68, 457.166, 0, 0, 0, 0, 0, 2538.615, 106, 622.68, 0.801, 622.68, 0, 
영흥태양광#5, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 62.674, 113.295, 156.684, 306.137, 320.6, 395.326, 633.968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1988.684, 83, 633.96, 62.674, 633.968, 0, 
영흥태양광 #3, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18.24, 50.88, 80.4, 77.04, 86.88, 97.44, 94.56, 100.32, 163.68, 796.32, 20.4, 0, 0, 0, 0, 0, 0, 1586.16, 66, 796.32, 18.24, 796.32, 0, 
영흥태양광 #3, 2, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 4.8, 14.4, 34.176, 34.272, 46.464, 86.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220.512, 9, 86.4, 4.8, 86.4, 0, 
영흥태양광 #3, 3, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.84, 15.24, 27.24, 50.28, 42, 46.2, 45.36, 44.4, 48, 0, 0, 0, 0, 0, 0, 0, 0, 319.56, 13, 50.28, 0.84, 50.28, 0, 
영흥태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.754, 18.778, 22.157, 6.95, 71.923, 104.986, 160.282, 115.968, 83.174, 42.778, 15.514, 0, 0, 0, 0, 0, 0, 652.264, 27, 160.28, 6.95, 160.282, 0, 
예천태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 400, 17, 400, 400, 400, 0, 
영흥태양광, 2, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.571, 28.926, 40.497, 81.958, 83.886, 103.171, 171.629, 115.705, 73.28, 46.282, 13.499, 0, 0, 0, 0, 0, 0, 770.404, 32, 171.62, 11.571, 171.629, 0, 
탑선태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1573, 66, 1573, 1573, 1573, 0, 
탑선태양광, 3, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, 986, 41, 986, 986, 986, 0, 
경상대태양광, 1, 2023-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.368, 86.76, 196.056, 297.36, 97.2, 82.008, 166.608, 141.336, 121.248, 133.776, 137.808, 56.592, 9.504, 0, 0, 0, 0, 0, 1527.624, 64, 297.36, 1.368, 297.36, 0, 
영동태양광, 1, 2023-08-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.936, 6.528, 6.816, 7.68, 7.488, 7.392, 7.392, 428.256, 403.104, 326.4, 684.096, 681.312, 679.872, 197.952, 0, 0, 0, 3448.224, 144, 684.09, 3.93, 684.096, 0, 
삼천포태양광#5, 1, 2023-08-27 00:00:00, 0, 0, 0, 0, 0, 0, 57.853, 201.038, 202.123, 202.123, 236.834, 213.332, 325.783, 1834.652, 2275.416, 1970.244, 2521.573, 2530.777, 2496.278, 2073.724, 0, 0, 0, 0, 17141.75, 714, 2530.77, 57.85, 2530.777, 0, 
삼천포태양광#5, 2, 2023-08-27 00:00:00, 0, 0, 0, 0, 0, 0, 111.848, 305.655, 305.655, 304.208, 421.36, 534.173, 1893.227, 3664.964, 3919.034, 3445.606, 4279.509, 4253.291, 3901.354, 2636.249, 0, 0, 0, 0, 29976.133, 1249, 4279.5, 111.84, 4279.509, 0, 
광양항세방태양광, 1, 2023-08-27 00:00:00, 0, 0, 0, 0, 0, 0, 52.8, 309.6, 861.6, 1044, 820.8, 1531.2, 1459.2, 1836, 1075.2, 1149.6, 842.4, 463.2, 28.8, 0, 0, 0, 0, 0, 11474.4, 478, 1836, 28.8, 1836, 0, 
두산엔진MG태양광, 1, 2023-08-27 00:00:00, 0, 0, 0, 0, 0, 0.06, 1.5, 5.94, 11.4, 22.98, 36.42, 30.9, 28.68, 33.48, 49.86, 50.04, 43.14, 4.86, 1.32, 0, 0, 0, 0, 0, 320.58, 13, 50.04, 0.06, 50.04, 0, 
