tm,stnId,stnNm,ta,hm,ws,wd,rn,pa,ps,ss,icsr,dc10Tca,dc10LmcsCa,ts
2022-06-01 00:00,112,인천,18.7,44,4.1,160,,999.6,1007.6,,,6,0,17.1
2022-06-01 01:00,112,인천,18.1,47,4.2,160,,998.8,1006.8,,,7,0,16.4
2022-06-01 02:00,112,인천,17.8,47,3.0,160,,999.3,1007.3,,,1,0,15.9
2022-06-01 03:00,112,인천,17.8,46,3.3,180,,999.3,1007.3,,,7,0,16.0
2022-06-01 04:00,112,인천,18.0,53,1.2,50,,1001.2,1009.2,,,5,5,17.1
2022-06-01 05:00,112,인천,16.7,55,1.5,70,,1000.4,1008.5,,,4,0,15.1
2022-06-01 06:00,112,인천,17.0,53,3.8,160,,999.6,1007.7,0.2,0.06,2,0,14.6
2022-06-01 07:00,112,인천,18.5,50,2.8,160,,999.6,1007.6,1.0,0.54,2,0,19.0
2022-06-01 08:00,112,인천,19.9,49,4.9,180,,999.3,1007.3,1.0,1.24,2,0,26.5
2022-06-01 09:00,112,인천,21.4,42,4.8,180,,998.8,1006.7,1.0,1.94,2,0,25.8
2022-06-01 10:00,112,인천,23.2,36,3.2,180,,998.5,1006.3,1.0,2.51,3,0,35.0
2022-06-01 11:00,112,인천,23.8,33,3.1,200,,998.6,1006.4,1.0,3.12,0,0,41.9
2022-06-01 12:00,112,인천,24.2,32,3.8,230,,998.3,1006.1,1.0,3.51,0,0,45.8
2022-06-01 13:00,112,인천,24.3,28,4.2,250,,997.8,1005.6,1.0,3.61,0,0,47.8
2022-06-01 14:00,112,인천,25.0,28,3.1,230,,997.2,1005.0,1.0,3.5,0,0,50.2
2022-06-01 15:00,112,인천,24.5,30,4.1,250,,997.2,1005.0,1.0,3.14,0,0,47.6
2022-06-01 16:00,112,인천,23.7,35,4.5,250,,996.6,1004.4,1.0,2.66,0,0,42.6
2022-06-01 17:00,112,인천,22.8,40,4.1,250,,996.4,1004.2,1.0,2.08,0,0,40.3
2022-06-01 18:00,112,인천,22.0,41,3.6,250,,996.1,1004.0,1.0,1.37,0,0,32.4
2022-06-01 19:00,112,인천,20.7,48,3.1,250,,996.2,1004.1,1.0,0.62,0,0,21.5
2022-06-01 20:00,112,인천,19.3,57,3.0,270,,996.3,1004.2,0.5,0.11,0,0,18.0
2022-06-01 21:00,112,인천,18.6,63,2.8,250,,997.2,1005.2,,,0,0,16.8
2022-06-01 22:00,112,인천,18.1,74,1.1,250,,997.6,1005.6,,,0,0,15.4
2022-06-01 23:00,112,인천,17.6,78,1.8,320,,997.9,1005.9,,,0,0,13.9
2022-06-02 00:00,112,인천,17.3,81,0.2,0,,997.6,1005.6,,,0,0,12.9
2022-06-02 01:00,112,인천,17.0,85,1.5,200,,997.7,1005.7,,,0,0,13.6
2022-06-02 02:00,112,인천,16.8,86,2.7,200,,998.2,1006.3,,,0,0,14.4
2022-06-02 03:00,112,인천,17.2,88,2.9,200,,998.4,1006.4,,,9,9,16.9
2022-06-02 04:00,112,인천,16.8,90,2.5,230,,998.7,1006.8,,,10,10,16.3
2022-06-02 05:00,112,인천,16.7,90,1.8,200,,999.0,1007.1,,,10,10,16.5
2022-06-02 06:00,112,인천,16.8,89,2.0,250,,999.3,1007.4,0.0,0.03,8,8,17.4
2022-06-02 07:00,112,인천,17.2,87,2.3,200,,999.5,1007.6,0.0,0.28,8,8,20.9
2022-06-02 08:00,112,인천,17.7,76,2.1,270,,1000.0,1008.0,0.0,0.59,9,9,22.7
2022-06-02 09:00,112,인천,18.9,71,1.9,230,,1000.1,1008.1,0.1,1.02,8,8,25.3
2022-06-02 10:00,112,인천,19.0,69,2.8,230,,1000.2,1008.2,0.1,1.36,7,7,30.2
2022-06-02 11:00,112,인천,20.0,66,2.9,250,,1000.2,1008.2,0.8,2.58,7,1,42.3
2022-06-02 12:00,112,인천,20.7,65,3.1,230,,1000.0,1008.0,1.0,2.96,7,1,43.4
2022-06-02 13:00,112,인천,21.2,65,3.1,230,,999.8,1007.7,1.0,2.97,6,0,46.5
2022-06-02 14:00,112,인천,22.2,63,2.7,230,,999.6,1007.5,1.0,3.39,4,0,40.7
2022-06-02 15:00,112,인천,23.1,61,2.3,270,,999.5,1007.4,1.0,2.98,5,0,46.0
2022-06-02 16:00,112,인천,23.0,61,2.6,250,,999.4,1007.3,1.0,2.48,2,0,42.5
2022-06-02 17:00,112,인천,22.9,61,3.1,290,,999.5,1007.4,1.0,1.94,1,0,38.0
2022-06-02 18:00,112,인천,21.9,68,3.2,250,,999.3,1007.2,1.0,1.25,0,0,31.6
2022-06-02 19:00,112,인천,20.5,76,2.2,250,,999.6,1007.6,1.0,0.57,0,0,22.2
2022-06-02 20:00,112,인천,19.3,81,1.6,230,,1000.0,1008.0,0.1,0.09,0,0,18.7
2022-06-02 21:00,112,인천,18.9,84,2.4,230,,1000.5,1008.5,,,0,0,17.8
2022-06-02 22:00,112,인천,18.7,87,2.1,230,,1000.7,1008.7,,,4,0,17.9
2022-06-02 23:00,112,인천,18.7,83,1.7,230,,1000.7,1008.7,,,3,3,18.4
