tm,stnId,stnNm,ta,hm,ws,wd,rn,pa,ps,ss,icsr,dc10Tca,dc10LmcsCa,ts
2023-04-01 00:00,112,인천,9.0,76,2.3,180,,1009.4,1017.8,,,0,0,7.2
2023-04-01 01:00,112,인천,8.6,73,2.5,200,,1009.4,1017.8,,,0,0,6.8
2023-04-01 02:00,112,인천,8.7,74,2.7,180,,1009.5,1017.9,,,0,0,6.6
2023-04-01 03:00,112,인천,8.6,73,1.8,180,,1009.1,1017.5,,,0,0,6.1
2023-04-01 04:00,112,인천,8.5,73,1.4,160,,1008.7,1017.1,,,0,0,5.6
2023-04-01 05:00,112,인천,8.4,74,0.4,0,,1008.7,1017.1,,,0,0,5.2
2023-04-01 06:00,112,인천,8.6,74,0.6,50,,1008.7,1017.1,,,0,0,5.1
2023-04-01 07:00,112,인천,8.5,78,1.8,360,,1008.9,1017.3,0.0,0.05,0,0,6.0
2023-04-01 08:00,112,인천,9.8,73,0.6,50,,1009.3,1017.7,0.9,0.51,0,0,8.7
2023-04-01 09:00,112,인천,11.3,69,0.7,360,,1009.4,1017.7,1.0,1.17,0,0,13.0
2023-04-01 10:00,112,인천,13.3,61,1.9,290,,1009.7,1018.0,1.0,1.87,0,0,19.0
2023-04-01 11:00,112,인천,16.8,49,1.3,250,,1009.4,1017.5,1.0,2.41,0,0,27.3
2023-04-01 12:00,112,인천,19.0,40,1.9,290,,1008.8,1016.8,1.0,2.78,2,0,33.3
2023-04-01 13:00,112,인천,20.3,32,2.5,290,,1008.0,1016.1,1.0,2.96,0,0,36.5
2023-04-01 14:00,112,인천,21.2,30,2.3,230,,1007.2,1015.2,1.0,2.74,4,0,35.9
2023-04-01 15:00,112,인천,22.6,27,2.4,270,,1006.4,1014.3,1.0,2.66,2,0,36.0
2023-04-01 16:00,112,인천,22.2,29,2.7,270,,1006.1,1014.0,1.0,2.11,0,0,31.0
2023-04-01 17:00,112,인천,21.5,29,2.1,270,,1006.0,1014.0,1.0,1.41,0,0,25.5
2023-04-01 18:00,112,인천,19.8,31,2.0,290,,1006.0,1014.0,1.0,0.73,0,0,19.0
2023-04-01 19:00,112,인천,17.1,34,2.6,290,,1006.1,1014.2,0.3,0.16,4,0,14.1
2023-04-01 20:00,112,인천,15.4,38,3.6,320,,1006.4,1014.6,,,0,0,12.3
2023-04-01 21:00,112,인천,14.8,43,2.4,320,,1006.9,1015.1,,,0,0,11.0
2023-04-01 22:00,112,인천,14.7,42,1.7,340,,1007.2,1015.4,,,6,0,10.3
2023-04-01 23:00,112,인천,14.8,43,2.1,50,,1007.7,1015.9,,,4,4,10.3
2023-04-02 00:00,112,인천,14.9,43,1.4,160,,1007.9,1016.1,,,6,6,9.9
2023-04-02 01:00,112,인천,13.6,49,2.4,180,,1008.1,1016.3,,,5,1,9.1
2023-04-02 02:00,112,인천,13.7,47,2.3,140,,1008.3,1016.5,,,5,0,8.4
2023-04-02 03:00,112,인천,14.2,40,2.7,160,,1008.5,1016.7,,,1,1,8.0
2023-04-02 04:00,112,인천,14.2,35,2.8,140,,1008.8,1017.0,,,0,0,7.6
2023-04-02 05:00,112,인천,14.3,32,3.4,110,,1009.3,1017.5,,,1,1,7.4
2023-04-02 06:00,112,인천,13.9,32,2.2,110,,1010.1,1018.3,,,4,4,7.0
2023-04-02 07:00,112,인천,14.0,32,1.7,110,,1010.6,1018.8,0.0,0.05,5,5,8.0
2023-04-02 08:00,112,인천,15.4,33,2.3,90,,1011.6,1019.8,0.6,0.51,3,3,10.8
2023-04-02 09:00,112,인천,17.9,28,1.8,90,,1012.3,1020.4,1.0,1.27,0,0,16.0
2023-04-02 10:00,112,인천,19.5,22,3.4,110,,1012.1,1020.1,1.0,2.01,0,0,23.0
2023-04-02 11:00,112,인천,21.1,15,4.2,110,,1012.1,1020.1,1.0,2.59,0,0,31.7
2023-04-02 12:00,112,인천,22.1,13,3.0,110,,1011.4,1019.4,1.0,3.03,0,0,38.5
2023-04-02 13:00,112,인천,22.9,13,3.5,110,,1011.0,1019.0,1.0,3.21,0,0,41.3
2023-04-02 14:00,112,인천,22.7,14,1.8,250,,1010.3,1018.3,1.0,3.14,0,0,41.0
2023-04-02 15:00,112,인천,23.0,13,3.0,70,,1009.5,1017.4,1.0,2.8,0,0,38.7
2023-04-02 16:00,112,인천,23.2,12,4.3,90,,1009.1,1017.0,1.0,2.26,0,0,34.0
2023-04-02 17:00,112,인천,21.3,25,2.0,290,,1009.4,1017.4,1.0,1.53,0,0,26.7
2023-04-02 18:00,112,인천,19.3,27,0.6,340,,1009.7,1017.7,1.0,0.74,0,0,19.5
2023-04-02 19:00,112,인천,18.2,24,1.6,20,,1010.0,1018.1,0.5,0.15,1,0,14.4
2023-04-02 20:00,112,인천,17.2,28,2.1,360,,1010.5,1018.6,,,4,0,12.5
2023-04-02 21:00,112,인천,16.3,24,1.8,50,,1011.3,1019.5,,,0,0,11.1
2023-04-02 22:00,112,인천,17.1,25,2.6,110,,1012.4,1020.6,,,3,0,10.5
2023-04-02 23:00,112,인천,17.1,25,3.3,160,,1012.6,1020.8,,,1,0,10.3
2023-04-03 00:00,112,인천,16.8,26,4.6,160,,1012.9,1021.1,,,0,0,10.0
2023-04-03 01:00,112,인천,16.3,27,3.6,180,,1013.6,1021.8,,,1,0,9.8
2023-04-03 02:00,112,인천,15.3,29,2.8,160,,1013.2,1021.5,,,0,0,8.7
2023-04-03 03:00,112,인천,14.4,30,2.0,140,,1013.5,1021.7,,,0,0,7.8
2023-04-03 04:00,112,인천,14.1,32,1.2,90,,1013.9,1022.2,,,0,0,7.2
2023-04-03 05:00,112,인천,14.0,32,1.4,110,,1014.3,1022.6,,,0,0,6.9
2023-04-03 06:00,112,인천,14.0,32,2.7,90,,1014.2,1022.5,,,0,0,6.7
2023-04-03 07:00,112,인천,14.4,34,3.6,90,,1014.4,1022.7,0.0,0.06,0,0,7.8
2023-04-03 08:00,112,인천,15.4,34,3.2,90,,1015.0,1023.3,1.0,0.54,0,0,10.7
2023-04-03 09:00,112,인천,17.7,27,2.1,110,,1015.3,1023.5,1.0,1.29,2,0,16.4
2023-04-03 10:00,112,인천,18.9,24,3.0,110,,1015.3,1023.4,1.0,1.9,7,0,21.2
2023-04-03 11:00,112,인천,21.1,19,3.9,140,,1014.9,1023.0,1.0,2.27,4,0,30.6
2023-04-03 12:00,112,인천,23.1,17,3.4,140,,1014.9,1022.9,1.0,3.01,4,0,38.8
2023-04-03 13:00,112,인천,22.1,19,2.6,270,,1013.9,1021.9,1.0,3.16,1,0,40.2
2023-04-03 14:00,112,인천,24.0,15,4.0,140,,1012.9,1020.8,1.0,3.09,2,0,42.0
2023-04-03 15:00,112,인천,24.3,14,4.1,160,,1012.1,1020.0,1.0,2.52,5,0,37.6
2023-04-03 16:00,112,인천,22.6,21,3.0,290,,1012.0,1020.0,1.0,2.14,2,0,33.3
2023-04-03 17:00,112,인천,21.6,23,3.0,290,,1012.2,1020.2,1.0,1.38,1,0,26.2
2023-04-03 18:00,112,인천,19.6,27,0.4,0,,1012.3,1020.3,0.8,0.59,4,0,18.8
2023-04-03 19:00,112,인천,18.9,25,2.2,340,,1012.4,1020.5,0.0,0.11,7,0,14.9
2023-04-03 20:00,112,인천,18.3,26,2.0,50,,1012.8,1020.9,,,6,0,13.5
2023-04-03 21:00,112,인천,18.4,27,2.1,70,,1013.1,1021.2,,,7,0,12.5
2023-04-03 22:00,112,인천,19.4,25,3.0,90,,1013.4,1021.5,,,10,0,13.3
2023-04-03 23:00,112,인천,18.9,24,2.2,110,,1013.4,1021.5,,,10,0,12.7
2023-04-04 00:00,112,인천,18.5,24,2.3,140,,1013.1,1021.2,,,9,0,12.2
2023-04-04 01:00,112,인천,18.3,21,3.8,110,,1012.6,1020.7,,,9,8,12.1
2023-04-04 02:00,112,인천,17.5,23,2.1,160,,1012.4,1020.5,,,10,9,11.7
2023-04-04 03:00,112,인천,17.0,21,3.6,140,,1012.2,1020.4,,,9,0,11.6
2023-04-04 04:00,112,인천,16.3,23,3.1,140,,1011.6,1019.8,,,9,2,10.6
2023-04-04 05:00,112,인천,15.3,24,1.4,160,,1012.0,1020.2,,,9,6,9.8
2023-04-04 06:00,112,인천,15.2,18,3.9,140,,1011.9,1020.1,,,8,4,9.8
2023-04-04 07:00,112,인천,14.9,17,3.9,140,,1012.0,1020.3,0.0,0.04,8,6,10.4
2023-04-04 08:00,112,인천,15.8,17,3.9,140,,1012.0,1020.2,0.4,0.51,8,0,14.0
2023-04-04 09:00,112,인천,17.5,19,3.7,140,,1011.9,1020.0,0.7,1.15,7,0,18.1
2023-04-04 10:00,112,인천,18.2,19,3.1,160,,1012.4,1020.5,0.2,1.29,9,0,22.5
2023-04-04 11:00,112,인천,19.1,18,2.8,140,,1011.9,1020.0,0.2,1.55,9,2,25.1
2023-04-04 12:00,112,인천,20.5,18,1.9,140,,1011.3,1019.4,0.4,1.89,9,2,29.5
2023-04-04 13:00,112,인천,20.5,19,1.0,200,,1010.7,1018.8,0.0,1.42,9,3,25.1
2023-04-04 14:00,112,인천,20.2,22,2.2,320,,1009.8,1017.9,0.0,1.25,10,2,26.8
2023-04-04 15:00,112,인천,20.4,23,1.2,20,,1008.9,1017.0,0.0,1.0,10,1,24.5
2023-04-04 16:00,112,인천,19.8,31,3.3,70,,1007.7,1015.7,0.0,0.6,10,1,20.1
2023-04-04 17:00,112,인천,20.3,24,2.4,70,,1007.7,1015.7,0.0,0.39,10,1,19.6
2023-04-04 18:00,112,인천,20.3,21,2.8,90,,1007.5,1015.5,0.0,0.3,10,3,17.7
2023-04-04 19:00,112,인천,14.3,67,5.1,230,0.0,1008.9,1017.1,0.0,0.01,10,3,13.6
2023-04-04 20:00,112,인천,12.7,87,3.3,200,0.5,1009.6,1017.9,,,10,6,12.8
2023-04-04 21:00,112,인천,13.3,89,4.5,160,1.2,1009.2,1017.5,,,10,8,12.9
2023-04-04 22:00,112,인천,13.1,91,4.4,110,3.9,1008.3,1016.6,,,10,8,12.8
2023-04-04 23:00,112,인천,12.8,90,4.4,90,2.4,1006.9,1015.2,,,10,8,12.5
2023-04-05 00:00,112,인천,12.0,89,6.3,90,2.6,1005.6,1013.9,,,10,8,12.1
2023-04-05 01:00,112,인천,11.8,91,5.3,90,2.4,1004.3,1012.6,,,10,8,11.9
2023-04-05 02:00,112,인천,11.8,93,4.8,110,2.0,1003.8,1012.1,,,10,8,11.9
2023-04-05 03:00,112,인천,11.9,94,4.6,90,2.3,1002.4,1010.7,,,10,8,11.9
2023-04-05 04:00,112,인천,12.1,95,4.1,110,2.8,1001.6,1009.8,,,10,8,11.9
2023-04-05 05:00,112,인천,12.2,95,4.1,110,3.3,1000.7,1008.9,,,10,8,12.0
2023-04-05 06:00,112,인천,12.3,96,4.5,140,2.5,1000.1,1008.3,,,10,9,12.1
2023-04-05 07:00,112,인천,12.5,96,4.9,140,1.6,1000.0,1008.2,0.0,0.01,10,8,12.3
2023-04-05 08:00,112,인천,12.8,97,4.5,140,2.7,999.7,1007.9,0.0,0.05,10,8,12.7
2023-04-05 09:00,112,인천,13.2,97,5.3,140,1.3,999.3,1007.5,0.0,0.11,10,8,13.1
2023-04-05 10:00,112,인천,13.7,97,4.4,140,2.4,999.1,1007.3,0.0,0.15,10,8,13.8
2023-04-05 11:00,112,인천,14.2,97,3.5,160,3.2,999.0,1007.1,0.0,0.25,10,8,14.4
2023-04-05 12:00,112,인천,13.6,96,4.0,250,10.1,999.1,1007.3,0.0,0.17,10,8,13.8
2023-04-05 13:00,112,인천,11.1,96,6.0,230,3.2,999.2,1007.5,0.0,0.13,10,8,12.5
2023-04-05 14:00,112,인천,10.4,97,4.1,200,0.3,998.1,1006.4,0.0,0.19,10,8,12.8
2023-04-05 15:00,112,인천,9.7,97,4.2,250,0.0,998.8,1007.1,0.0,0.24,10,10,11.9
2023-04-05 16:00,112,인천,9.0,98,4.3,200,0.2,998.8,1007.1,0.0,0.12,10,10,11.4
2023-04-05 17:00,112,인천,8.6,98,4.0,200,,999.2,1007.5,0.0,0.15,10,10,11.1
2023-04-05 18:00,112,인천,8.1,97,5.0,200,,999.3,1007.6,0.0,0.08,10,10,10.4
2023-04-05 19:00,112,인천,8.0,96,4.1,230,,999.8,1008.2,0.0,0.02,9,9,9.9
2023-04-05 20:00,112,인천,7.8,96,4.6,200,0.1,1000.3,1008.7,,,10,10,9.5
2023-04-05 21:00,112,인천,7.8,95,4.4,200,0.1,1001.5,1009.9,,,10,10,9.3
2023-04-05 22:00,112,인천,7.8,95,5.1,180,0.0,1001.8,1010.2,,,10,10,9.1
2023-04-05 23:00,112,인천,7.9,95,3.1,160,,1001.4,1009.8,,,10,9,9.3
2023-04-06 00:00,112,인천,8.0,95,4.8,180,,1001.3,1009.7,,,10,10,9.2
2023-04-06 01:00,112,인천,8.1,97,3.7,180,0.1,1001.5,1009.9,,,10,10,9.2
2023-04-06 02:00,112,인천,8.2,97,3.6,200,0.1,1001.6,1010.0,,,10,10,9.3
2023-04-06 03:00,112,인천,8.2,97,3.4,200,0.2,1000.9,1009.3,,,10,10,9.2
2023-04-06 04:00,112,인천,8.3,97,3.3,180,0.0,1000.9,1009.3,,,10,10,9.3
2023-04-06 05:00,112,인천,8.4,97,1.9,180,0.2,1000.8,1009.1,,,10,10,9.4
2023-04-06 06:00,112,인천,8.3,97,3.5,180,0.3,1001.0,1009.4,,,10,10,9.2
2023-04-06 07:00,112,인천,8.1,97,2.8,180,0.1,1001.2,1009.6,0.0,0.02,10,10,9.4
2023-04-06 08:00,112,인천,7.8,97,3.2,180,0.0,1001.4,1009.8,0.0,0.07,10,10,9.5
2023-04-06 09:00,112,인천,7.7,98,3.3,200,0.0,1002.0,1010.4,0.0,0.15,10,10,9.8
2023-04-06 10:00,112,인천,7.9,98,3.3,200,,1001.7,1010.1,0.0,0.29,10,10,10.5
2023-04-06 11:00,112,인천,8.0,98,3.2,200,,1002.4,1010.8,0.0,0.39,10,10,11.1
2023-04-06 12:00,112,인천,8.0,98,2.6,230,0.0,1002.5,1010.9,0.0,0.41,10,10,11.1
2023-04-06 13:00,112,인천,7.9,97,3.5,200,0.3,1002.1,1010.5,0.0,0.43,10,10,11.4
2023-04-06 14:00,112,인천,7.7,97,3.9,230,0.1,1002.1,1010.5,0.0,0.35,10,10,10.8
2023-04-06 15:00,112,인천,8.2,95,2.7,250,,1001.8,1010.2,0.0,0.46,10,10,11.3
2023-04-06 16:00,112,인천,8.2,94,3.3,200,,1001.5,1009.9,0.0,0.48,10,10,11.9
2023-04-06 17:00,112,인천,7.7,89,3.8,230,,1002.0,1010.4,0.0,0.38,10,10,10.4
2023-04-06 18:00,112,인천,7.6,90,3.1,230,,1003.0,1011.4,0.0,0.19,10,10,9.5
2023-04-06 19:00,112,인천,7.3,91,3.1,200,0.1,1003.5,1011.9,0.0,0.02,10,8,8.8
2023-04-06 20:00,112,인천,6.8,93,2.9,200,1.0,1003.3,1011.7,,,10,8,8.4
2023-04-06 21:00,112,인천,6.7,92,2.4,230,0.0,1003.9,1012.3,,,10,10,8.2
2023-04-06 22:00,112,인천,6.9,91,2.2,230,,1004.2,1012.6,,,10,9,8.1
2023-04-06 23:00,112,인천,6.7,89,2.1,200,,1004.3,1012.7,,,10,2,7.5
2023-04-07 00:00,112,인천,6.5,91,2.2,200,,1004.6,1013.1,,,6,0,6.7
2023-04-07 01:00,112,인천,6.4,92,2.7,230,,1004.7,1013.2,,,1,1,6.1
2023-04-07 02:00,112,인천,5.9,91,1.0,250,,1004.7,1013.2,,,0,0,5.6
2023-04-07 03:00,112,인천,5.8,92,2.5,200,,1004.2,1012.7,,,0,0,5.3
2023-04-07 04:00,112,인천,5.8,91,2.4,230,,1004.3,1012.8,,,0,0,5.1
2023-04-07 05:00,112,인천,5.7,90,3.0,230,,1004.3,1012.8,,,0,0,4.9
2023-04-07 06:00,112,인천,5.5,90,2.2,200,,1004.5,1013.0,,,0,0,4.6
2023-04-07 07:00,112,인천,5.8,90,2.0,200,,1005.0,1013.5,0.1,0.09,0,0,5.3
2023-04-07 08:00,112,인천,7.1,89,2.0,200,,1005.4,1013.8,1.0,0.64,0,0,7.4
2023-04-07 09:00,112,인천,8.5,85,2.3,200,,1005.6,1014.0,1.0,1.41,0,0,11.0
2023-04-07 10:00,112,인천,9.6,81,3.5,200,,1005.9,1014.2,1.0,2.1,0,0,15.0
2023-04-07 11:00,112,인천,10.2,73,3.2,200,,1006.6,1015.0,1.0,2.69,1,1,19.2
2023-04-07 12:00,112,인천,11.3,67,3.6,200,,1006.4,1014.7,1.0,3.09,0,0,22.8
2023-04-07 13:00,112,인천,12.4,61,3.8,230,,1005.6,1013.9,1.0,3.24,1,1,23.7
2023-04-07 14:00,112,인천,11.7,50,5.0,230,,1005.6,1013.9,1.0,3.09,4,4,21.8
2023-04-07 15:00,112,인천,12.6,54,3.5,250,,1005.2,1013.5,0.6,2.41,2,2,21.7
2023-04-07 16:00,112,인천,12.0,47,5.7,250,,1004.8,1013.1,1.0,2.33,2,1,18.3
2023-04-07 17:00,112,인천,10.2,51,6.2,250,,1005.1,1013.5,1.0,1.77,3,3,14.6
2023-04-07 18:00,112,인천,9.4,47,5.0,270,,1005.8,1014.2,1.0,0.99,0,0,10.8
2023-04-07 19:00,112,인천,7.5,41,5.4,270,,1006.3,1014.7,0.5,0.24,0,0,7.0
2023-04-07 20:00,112,인천,6.6,47,6.2,320,,1007.4,1015.9,0.0,0.0,0,0,5.6
2023-04-07 21:00,112,인천,5.9,39,6.5,320,,1009.1,1017.6,,,0,0,4.6
2023-04-07 22:00,112,인천,5.2,43,4.6,320,,1009.6,1018.1,,,0,0,4.1
2023-04-07 23:00,112,인천,4.8,50,3.4,320,,1009.8,1018.3,,,0,0,3.8
2023-04-08 00:00,112,인천,4.6,52,2.4,320,,1010.1,1018.7,,,0,0,3.7
2023-04-08 01:00,112,인천,4.9,53,2.6,290,,1010.0,1018.6,,,0,0,3.5
2023-04-08 02:00,112,인천,4.5,62,2.3,270,,1010.0,1018.6,,,0,0,3.5
2023-04-08 03:00,112,인천,4.3,61,1.3,290,,1009.4,1018.0,,,0,0,3.3
2023-04-08 04:00,112,인천,4.7,61,2.2,250,,1008.9,1017.4,,,0,0,3.2
2023-04-08 05:00,112,인천,5.2,66,3.1,250,,1008.9,1017.4,,,2,2,3.2
2023-04-08 06:00,112,인천,5.7,71,5.3,250,,1009.0,1017.5,,,2,2,3.6
2023-04-08 07:00,112,인천,6.1,68,2.9,250,,1009.8,1018.3,0.4,0.11,0,0,4.2
2023-04-08 08:00,112,인천,7.5,70,3.2,290,,1010.6,1019.1,1.0,0.71,2,2,6.3
2023-04-08 09:00,112,인천,8.6,64,3.8,290,,1011.2,1019.6,1.0,1.39,0,0,9.9
2023-04-08 10:00,112,인천,9.7,55,3.7,320,,1011.8,1020.2,1.0,2.18,0,0,14.1
2023-04-08 11:00,112,인천,11.0,47,3.9,250,,1011.9,1020.3,1.0,2.8,0,0,18.9
2023-04-08 12:00,112,인천,11.3,42,3.6,250,,1011.8,1020.2,1.0,3.18,0,0,21.9
2023-04-08 13:00,112,인천,11.9,37,4.1,250,,1011.0,1019.3,1.0,3.37,0,0,22.9
2023-04-08 14:00,112,인천,13.2,26,3.7,270,,1010.5,1018.8,1.0,3.31,0,0,23.7
2023-04-08 15:00,112,인천,11.4,61,5.5,230,,1010.5,1018.8,1.0,2.95,0,0,21.3
2023-04-08 16:00,112,인천,10.8,62,4.7,230,,1010.3,1018.7,1.0,2.42,0,0,19.5
2023-04-08 17:00,112,인천,10.6,52,3.0,250,,1010.2,1018.6,1.0,1.74,0,0,16.5
2023-04-08 18:00,112,인천,9.6,54,5.0,250,,1010.3,1018.7,1.0,0.95,0,0,11.3
2023-04-08 19:00,112,인천,8.4,61,4.5,250,,1010.3,1018.7,0.5,0.23,0,0,8.4
2023-04-08 20:00,112,인천,7.7,66,3.8,250,,1010.8,1019.3,0.0,0.0,0,0,7.1
2023-04-08 21:00,112,인천,7.5,61,3.4,270,,1011.8,1020.3,,,0,0,6.4
2023-04-08 22:00,112,인천,7.2,57,2.3,270,,1011.8,1020.3,,,0,0,5.8
2023-04-08 23:00,112,인천,6.6,62,2.1,250,,1012.2,1020.7,,,0,0,5.3
2023-04-09 00:00,112,인천,6.6,61,2.8,230,,1012.4,1020.9,,,0,0,5.0
2023-04-09 01:00,112,인천,6.4,73,2.6,230,,1012.6,1021.1,,,0,0,4.8
2023-04-09 02:00,112,인천,6.0,79,2.6,180,,1012.3,1020.8,,,0,0,4.5
2023-04-09 03:00,112,인천,5.9,77,2.4,160,,1012.2,1020.7,,,0,0,4.3
2023-04-09 04:00,112,인천,5.6,86,2.8,180,,1012.0,1020.6,,,0,0,4.3
2023-04-09 05:00,112,인천,5.2,82,2.9,160,,1011.8,1020.4,,,0,0,4.0
2023-04-09 06:00,112,인천,5.0,82,2.7,160,,1011.9,1020.5,,,0,0,3.8
2023-04-09 07:00,112,인천,5.4,82,2.6,160,,1012.1,1020.7,0.4,0.12,0,0,4.5
2023-04-09 08:00,112,인천,6.9,76,2.5,160,,1012.3,1020.8,1.0,0.72,0,0,6.8
2023-04-09 09:00,112,인천,8.9,71,3.2,160,,1012.1,1020.5,1.0,1.48,0,0,11.1
2023-04-09 10:00,112,인천,10.8,65,2.9,160,,1012.3,1020.7,1.0,2.19,0,0,15.6
2023-04-09 11:00,112,인천,12.0,58,4.2,200,,1012.2,1020.5,1.0,2.76,0,0,20.2
2023-04-09 12:00,112,인천,13.0,52,4.2,200,,1011.7,1020.0,1.0,3.16,0,0,23.4
2023-04-09 13:00,112,인천,14.1,48,4.7,200,,1011.0,1019.2,1.0,3.34,0,0,24.4
2023-04-09 14:00,112,인천,13.2,44,5.3,230,,1010.9,1019.2,1.0,3.22,0,0,23.5
2023-04-09 15:00,112,인천,13.0,47,4.8,230,,1010.5,1018.8,1.0,2.89,0,0,22.4
2023-04-09 16:00,112,인천,12.5,52,5.2,230,,1010.1,1018.4,1.0,2.35,0,0,20.1
2023-04-09 17:00,112,인천,12.3,53,3.3,200,,1009.3,1017.6,1.0,1.67,0,0,17.5
2023-04-09 18:00,112,인천,11.3,57,3.4,200,,1009.0,1017.3,1.0,0.9,0,0,13.1
