tm,stnId,stnNm,ta,hm,ws,wd,rn,pa,ps,ss,icsr,dc10Tca,dc10LmcsCa,ts
2025-09-03 13:00,112,인천,29.9,54,3.2,160,,1002.9,1010.6,0.8,2.52,8,0,35.5
2025-09-03 14:00,112,인천,30.6,54,1.6,70,,1002.6,1010.3,1.0,2.66,4,0,36.8
2025-09-03 15:00,112,인천,30.2,59,1.7,230,,1002.3,1010.0,0.8,2.09,7,0,35.2
2025-09-03 16:00,112,인천,30.3,57,2.3,230,,1002.1,1009.8,0.7,1.83,7,0,34.1
2025-09-03 17:00,112,인천,30.3,57,2.0,290,,1002.0,1009.7,0.7,1.31,7,2,31.9
2025-09-03 18:00,112,인천,29.4,65,1.8,250,,1001.9,1009.6,0.4,0.61,5,1,29.7
2025-09-03 19:00,112,인천,28.3,74,1.7,290,,1002.2,1010.0,0.0,0.11,7,1,27.8
2025-09-03 20:00,112,인천,28.1,72,2.3,320,,1002.7,1010.5,0.0,0.0,10,8,27.3
2025-09-03 21:00,112,인천,27.9,68,1.3,320,,1003.2,1011.0,,,9,9,26.8
2025-09-03 22:00,112,인천,27.8,75,1.6,320,,1003.3,1011.1,,,10,6,26.7
2025-09-03 23:00,112,인천,27.7,70,1.4,320,,1003.3,1011.1,,,10,5,26.4
2025-09-04 00:00,112,인천,27.5,77,2.0,290,,1003.1,1010.9,,,10,7,26.1
2025-09-04 01:00,112,인천,27.0,76,2.0,320,0.0,1002.7,1010.5,,,10,6,26.0
2025-09-04 02:00,112,인천,24.9,90,1.7,50,6.0,1003.1,1011.0,,,10,7,25.3
2025-09-04 03:00,112,인천,24.1,93,2.3,50,0.0,1003.1,1011.0,,,10,8,25.1
2025-09-04 04:00,112,인천,23.6,95,2.8,90,1.3,1003.1,1011.0,,,10,8,24.0
2025-09-04 05:00,112,인천,23.5,97,3.2,70,23.9,1003.1,1011.0,,,10,8,24.3
2025-09-04 06:00,112,인천,23.2,97,2.8,70,1.6,1003.1,1011.0,,,10,8,24.2
2025-09-04 07:00,112,인천,23.0,97,3.4,90,0.3,1003.2,1011.1,0.0,0.02,10,6,24.3
2025-09-04 08:00,112,인천,23.0,97,3.5,90,0.8,1003.6,1011.5,0.0,0.12,10,7,24.4
2025-09-04 09:00,112,인천,23.2,98,1.9,90,0.8,1003.6,1011.5,0.0,0.15,10,7,24.7
2025-09-04 10:00,112,인천,23.4,97,1.8,70,1.0,1003.9,1011.8,0.0,0.35,10,8,25.8
2025-09-04 11:00,112,인천,24.3,94,2.8,70,0.0,1003.8,1011.7,0.0,1.18,9,5,29.3
2025-09-04 12:00,112,인천,25.0,91,2.8,90,,1003.0,1010.9,0.0,1.3,9,4,30.1
2025-09-04 13:00,112,인천,26.0,83,3.2,70,,1002.2,1010.0,0.0,1.58,8,5,32.0
2025-09-04 14:00,112,인천,27.4,79,2.6,90,,1002.0,1009.8,0.4,2.11,8,3,33.1
2025-09-04 15:00,112,인천,28.4,76,1.7,90,,1001.6,1009.4,0.5,1.91,8,2,33.2
2025-09-04 16:00,112,인천,28.7,73,1.6,90,,1001.0,1008.8,0.4,1.44,6,2,32.0
2025-09-04 17:00,112,인천,28.4,72,1.8,90,,1001.3,1009.1,0.0,0.66,8,2,30.3
2025-09-04 18:00,112,인천,28.5,73,1.1,90,,1001.1,1008.9,0.2,0.54,7,1,29.3
2025-09-04 19:00,112,인천,27.8,74,2.4,50,,1001.2,1009.0,0.4,0.19,3,1,27.4
2025-09-04 20:00,112,인천,27.4,75,2.6,70,,1001.3,1009.1,,,1,0,26.3
2025-09-04 21:00,112,인천,27.1,75,2.8,70,,1001.7,1009.5,,,0,0,25.7
2025-09-04 22:00,112,인천,26.6,76,2.3,70,,1001.9,1009.7,,,3,0,25.3
2025-09-04 23:00,112,인천,26.3,78,2.6,90,,1001.5,1009.3,,,3,0,24.9
2025-09-05 00:00,112,인천,26.0,81,2.0,90,,1001.4,1009.2,,,0,0,24.7
2025-09-05 01:00,112,인천,25.8,79,2.8,90,,1001.2,1009.0,,,1,0,24.4
2025-09-05 02:00,112,인천,25.5,79,2.9,90,,1001.5,1009.3,,,3,0,24.1
2025-09-05 03:00,112,인천,25.2,78,2.5,90,,1001.8,1009.7,,,5,5,24.0
2025-09-05 04:00,112,인천,24.9,77,2.8,90,,1001.9,1009.8,,,6,6,23.7
2025-09-05 05:00,112,인천,24.6,76,2.9,90,,1001.7,1009.6,,,3,3,23.4
2025-09-05 06:00,112,인천,24.3,75,2.2,70,,1002.4,1010.3,,,7,7,23.5
2025-09-05 07:00,112,인천,24.2,77,1.5,90,,1002.8,1010.7,0.0,0.06,8,8,24.0
2025-09-05 08:00,112,인천,25.3,75,2.0,70,,1003.1,1011.0,0.1,0.43,7,7,26.3
2025-09-05 09:00,112,인천,27.2,68,2.8,70,,1003.1,1010.9,1.0,1.4,3,3,28.9
2025-09-05 10:00,112,인천,28.7,66,2.4,90,,1003.5,1011.3,1.0,2.05,0,0,33.1
2025-09-05 11:00,112,인천,30.0,64,2.1,110,,1003.0,1010.7,1.0,2.57,0,0,36.1
2025-09-05 12:00,112,인천,31.0,61,2.2,180,,1002.3,1010.0,1.0,2.92,2,2,37.5
2025-09-05 13:00,112,인천,31.4,61,2.9,200,,1001.8,1009.5,0.9,2.88,3,3,37.6
2025-09-05 14:00,112,인천,31.4,66,3.0,230,,1001.6,1009.3,1.0,3.09,1,1,37.4
2025-09-05 15:00,112,인천,31.7,66,2.3,230,,1001.3,1009.0,1.0,2.7,1,1,36.2
2025-09-05 16:00,112,인천,29.6,69,2.9,250,,1001.8,1009.5,0.3,1.16,7,7,31.1
2025-09-05 17:00,112,인천,29.4,70,2.7,230,,1001.8,1009.5,0.1,0.71,8,4,30.6
2025-09-05 18:00,112,인천,28.5,74,1.5,230,,1002.0,1009.8,0.0,0.26,9,5,28.9
2025-09-05 19:00,112,인천,28.2,76,2.4,250,,1002.2,1010.0,0.0,0.05,8,1,27.8
2025-09-05 20:00,112,인천,27.7,75,2.2,230,,1002.5,1010.3,,,5,5,27.1
2025-09-05 21:00,112,인천,27.5,82,1.5,230,,1003.0,1010.8,,,0,0,26.4
2025-09-05 22:00,112,인천,27.3,85,2.5,180,,1002.8,1010.6,,,2,0,26.1
2025-09-05 23:00,112,인천,27.2,86,2.8,180,,1002.7,1010.5,,,3,0,25.9
2025-09-06 00:00,112,인천,27.1,88,2.9,160,,1002.3,1010.1,,,0,0,25.7
2025-09-06 01:00,112,인천,27.0,89,2.6,180,,1002.0,1009.8,,,3,2,25.9
2025-09-06 02:00,112,인천,26.8,91,3.0,160,,1001.7,1009.5,,,3,3,25.6
2025-09-06 03:00,112,인천,26.7,90,4.2,160,,1001.6,1009.4,,,8,8,25.8
2025-09-06 04:00,112,인천,26.5,90,3.8,160,,1001.5,1009.3,,,9,9,25.5
2025-09-06 05:00,112,인천,26.2,92,3.5,180,,1001.2,1009.0,,,1,1,25.2
2025-09-06 06:00,112,인천,26.0,92,3.4,180,,1001.0,1008.8,,,8,8,25.2
2025-09-06 07:00,112,인천,26.1,92,4.0,180,,1000.8,1008.6,0.0,0.06,4,3,25.6
2025-09-06 08:00,112,인천,26.4,91,3.9,160,0.0,1000.7,1008.5,0.1,0.45,7,7,27.1
2025-09-06 09:00,112,인천,25.1,95,2.4,200,5.0,1000.7,1008.6,0.2,0.48,9,7,26.9
2025-09-06 10:00,112,인천,26.1,96,2.0,200,0.5,1000.5,1008.3,0.0,0.51,10,5,28.0
2025-09-06 11:00,112,인천,26.6,93,2.9,200,0.0,1000.6,1008.4,0.2,1.07,8,5,31.3
2025-09-06 12:00,112,인천,28.6,89,5.2,230,,999.9,1007.7,0.7,2.48,6,6,34.4
2025-09-06 13:00,112,인천,29.3,84,5.1,200,,999.2,1006.9,0.8,2.9,7,7,34.2
2025-09-06 14:00,112,인천,29.5,84,5.0,200,,998.6,1006.3,0.3,1.7,7,7,33.9
2025-09-06 15:00,112,인천,29.6,83,6.1,230,,998.3,1006.0,0.7,2.3,8,8,32.9
2025-09-06 16:00,112,인천,28.4,88,4.3,200,,998.7,1006.4,0.0,0.53,10,7,29.2
2025-09-06 17:00,112,인천,24.7,97,3.9,250,11.9,998.8,1006.7,0.0,0.04,10,8,26.7
2025-09-06 18:00,112,인천,24.9,96,3.2,200,0.1,998.1,1005.9,0.0,0.22,10,6,27.2
2025-09-06 19:00,112,인천,25.1,96,3.8,200,0.0,998.4,1006.2,0.0,0.11,10,6,26.7
2025-09-06 20:00,112,인천,25.4,97,3.1,180,0.0,998.5,1006.3,,,10,8,26.4
2025-09-06 21:00,112,인천,25.6,97,2.6,180,,998.8,1006.6,,,10,9,26.4
2025-09-06 22:00,112,인천,25.9,98,3.6,200,,999.1,1006.9,,,7,5,26.3
2025-09-06 23:00,112,인천,25.8,97,3.0,200,,998.5,1006.3,,,9,9,26.2
2025-09-07 00:00,112,인천,25.8,97,3.5,250,,998.1,1005.9,,,9,9,25.9
2025-09-07 01:00,112,인천,25.2,94,3.5,250,,997.8,1005.6,,,7,6,25.5
2025-09-07 02:00,112,인천,25.3,95,3.3,250,,998.2,1006.0,,,8,2,25.4
2025-09-07 03:00,112,인천,24.9,92,1.9,270,0.0,998.3,1006.1,,,8,1,25.2
2025-09-07 04:00,112,인천,24.7,92,2.4,270,,998.4,1006.2,,,9,7,24.9
2025-09-07 05:00,112,인천,24.4,93,1.7,290,,998.6,1006.5,,,9,2,24.7
2025-09-07 06:00,112,인천,24.4,93,0.9,250,,999.1,1007.0,,,9,7,24.8
2025-09-07 07:00,112,인천,24.3,92,0.9,320,,999.7,1007.6,0.0,0.01,9,7,25.0
2025-09-07 08:00,112,인천,24.7,92,1.4,290,,1000.0,1007.9,0.0,0.31,8,4,26.0
2025-09-07 09:00,112,인천,25.0,90,1.6,320,,1000.2,1008.1,0.2,0.67,6,2,27.4
2025-09-07 10:00,112,인천,26.1,86,1.0,320,,1000.7,1008.5,0.5,1.57,8,3,30.9
2025-09-07 11:00,112,인천,26.3,83,0.7,230,,1000.6,1008.4,0.1,1.54,9,5,30.7
2025-09-07 12:00,112,인천,26.7,80,2.7,320,,1000.2,1008.0,0.1,1.65,9,5,31.6
2025-09-07 13:00,112,인천,27.0,73,2.5,290,,1000.1,1007.9,0.3,2.25,9,2,32.9
2025-09-07 14:00,112,인천,26.6,72,2.6,320,,1000.0,1007.8,0.0,1.25,9,2,31.0
2025-09-07 15:00,112,인천,26.3,70,2.3,290,,1000.0,1007.8,0.0,1.1,9,1,29.5
2025-09-07 16:00,112,인천,26.1,67,1.5,290,,1000.0,1007.8,0.1,0.83,10,0,28.4
2025-09-07 17:00,112,인천,26.0,70,2.5,270,,1000.6,1008.4,0.0,0.62,10,1,27.7
2025-09-07 18:00,112,인천,26.0,74,1.4,290,,1000.9,1008.7,0.1,0.52,8,0,26.8
2025-09-07 19:00,112,인천,25.4,72,2.1,290,,1001.1,1008.9,0.3,0.22,9,1,25.0
2025-09-07 20:00,112,인천,24.8,73,2.2,270,,1001.4,1009.3,,,4,4,23.6
2025-09-07 21:00,112,인천,24.3,77,2.0,270,,1002.3,1010.2,,,1,0,23.2
2025-09-07 22:00,112,인천,24.0,79,1.3,290,,1002.3,1010.2,,,4,0,22.9
2025-09-07 23:00,112,인천,23.5,81,1.3,290,,1002.2,1010.1,,,6,0,22.5
2025-09-08 00:00,112,인천,23.2,81,1.1,290,,1002.4,1010.3,,,4,0,22.1
2025-09-08 01:00,112,인천,23.1,80,0.5,230,,1002.4,1010.3,,,6,0,21.9
2025-09-08 02:00,112,인천,23.2,81,0.5,230,,1002.5,1010.4,,,7,6,22.0
2025-09-08 03:00,112,인천,23.0,83,0.9,110,,1002.6,1010.5,,,8,0,22.2
2025-09-08 04:00,112,인천,22.6,87,1.3,70,,1002.8,1010.7,,,8,0,22.2
2025-09-08 05:00,112,인천,22.3,86,1.0,140,,1002.8,1010.8,,,7,0,21.9
2025-09-08 06:00,112,인천,22.0,88,1.1,110,,1002.8,1010.8,,,7,0,21.7
2025-09-08 07:00,112,인천,22.1,89,0.8,110,,1003.3,1011.3,0.0,0.11,8,5,22.7
2025-09-08 08:00,112,인천,22.6,89,0.3,0,,1003.4,1011.4,0.0,0.29,9,0,23.6
2025-09-08 09:00,112,인천,23.9,85,1.0,160,,1004.1,1012.0,0.2,0.82,9,0,26.7
2025-09-08 10:00,112,인천,25.0,78,0.9,110,,1004.3,1012.2,0.2,1.33,8,0,29.0
2025-09-08 11:00,112,인천,26.0,75,1.1,140,,1003.9,1011.8,0.1,1.42,8,0,31.5
2025-09-08 12:00,112,인천,27.0,71,2.5,230,,1003.6,1011.4,0.7,2.43,8,1,33.9
2025-09-08 13:00,112,인천,27.1,67,2.1,250,,1002.9,1010.7,0.5,2.46,9,0,33.0
2025-09-08 14:00,112,인천,27.4,67,2.8,230,,1002.9,1010.7,0.6,2.34,8,0,33.3
2025-09-08 15:00,112,인천,27.5,63,3.1,250,,1002.4,1010.2,0.7,2.11,8,0,32.3
2025-09-08 16:00,112,인천,26.1,71,3.2,250,,1002.2,1010.0,0.1,0.97,10,0,28.6
2025-09-08 17:00,112,인천,25.9,69,2.5,290,,1002.5,1010.3,0.0,0.36,10,4,27.0
2025-09-08 18:00,112,인천,25.4,71,2.2,250,0.0,1002.4,1010.3,0.0,0.12,10,10,25.9
2025-09-08 19:00,112,인천,25.0,72,2.3,290,0.0,1002.7,1010.6,0.0,0.04,10,10,24.9
2025-09-08 20:00,112,인천,24.7,73,1.7,290,,1003.4,1011.3,,,10,3,24.5
2025-09-08 21:00,112,인천,24.2,75,2.0,250,0.0,1003.9,1011.8,,,10,5,24.2
2025-09-08 22:00,112,인천,24.0,72,1.8,340,0.0,1004.4,1012.3,,,10,4,24.0
2025-09-08 23:00,112,인천,23.6,72,0.8,50,0.0,1004.2,1012.1,,,10,3,23.8
2025-09-09 00:00,112,인천,23.6,78,1.3,360,0.0,1004.2,1012.1,,,10,3,23.6
2025-09-09 01:00,112,인천,23.5,75,0.8,340,0.0,1004.1,1012.0,,,10,2,23.4
2025-09-09 02:00,112,인천,23.3,78,1.0,20,0.0,1004.2,1012.1,,,10,10,23.3
2025-09-09 03:00,112,인천,23.3,77,1.0,290,,1004.3,1012.2,,,10,10,23.2
2025-09-09 04:00,112,인천,23.1,77,1.1,320,,1004.4,1012.3,,,10,10,23.0
2025-09-09 05:00,112,인천,23.1,78,1.6,320,0.0,1004.5,1012.4,,,10,2,23.0
2025-09-09 06:00,112,인천,23.0,80,1.2,320,0.0,1004.8,1012.7,,,10,10,22.9
2025-09-09 07:00,112,인천,23.0,83,0.8,50,,1004.8,1012.7,0.0,0.04,10,10,23.2
2025-09-09 08:00,112,인천,23.1,80,1.7,70,,1005.2,1013.1,0.0,0.26,9,9,24.0
2025-09-09 09:00,112,인천,23.9,75,2.0,140,,1005.3,1013.2,0.0,0.69,9,3,26.1
2025-09-09 10:00,112,인천,24.7,75,1.4,320,,1005.4,1013.3,0.0,0.96,9,6,28.0
2025-09-09 11:00,112,인천,25.4,73,2.1,50,,1005.5,1013.4,0.2,1.33,9,7,28.8
2025-09-09 12:00,112,인천,25.4,74,2.2,70,,1005.5,1013.4,0.0,0.97,10,2,28.4
2025-09-09 13:00,112,인천,25.8,70,2.1,50,,1004.9,1012.8,0.0,1.28,10,0,29.5
2025-09-09 14:00,112,인천,25.5,65,2.0,50,,1004.3,1012.2,0.0,0.93,9,9,28.5
2025-09-09 15:00,112,인천,25.9,69,1.9,20,,1004.2,1012.1,0.0,0.9,9,3,29.2
2025-09-09 16:00,112,인천,26.4,68,1.9,70,,1004.3,1012.1,0.3,1.24,7,1,29.6
2025-09-09 17:00,112,인천,26.5,66,1.2,90,,1004.6,1012.4,0.6,1.14,7,2,27.8
2025-09-09 18:00,112,인천,26.0,65,2.1,110,,1004.5,1012.4,0.1,0.49,7,2,26.5
2025-09-09 19:00,112,인천,25.2,73,2.8,160,,1004.7,1012.6,0.1,0.13,7,0,24.5
2025-09-09 20:00,112,인천,24.4,76,2.4,160,,1005.0,1012.9,,,1,0,23.4
2025-09-09 21:00,112,인천,24.1,76,0.6,230,,1005.2,1013.1,,,0,0,22.8
2025-09-09 22:00,112,인천,23.5,80,1.2,200,,1005.3,1013.2,,,0,0,22.3
2025-09-09 23:00,112,인천,23.1,83,1.6,290,,1005.3,1013.3,,,0,0,22.0
2025-09-10 00:00,112,인천,22.7,85,1.3,290,,1005.4,1013.3,,,0,0,21.7
2025-09-10 01:00,112,인천,22.3,88,2.0,320,,1005.5,1013.5,,,0,0,21.5
2025-09-10 02:00,112,인천,21.8,90,2.3,320,,1005.4,1013.4,,,0,0,21.3
2025-09-10 03:00,112,인천,21.5,92,2.1,340,,1005.2,1013.2,,,0,0,20.9
2025-09-10 04:00,112,인천,21.1,91,1.7,360,,1004.9,1012.9,,,0,0,20.5
2025-09-10 05:00,112,인천,20.6,93,1.4,320,,1005.0,1013.0,,,0,0,20.3
2025-09-10 06:00,112,인천,20.1,93,1.7,360,,1005.4,1013.4,,,0,0,19.9
2025-09-10 07:00,112,인천,20.0,92,1.5,20,,1005.9,1014.0,0.0,0.05,0,0,20.1
2025-09-10 08:00,112,인천,21.0,89,2.4,70,,1005.8,1013.8,0.7,0.52,0,0,21.5
2025-09-10 09:00,112,인천,23.0,77,2.4,140,,1005.6,1013.6,1.0,1.42,0,0,25.7
2025-09-10 10:00,112,인천,24.8,67,3.2,50,,1005.9,1013.8,1.0,2.12,0,0,30.4
2025-09-10 11:00,112,인천,26.2,61,2.0,50,,1005.6,1013.5,1.0,2.67,0,0,33.6
2025-09-10 12:00,112,인천,27.6,50,2.5,70,,1005.2,1013.0,1.0,3.02,0,0,35.7
2025-09-10 13:00,112,인천,28.8,40,2.7,90,,1004.8,1012.6,1.0,3.17,0,0,36.3
2025-09-10 14:00,112,인천,29.5,38,3.4,90,,1004.3,1012.1,1.0,3.06,0,0,35.7
2025-09-10 15:00,112,인천,30.1,35,2.9,50,,1004.4,1012.1,1.0,2.73,0,0,34.4
2025-09-10 16:00,112,인천,30.4,37,3.2,160,,1004.6,1012.3,1.0,2.17,0,0,32.0
2025-09-10 17:00,112,인천,29.9,41,3.1,90,,1004.4,1012.1,1.0,1.48,0,0,28.9
2025-09-10 18:00,112,인천,29.1,44,3.0,160,,1004.5,1012.3,1.0,0.75,0,0,26.5
2025-09-10 19:00,112,인천,27.7,52,2.2,290,,1004.7,1012.5,0.4,0.12,0,0,24.7
2025-09-10 20:00,112,인천,26.5,62,2.4,320,,1005.4,1013.3,,,0,0,23.9
2025-09-10 21:00,112,인천,26.0,64,2.5,290,,1006.0,1013.9,,,0,0,23.2
2025-09-10 22:00,112,인천,25.4,65,1.7,320,,1006.5,1014.4,,,0,0,22.8
2025-09-10 23:00,112,인천,24.7,63,2.8,160,,1006.8,1014.7,,,0,0,22.1
2025-09-11 00:00,112,인천,23.9,67,1.8,50,,1006.2,1014.1,,,0,0,21.6
2025-09-11 01:00,112,인천,23.5,70,2.6,70,,1006.3,1014.2,,,0,0,21.3
2025-09-11 02:00,112,인천,22.8,72,1.9,50,,1006.7,1014.7,,,0,0,20.9
2025-09-11 03:00,112,인천,22.5,73,1.4,360,,1007.1,1015.1,,,0,0,20.6
2025-09-11 04:00,112,인천,22.1,72,2.3,90,,1007.5,1015.5,,,0,0,20.3
2025-09-11 05:00,112,인천,21.4,72,1.9,50,,1007.5,1015.5,,,0,0,20.0
2025-09-11 06:00,112,인천,21.2,75,1.9,20,,1007.9,1015.9,,,0,0,19.7
2025-09-11 07:00,112,인천,21.0,80,1.1,20,,1008.6,1016.6,0.0,0.05,0,0,20.0
2025-09-11 08:00,112,인천,23.0,75,1.0,110,,1009.1,1017.1,0.7,0.53,0,0,21.9
2025-09-11 09:00,112,인천,25.3,60,1.9,110,,1009.4,1017.3,1.0,1.4,0,0,26.2
2025-09-11 10:00,112,인천,27.1,51,1.6,140,,1009.9,1017.8,1.0,2.09,0,0,30.6
2025-09-11 11:00,112,인천,28.3,41,2.5,140,,1009.6,1017.4,1.0,2.66,0,0,33.8
2025-09-11 12:00,112,인천,29.1,39,2.5,90,,1009.2,1017.0,1.0,3.02,0,0,35.6
2025-09-11 13:00,112,인천,29.6,34,2.6,70,,1008.2,1016.0,1.0,3.15,0,0,36.1
2025-09-11 14:00,112,인천,30.2,29,3.3,70,,1007.5,1015.3,1.0,3.06,0,0,35.8
2025-09-11 15:00,112,인천,30.9,29,3.2,90,,1006.6,1014.3,1.0,2.71,2,0,34.2
2025-09-11 16:00,112,인천,31.2,32,2.2,110,,1006.5,1014.2,1.0,2.2,2,0,31.9
2025-09-11 17:00,112,인천,30.9,35,1.6,140,,1006.5,1014.2,1.0,1.46,2,0,28.9
2025-09-11 18:00,112,인천,29.5,39,2.0,140,,1006.7,1014.5,0.9,0.57,3,0,26.6
2025-09-11 19:00,112,인천,28.3,44,1.2,70,,1006.6,1014.4,0.3,0.11,6,0,24.9
2025-09-11 20:00,112,인천,27.3,63,1.2,290,,1006.6,1014.4,,,6,0,24.4
2025-09-11 21:00,112,인천,26.8,72,1.9,290,,1007.0,1014.9,,,8,0,24.2
2025-09-11 22:00,112,인천,27.1,54,2.7,90,,1007.1,1014.9,,,8,0,23.8
2025-09-11 23:00,112,인천,26.4,56,2.4,110,,1007.4,1015.3,,,8,0,23.3
