tm,stnId,stnNm,ta,hm,ws,wd,rn,pa,ps,ss,icsr,dc10Tca,dc10LmcsCa,ts
2023-06-01 00:00,112,인천,19.0,78,0.0,0,,1001.5,1009.5,,,9,0,19.6
2023-06-01 01:00,112,인천,18.9,80,0.1,0,,1001.3,1009.3,,,10,9,19.5
2023-06-01 02:00,112,인천,18.8,85,0.6,200,,1001.1,1009.1,,,10,8,19.3
2023-06-01 03:00,112,인천,18.5,87,1.2,230,,1001.0,1009.0,,,9,1,19.0
2023-06-01 04:00,112,인천,18.2,89,1.4,250,,1000.7,1008.7,,,9,1,19.0
2023-06-01 05:00,112,인천,18.0,89,0.0,0,,1000.4,1008.4,,,9,1,18.8
2023-06-01 06:00,112,인천,18.1,90,1.0,180,,1000.2,1008.2,0.0,0.02,9,4,18.9
2023-06-01 07:00,112,인천,18.6,88,0.9,250,,1000.3,1008.3,0.0,0.16,10,0,19.7
2023-06-01 08:00,112,인천,19.5,86,1.1,270,,1000.1,1008.0,0.0,0.51,10,0,21.3
2023-06-01 09:00,112,인천,20.7,82,1.5,320,,1000.1,1008.1,0.1,1.09,10,4,23.4
2023-06-01 10:00,112,인천,21.0,80,1.1,250,,1000.0,1008.0,0.0,0.97,9,7,23.9
2023-06-01 11:00,112,인천,21.8,75,1.6,250,,999.9,1007.8,0.0,1.36,9,6,26.3
2023-06-01 12:00,112,인천,22.4,70,2.0,290,,999.0,1006.9,0.1,1.69,10,1,25.7
2023-06-01 13:00,112,인천,22.2,70,3.0,290,,998.6,1006.5,0.0,1.11,10,1,25.1
2023-06-01 14:00,112,인천,23.3,68,2.1,290,,998.0,1005.8,0.0,1.79,9,9,28.2
2023-06-01 15:00,112,인천,24.3,65,1.9,290,,997.2,1005.0,0.2,2.2,7,1,31.8
2023-06-01 16:00,112,인천,24.4,63,2.7,290,,996.4,1004.2,1.0,2.53,3,1,31.7
2023-06-01 17:00,112,인천,24.6,58,2.1,290,,995.6,1003.4,1.0,1.9,1,1,30.5
2023-06-01 18:00,112,인천,24.5,61,1.2,270,,995.2,1003.0,1.0,1.21,0,0,27.4
2023-06-01 19:00,112,인천,23.4,65,1.4,290,,995.2,1003.0,1.0,0.55,1,1,24.3
2023-06-01 20:00,112,인천,21.7,68,1.9,290,,995.6,1003.5,0.1,0.08,4,4,22.2
2023-06-01 21:00,112,인천,20.9,70,2.8,250,,995.7,1003.6,,,5,5,21.1
2023-06-01 22:00,112,인천,20.2,69,2.8,250,,996.1,1004.1,,,6,6,20.6
2023-06-01 23:00,112,인천,19.8,68,1.5,290,,996.1,1004.0,,,7,7,20.3
2023-06-02 00:00,112,인천,19.1,73,2.5,250,,996.0,1003.9,,,3,3,19.4
2023-06-02 01:00,112,인천,18.6,76,1.6,230,,995.5,1003.5,,,3,3,18.9
2023-06-02 02:00,112,인천,18.1,77,2.3,230,,995.3,1003.3,,,1,1,18.3
2023-06-02 03:00,112,인천,17.6,81,2.2,230,,994.9,1002.9,,,2,2,17.9
2023-06-02 04:00,112,인천,17.1,85,1.7,250,,994.7,1002.7,,,0,0,17.5
2023-06-02 05:00,112,인천,17.2,88,0.0,0,,994.3,1002.3,,,5,5,18.1
2023-06-02 06:00,112,인천,17.2,88,0.2,0,,994.3,1002.3,0.0,0.03,6,6,18.5
2023-06-02 07:00,112,인천,17.5,88,1.4,290,,994.7,1002.7,0.0,0.09,7,7,18.9
2023-06-02 08:00,112,인천,17.6,88,1.3,290,,994.5,1002.5,0.0,0.13,10,10,19.2
2023-06-02 09:00,112,인천,17.7,87,1.8,320,,994.5,1002.5,0.0,0.25,10,10,19.7
2023-06-02 10:00,112,인천,18.2,86,1.1,290,,994.5,1002.5,0.0,0.48,10,10,20.4
2023-06-02 11:00,112,인천,19.0,84,1.5,320,,994.8,1002.7,0.0,0.77,10,10,22.0
2023-06-02 12:00,112,인천,18.9,87,1.1,270,0.0,995.0,1002.9,0.0,0.38,10,10,21.2
2023-06-02 13:00,112,인천,19.5,87,2.0,290,0.0,994.8,1002.7,0.0,0.97,9,9,24.9
2023-06-02 14:00,112,인천,21.5,78,1.9,270,,994.4,1002.3,0.5,2.62,5,4,31.4
2023-06-02 15:00,112,인천,21.5,75,3.4,230,,994.0,1001.9,1.0,3.25,3,2,34.2
2023-06-02 16:00,112,인천,21.9,72,3.1,200,,994.1,1002.0,1.0,2.68,4,1,32.6
2023-06-02 17:00,112,인천,21.1,74,4.0,250,,994.3,1002.2,1.0,1.98,4,1,29.4
2023-06-02 18:00,112,인천,20.8,74,3.1,230,,994.5,1002.4,1.0,1.16,5,0,26.0
2023-06-02 19:00,112,인천,19.7,76,2.3,200,,994.9,1002.8,1.0,0.6,4,0,22.5
2023-06-02 20:00,112,인천,18.5,81,2.9,200,,995.5,1003.5,0.4,0.12,5,0,20.6
2023-06-02 21:00,112,인천,17.7,84,0.0,0,,996.3,1004.3,,,0,0,19.5
2023-06-02 22:00,112,인천,17.3,84,0.0,0,,996.9,1004.9,,,0,0,18.7
2023-06-02 23:00,112,인천,17.2,85,0.4,0,,997.3,1005.3,,,0,0,18.2
2023-06-03 00:00,112,인천,17.2,85,0.0,0,,997.5,1005.5,,,0,0,17.8
2023-06-03 01:00,112,인천,17.4,85,0.1,0,,997.7,1005.7,,,0,0,17.5
2023-06-03 02:00,112,인천,17.5,84,1.7,320,,997.8,1005.8,,,0,0,17.1
2023-06-03 03:00,112,인천,17.5,80,2.3,290,,998.0,1006.0,,,0,0,16.8
2023-06-03 04:00,112,인천,17.0,75,2.7,50,,998.4,1006.5,,,0,0,16.4
2023-06-03 05:00,112,인천,16.9,72,2.7,140,,998.8,1006.9,,,2,2,16.1
2023-06-03 06:00,112,인천,16.6,74,1.4,20,,999.6,1007.7,0.2,0.07,0,0,15.9
2023-06-03 07:00,112,인천,18.1,70,2.0,360,,1000.1,1008.1,1.0,0.59,0,0,17.0
2023-06-03 08:00,112,인천,19.6,63,1.0,320,,1000.8,1008.7,1.0,1.3,0,0,18.8
2023-06-03 09:00,112,인천,21.1,58,1.8,270,,1001.3,1009.3,1.0,2.02,0,0,21.3
2023-06-03 10:00,112,인천,22.8,50,2.5,320,,1001.8,1009.7,1.0,2.66,0,0,23.9
2023-06-03 11:00,112,인천,24.1,48,2.9,290,,1001.8,1009.6,1.0,3.16,0,0,29.1
2023-06-03 12:00,112,인천,25.1,42,2.9,320,,1001.5,1009.4,1.0,3.48,0,0,32.6
2023-06-03 13:00,112,인천,25.8,36,3.5,290,,1001.3,1009.1,1.0,3.61,1,1,34.6
2023-06-03 14:00,112,인천,24.8,47,4.0,250,,1000.9,1008.7,1.0,3.51,1,1,35.2
2023-06-03 15:00,112,인천,24.8,44,3.6,250,,1000.6,1008.4,1.0,3.21,2,1,35.1
2023-06-03 16:00,112,인천,24.4,46,2.3,250,,1000.4,1008.2,1.0,2.7,2,1,34.0
2023-06-03 17:00,112,인천,24.9,38,4.9,270,,1000.3,1008.2,1.0,2.09,2,0,30.0
2023-06-03 18:00,112,인천,22.9,43,5.3,270,,1000.2,1008.1,1.0,1.31,5,0,25.4
2023-06-03 19:00,112,인천,21.5,50,2.8,250,,1000.5,1008.4,0.8,0.55,5,0,22.0
2023-06-03 20:00,112,인천,20.2,58,3.4,230,,1000.6,1008.6,0.2,0.11,7,0,20.7
2023-06-03 21:00,112,인천,19.0,68,5.3,270,,1001.0,1009.0,,,8,0,19.4
2023-06-03 22:00,112,인천,18.0,78,4.0,250,,1001.7,1009.7,,,7,0,18.8
2023-06-03 23:00,112,인천,17.8,81,2.4,200,,1002.0,1010.0,,,7,0,18.4
2023-06-04 00:00,112,인천,17.5,84,2.7,230,,1002.0,1010.1,,,5,0,17.8
2023-06-04 01:00,112,인천,17.3,86,2.5,230,,1001.9,1010.0,,,0,0,17.5
2023-06-04 02:00,112,인천,17.2,88,2.8,200,,1001.7,1009.8,,,0,0,17.3
2023-06-04 03:00,112,인천,17.0,90,0.1,0,,1002.0,1010.1,,,3,3,17.1
2023-06-04 04:00,112,인천,16.6,88,2.6,200,,1002.4,1010.5,,,0,0,16.8
2023-06-04 05:00,112,인천,16.1,87,1.8,200,,1002.3,1010.4,,,1,1,16.3
2023-06-04 06:00,112,인천,16.0,88,1.6,180,,1003.0,1011.1,0.1,0.06,0,0,16.4
2023-06-04 07:00,112,인천,17.0,86,1.5,200,,1003.0,1011.1,1.0,0.5,3,0,17.6
2023-06-04 08:00,112,인천,18.4,82,2.7,160,,1003.3,1011.3,1.0,1.2,3,0,19.7
2023-06-04 09:00,112,인천,19.7,77,2.9,230,,1003.5,1011.5,1.0,1.98,3,0,22.5
2023-06-04 10:00,112,인천,20.2,72,3.6,230,,1003.6,1011.6,1.0,2.54,2,0,24.8
2023-06-04 11:00,112,인천,21.4,63,3.0,230,,1003.7,1011.7,1.0,3.06,4,4,29.3
2023-06-04 12:00,112,인천,21.2,66,2.8,250,,1004.1,1012.1,0.2,2.18,5,5,29.1
2023-06-04 13:00,112,인천,22.0,60,1.8,230,,1003.3,1011.2,0.2,2.06,9,9,28.2
2023-06-04 14:00,112,인천,22.6,55,2.2,230,0.0,1002.5,1010.4,0.1,1.32,4,3,30.5
2023-06-04 15:00,112,인천,23.4,48,2.6,230,,1001.6,1009.5,1.0,3.13,1,0,34.9
2023-06-04 16:00,112,인천,22.3,63,3.3,230,,1001.5,1009.4,1.0,2.69,2,0,33.6
2023-06-04 17:00,112,인천,21.9,51,3.2,230,,1001.5,1009.4,1.0,2.06,2,0,31.4
2023-06-04 18:00,112,인천,21.6,57,3.1,230,,1001.7,1009.6,1.0,1.35,3,0,27.1
2023-06-04 19:00,112,인천,20.8,56,3.6,250,,1002.0,1010.0,0.7,0.47,7,0,22.6
2023-06-04 20:00,112,인천,19.3,74,3.1,250,,1002.4,1010.4,0.0,0.06,8,0,20.8
2023-06-04 21:00,112,인천,19.0,78,1.9,230,,1002.6,1010.6,,,8,0,20.1
2023-06-04 22:00,112,인천,18.6,79,2.6,200,,1003.1,1011.1,,,8,0,19.6
2023-06-04 23:00,112,인천,18.4,78,2.0,200,,1003.3,1011.3,,,8,0,19.0
2023-06-05 00:00,112,인천,18.3,79,1.2,200,,1003.3,1011.3,,,8,0,18.6
2023-06-05 01:00,112,인천,18.1,81,1.5,160,,1003.2,1011.2,,,7,0,18.1
2023-06-05 02:00,112,인천,18.0,80,2.3,180,,1003.0,1011.0,,,6,0,17.7
2023-06-05 03:00,112,인천,17.8,83,1.7,180,,1002.9,1010.9,,,5,0,17.4
2023-06-05 04:00,112,인천,17.7,84,2.4,180,,1003.0,1011.1,,,3,0,17.1
2023-06-05 05:00,112,인천,17.6,82,2.0,180,,1003.0,1011.1,,,4,2,17.2
2023-06-05 06:00,112,인천,18.0,83,2.0,180,,1002.9,1010.9,0.0,0.08,5,5,18.0
2023-06-05 07:00,112,인천,18.7,82,2.3,200,,1003.0,1011.0,0.7,0.46,3,2,19.1
2023-06-05 08:00,112,인천,19.3,77,3.2,200,,1003.0,1011.0,1.0,1.01,3,0,20.8
2023-06-05 09:00,112,인천,19.8,76,3.5,200,,1003.5,1011.5,0.9,1.61,4,0,22.9
2023-06-05 10:00,112,인천,20.4,74,2.5,200,,1003.5,1011.5,0.9,2.1,8,8,25.5
2023-06-05 11:00,112,인천,21.2,72,3.7,230,,1003.6,1011.6,0.6,2.42,5,1,29.0
2023-06-05 12:00,112,인천,21.7,70,4.2,230,,1003.5,1011.5,1.0,3.28,2,2,32.9
2023-06-05 13:00,112,인천,22.1,68,4.0,230,,1003.5,1011.4,1.0,3.4,4,4,34.9
2023-06-05 14:00,112,인천,22.6,64,4.2,230,,1002.9,1010.8,1.0,3.39,2,2,36.1
2023-06-05 15:00,112,인천,21.8,67,5.0,230,,1002.6,1010.5,1.0,2.89,2,1,35.4
2023-06-05 16:00,112,인천,21.4,66,4.3,230,,1002.3,1010.3,1.0,2.63,2,0,33.8
2023-06-05 17:00,112,인천,21.1,66,4.6,230,,1002.3,1010.3,1.0,2.0,5,5,30.7
2023-06-05 18:00,112,인천,19.7,70,4.1,230,,1002.4,1010.4,0.7,1.08,6,6,26.1
2023-06-05 19:00,112,인천,19.4,73,2.8,230,,1002.5,1010.5,0.0,0.25,5,5,23.5
2023-06-05 20:00,112,인천,18.8,76,3.2,250,,1002.6,1010.6,0.0,0.1,7,3,21.2
2023-06-05 21:00,112,인천,18.5,80,2.4,200,,1002.9,1010.9,,,7,2,20.2
2023-06-05 22:00,112,인천,18.2,80,3.2,200,,1003.1,1011.1,,,7,0,19.5
2023-06-05 23:00,112,인천,18.1,80,2.8,180,,1003.3,1011.3,,,6,0,19.0
2023-06-06 00:00,112,인천,18.0,80,1.6,200,,1003.3,1011.3,,,7,3,18.9
2023-06-06 01:00,112,인천,17.9,82,1.9,200,,1002.4,1010.4,,,6,2,18.4
2023-06-06 02:00,112,인천,17.8,82,2.4,180,,1001.8,1009.8,,,8,1,18.1
2023-06-06 03:00,112,인천,17.5,83,2.6,200,,1001.4,1009.5,,,5,1,17.6
2023-06-06 04:00,112,인천,17.3,84,2.0,200,,1001.2,1009.3,,,3,3,17.2
2023-06-06 05:00,112,인천,17.0,86,1.2,200,,1000.9,1009.0,,,2,2,16.8
2023-06-06 06:00,112,인천,17.1,87,1.8,200,,1000.7,1008.8,0.1,0.06,1,1,17.1
2023-06-06 07:00,112,인천,17.8,84,2.0,250,,1000.8,1008.8,1.0,0.52,1,1,18.2
2023-06-06 08:00,112,인천,18.7,83,1.6,250,,1000.9,1008.9,0.9,1.13,4,4,20.1
2023-06-06 09:00,112,인천,19.0,79,1.3,270,,1000.5,1008.5,0.2,1.0,6,6,21.5
2023-06-06 10:00,112,인천,20.8,73,1.4,180,,999.7,1007.7,0.6,2.03,5,5,25.7
2023-06-06 11:00,112,인천,21.0,67,2.6,230,,999.7,1007.7,0.9,3.02,5,2,30.2
2023-06-06 12:00,112,인천,21.4,67,3.0,200,,998.2,1006.1,0.3,2.24,7,0,30.3
2023-06-06 13:00,112,인천,21.4,64,2.7,270,,998.9,1006.8,0.9,3.36,3,0,34.7
2023-06-06 14:00,112,인천,21.7,67,3.1,230,,998.8,1006.7,0.8,3.13,7,3,35.1
2023-06-06 15:00,112,인천,21.5,66,3.6,250,,998.9,1006.8,0.4,2.25,8,3,30.6
2023-06-06 16:00,112,인천,21.1,68,3.7,230,,998.3,1006.2,0.7,2.31,7,2,33.0
2023-06-06 17:00,112,인천,20.5,70,3.7,230,,998.3,1006.3,1.0,1.97,7,3,30.5
2023-06-06 18:00,112,인천,19.9,73,3.3,250,,998.3,1006.3,0.9,1.16,6,1,26.5
2023-06-06 19:00,112,인천,18.9,78,2.4,230,,998.4,1006.4,0.2,0.38,6,3,23.5
2023-06-06 20:00,112,인천,18.6,79,2.6,230,,998.9,1006.9,0.0,0.05,7,7,22.1
2023-06-06 21:00,112,인천,18.5,79,2.5,250,,999.5,1007.5,,,8,8,21.2
2023-06-06 22:00,112,인천,18.5,80,2.4,250,,1000.3,1008.3,,,8,8,20.8
2023-06-06 23:00,112,인천,18.4,82,1.8,230,,1000.4,1008.4,,,8,8,20.4
2023-06-07 00:00,112,인천,18.3,83,2.4,200,,1000.5,1008.5,,,9,9,20.3
2023-06-07 01:00,112,인천,18.2,84,2.4,200,,1000.5,1008.5,,,8,8,20.0
2023-06-07 02:00,112,인천,18.1,85,2.7,230,,1000.5,1008.5,,,8,8,19.7
2023-06-07 03:00,112,인천,18.2,85,2.8,200,,1000.6,1008.6,,,9,9,19.5
2023-06-07 04:00,112,인천,18.2,85,2.5,200,,1000.5,1008.5,,,9,9,19.4
2023-06-07 05:00,112,인천,18.3,82,1.7,180,,1000.7,1008.7,,,9,9,19.3
2023-06-07 06:00,112,인천,18.6,82,2.6,180,,1001.0,1009.0,0.0,0.01,9,9,19.4
2023-06-07 07:00,112,인천,18.7,82,2.6,180,,1001.3,1009.3,0.0,0.05,10,10,19.5
2023-06-07 08:00,112,인천,18.8,82,2.3,180,,1001.6,1009.6,0.0,0.21,10,10,20.5
2023-06-07 09:00,112,인천,19.2,80,2.3,180,,1001.7,1009.7,0.0,0.33,10,10,21.1
2023-06-07 10:00,112,인천,20.0,77,2.3,160,,1001.4,1009.4,0.0,0.76,10,10,23.3
2023-06-07 11:00,112,인천,20.4,75,2.9,200,,1001.3,1009.3,0.0,0.94,10,10,24.0
2023-06-07 12:00,112,인천,21.1,72,2.4,180,,1001.0,1009.0,0.0,0.98,10,10,25.0
2023-06-07 13:00,112,인천,22.2,71,2.1,180,,1000.7,1008.6,0.0,1.35,10,10,26.8
2023-06-07 14:00,112,인천,22.2,71,2.6,250,,1000.4,1008.3,0.2,1.84,10,10,30.4
2023-06-07 15:00,112,인천,22.1,72,2.6,230,,1000.1,1008.0,1.0,2.64,8,1,31.5
2023-06-07 16:00,112,인천,21.7,73,2.3,250,,999.8,1007.7,0.5,1.8,8,0,29.5
2023-06-07 17:00,112,인천,20.5,78,4.1,230,,999.4,1007.4,0.5,1.41,7,2,28.0
2023-06-07 18:00,112,인천,20.6,79,3.2,200,,999.4,1007.4,0.5,0.95,8,4,25.6
2023-06-07 19:00,112,인천,20.1,82,1.9,230,,999.1,1007.1,0.0,0.35,7,1,23.3
2023-06-07 20:00,112,인천,19.0,86,2.5,250,,999.5,1007.5,0.0,0.06,8,0,21.3
2023-06-07 21:00,112,인천,18.6,87,2.5,250,,1000.0,1008.0,,,8,5,20.4
2023-06-07 22:00,112,인천,18.3,89,2.0,230,,1000.4,1008.4,,,8,4,19.7
2023-06-07 23:00,112,인천,18.3,88,2.5,250,,999.8,1007.8,,,7,5,19.6
2023-06-08 00:00,112,인천,18.2,87,3.0,200,,999.3,1007.3,,,8,4,19.0
2023-06-08 01:00,112,인천,18.1,87,3.9,180,,999.0,1007.0,,,7,2,18.5
2023-06-08 02:00,112,인천,17.7,89,2.9,200,,999.0,1007.0,,,7,3,18.0
2023-06-08 03:00,112,인천,17.8,88,2.9,180,,998.8,1006.8,,,8,8,18.3
2023-06-08 04:00,112,인천,17.8,87,3.4,230,,999.7,1007.7,,,9,9,18.6
2023-06-08 05:00,112,인천,17.5,89,2.7,230,,999.7,1007.7,,,8,8,18.4
2023-06-08 06:00,112,인천,17.4,90,2.4,180,0.0,999.4,1007.4,0.0,0.02,9,9,18.8
2023-06-08 07:00,112,인천,18.0,87,2.3,140,,998.3,1006.3,0.0,0.18,9,9,19.7
2023-06-08 08:00,112,인천,18.5,85,2.9,180,,998.4,1006.4,0.0,0.32,10,7,20.4
2023-06-08 09:00,112,인천,19.1,82,3.5,160,,997.5,1005.4,0.0,0.52,10,5,21.6
2023-06-08 10:00,112,인천,20.2,79,4.0,180,,997.3,1005.3,0.0,1.3,10,6,24.6
2023-06-08 11:00,112,인천,19.8,79,4.0,230,,998.1,1006.0,0.0,0.76,10,5,22.6
2023-06-08 12:00,112,인천,19.6,82,3.8,200,,997.7,1005.6,0.0,0.79,10,6,23.7
2023-06-08 13:00,112,인천,20.2,81,2.3,140,0.0,995.4,1003.4,0.0,0.97,10,5,24.2
2023-06-08 14:00,112,인천,20.4,79,2.6,140,0.0,994.2,1002.1,0.0,0.5,10,7,22.9
2023-06-08 15:00,112,인천,21.4,75,2.2,180,0.0,994.7,1002.6,0.0,0.69,10,7,24.1
2023-06-08 16:00,112,인천,22.4,70,3.2,250,,995.2,1003.1,0.4,1.7,8,6,26.8
2023-06-08 17:00,112,인천,20.9,77,4.1,270,,995.2,1003.1,0.1,1.01,8,6,25.3
2023-06-08 18:00,112,인천,20.7,77,3.4,270,,995.1,1003.0,0.7,1.11,7,7,24.1
2023-06-08 19:00,112,인천,20.0,78,2.5,230,,994.8,1002.8,0.6,0.5,6,1,21.4
