구분| 일자| 연료코드| 연료명| 연료량
석탄| 202404| 01| 유연탄| 146041
석탄| 202404| 01| 유연탄| 153608
석탄| 202404| 01| 유연탄| 72670
석탄| 202404| 01| 유연탄| 150247
석탄| 202404| 01| 유연탄| 165002
석탄| 202404| 01| 유연탄| 74146
석탄| 202404| 01| 유연탄| 277427
석탄| 202404| 02| 무연탄| 0
기타| 202404| 03| 유류| 5379091
기타| 202404| 04| LNG| 17047.264
기타| 202404| 05| 유기성고형연료| 1941.26
기타| 202404| 06| 우드펠릿| 72589.89
