구분| 일자| 연료코드| 연료명| 연료량
석탄| 202401| 01| 유연탄| 160163
석탄| 202401| 01| 유연탄| 213000
석탄| 202401| 01| 유연탄| 222098
석탄| 202401| 01| 유연탄| 787301
석탄| 202401| 01| 유연탄| 168591
석탄| 202401| 01| 유연탄| 259258
석탄| 202401| 02| 무연탄| 0
기타| 202401| 03| 유류| 7814813
기타| 202401| 04| LNG| 84997.932
기타| 202401| 05| 유기성고형연료| 3584.89
기타| 202401| 06| 우드펠릿| 78282.33
