구분| 일자| 연료코드| 연료명| 연료량
석탄| 202502| 01| 유연탄| 161789
석탄| 202502| 01| 유연탄| 412130
석탄| 202502| 01| 유연탄| 170219
석탄| 202502| 01| 유연탄| 203025
석탄| 202502| 01| 유연탄| 261120
석탄| 202502| 01| 유연탄| 79100
석탄| 202502| 02| 무연탄| 0
기타| 202502| 03| 유류| 3422557
기타| 202502| 04| LNG| 80696.171
기타| 202502| 05| 유기성고형연료| 768.16
기타| 202502| 06| 우드펠릿| 86757.37
