구분| 일자| 연료코드| 연료명| 연료량
석탄| 202310| 01| 유연탄| 148026
석탄| 202310| 01| 유연탄| 160489
석탄| 202310| 01| 유연탄| 157850
석탄| 202310| 01| 유연탄| 77000
석탄| 202310| 01| 유연탄| 79000
석탄| 202310| 01| 유연탄| 164998
석탄| 202310| 01| 유연탄| 165050
석탄| 202310| 02| 무연탄| 0
기타| 202310| 03| 유류| 2525106
기타| 202310| 04| LNG| 13216.233
기타| 202310| 05| 유기성고형연료| 2108.33
기타| 202310| 06| 우드펠릿| 34359.42
