구분| 일자| 연료코드| 연료명| 연료량
석탄| 202205| 01| 유연탄| 40000
석탄| 202205| 01| 유연탄| 167240
석탄| 202205| 01| 유연탄| 131250
석탄| 202205| 01| 유연탄| 247500
석탄| 202205| 01| 유연탄| 326360
석탄| 202205| 01| 유연탄| 229964
석탄| 202205| 02| 무연탄| 0
기타| 202205| 03| 유류| 3002098
기타| 202205| 04| LNG| 24948.553
기타| 202205| 05| 유기성고형연료| 3077.4
기타| 202205| 06| 우드펠릿| 45912.12
