구분| 일자| 연료코드| 연료명| 연료량
석탄| 202304| 01| 유연탄| 146239
석탄| 202304| 01| 유연탄| 409589
석탄| 202304| 01| 유연탄| 230744
석탄| 202304| 01| 유연탄| 416956
석탄| 202304| 01| 유연탄| 70000
석탄| 202304| 02| 무연탄| 0
기타| 202304| 03| 유류| 1914826
기타| 202304| 04| LNG| 18800.028
기타| 202304| 05| 유기성고형연료| 3188.72
기타| 202304| 06| 우드펠릿| 78554.74
