구분| 일자| 연료코드| 연료명| 연료량
석탄| 202412| 01| 유연탄| 147793
석탄| 202412| 01| 유연탄| 76372
석탄| 202412| 01| 유연탄| 212527
석탄| 202412| 01| 유연탄| 693164
석탄| 202412| 01| 유연탄| 126205
석탄| 202412| 02| 무연탄| 0
기타| 202412| 03| 유류| 3124474
기타| 202412| 04| LNG| 76080.112
기타| 202412| 05| 유기성고형연료| 1997.01
기타| 202412| 06| 우드펠릿| 67746.21
