구분| 일자| 연료코드| 연료명| 연료량
석탄| 202204| 01| 유연탄| 74944
석탄| 202204| 01| 유연탄| 317235
석탄| 202204| 01| 유연탄| 405960.75
석탄| 202204| 01| 유연탄| 287788
석탄| 202204| 02| 무연탄| 0
기타| 202204| 03| 유류| 3872951
기타| 202204| 04| LNG| 23599.962
기타| 202204| 05| 유기성고형연료| 2129.5
기타| 202204| 06| 우드펠릿| 48374.85
