구분| 일자| 연료코드| 연료명| 연료량
석탄| 202406| 01| 유연탄| 153998
석탄| 202406| 01| 유연탄| 76281
석탄| 202406| 01| 유연탄| 144850
석탄| 202406| 01| 유연탄| 315147
석탄| 202406| 01| 유연탄| 166572
석탄| 202406| 01| 유연탄| 162680
석탄| 202406| 01| 유연탄| 151713
석탄| 202406| 02| 무연탄| 0
기타| 202406| 03| 유류| 5792049
기타| 202406| 04| LNG| 17906.66
기타| 202406| 05| 유기성고형연료| 245.75
기타| 202406| 06| 우드펠릿| 74198
