datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2025-05-01 00:00:00,경상대,,0,6,128.19820796540938,35.18,128.1
2025-05-01 00:00:00,고흥만수상,,0,6,128.58313450236494,34.57,127.3
2025-05-01 00:00:00,광양항세방,,0,6,128.34278420771227,34.93,127.71
2025-05-01 00:00:00,구미,,0,6,127.34405362043717,36.13,128.34
2025-05-01 00:00:00,삼천포,,0,6,128.4110401993977,34.95,128.07
2025-05-01 00:00:00,여수,,0,6,128.53142465835703,34.74,127.74
2025-05-01 00:00:00,영동,,0,6,126.36287231345577,37.18,128.46
2025-05-01 00:00:00,영흥,,0,6,125.81527629663826,37.26,126.46
2025-05-01 00:00:00,예천,,0,6,126.87204399062753,36.65,128.46
2025-05-01 00:00:00,창원,,0,6,128.2816773383451,35.21,128.58
2025-05-01 00:00:00,탑선,,0,6,127.82110447961983,35.24,126.81
2025-05-01 01:00:00,경상대,,0,5,129.82453307868786,35.18,128.1
2025-05-01 01:00:00,고흥만수상,,0,5,130.44755815347304,34.57,127.3
2025-05-01 01:00:00,광양항세방,,0,5,130.08228581902938,34.93,127.71
2025-05-01 01:00:00,구미,,0,5,128.86893955677525,36.13,128.34
2025-05-01 01:00:00,삼천포,,0,5,130.0551332368237,34.95,128.07
2025-05-01 01:00:00,여수,,0,5,130.27173141374521,34.74,127.74
2025-05-01 01:00:00,영동,,0,5,127.8162636244167,37.18,128.46
2025-05-01 01:00:00,영흥,,0,5,127.75909668056602,37.26,126.46
2025-05-01 01:00:00,예천,,0,5,128.34591025936007,36.65,128.46
2025-05-01 01:00:00,창원,,0,5,129.78120030340287,35.21,128.58
2025-05-01 01:00:00,탑선,,0,5,129.7799564142279,35.24,126.81
2025-05-01 02:00:00,경상대,,0,6,127.49516723148827,35.18,128.1
2025-05-01 02:00:00,고흥만수상,,0,6,128.29000618808226,34.57,127.3
2025-05-01 02:00:00,광양항세방,,0,6,127.8385239488052,34.93,127.71
2025-05-01 02:00:00,구미,,0,6,126.53581650439104,36.13,128.34
2025-05-01 02:00:00,삼천포,,0,6,127.71968074713479,34.95,128.07
2025-05-01 02:00:00,여수,,0,6,128.0091777602161,34.74,127.74
2025-05-01 02:00:00,영동,,0,6,125.51608098286297,37.18,128.46
2025-05-01 02:00:00,영흥,,0,6,125.95226479722322,37.26,126.46
2025-05-01 02:00:00,예천,,0,6,126.01419938251188,36.65,128.46
2025-05-01 02:00:00,창원,,0,6,127.33112904941014,35.21,128.58
2025-05-01 02:00:00,탑선,,0,6,127.78570965144038,35.24,126.81
2025-05-01 03:00:00,경상대,,0,6,121.68929491904183,35.18,128.1
2025-05-01 03:00:00,고흥만수상,,0,6,122.56814873779862,34.57,127.3
2025-05-01 03:00:00,광양항세방,,0,6,122.07920506439442,34.93,127.71
2025-05-01 03:00:00,구미,,0,6,120.80682512997237,36.13,128.34
2025-05-01 03:00:00,삼천포,,0,6,121.88943381030745,34.95,128.07
2025-05-01 03:00:00,여수,,0,6,122.21864921821941,34.74,127.74
2025-05-01 03:00:00,영동,,0,6,119.90009464344986,37.18,128.46
2025-05-01 03:00:00,영흥,,0,6,120.74348491891587,37.26,126.46
