datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2025-07-01 00:00:00,경상대,,0,6,119.90583994784183,35.18,128.1
2025-07-01 00:00:00,고흥만수상,,0,6,120.30058573694906,34.57,127.3
2025-07-01 00:00:00,광양항세방,,0,6,120.05470958915353,34.93,127.71
2025-07-01 00:00:00,구미,,0,6,119.04723900961342,36.13,128.34
2025-07-01 00:00:00,삼천포,,0,6,120.11964134494208,34.95,128.07
2025-07-01 00:00:00,여수,,0,6,120.24374324339499,34.74,127.74
2025-07-01 00:00:00,영동,,0,6,118.06293901070586,37.18,128.46
2025-07-01 00:00:00,영흥,,0,6,117.53041165806746,37.26,126.46
2025-07-01 00:00:00,예천,,0,6,118.57323141707289,36.65,128.46
2025-07-01 00:00:00,창원,,0,6,119.98548415688235,35.21,128.58
2025-07-01 00:00:00,탑선,,0,6,119.54103051245292,35.24,126.81
2025-07-01 01:00:00,경상대,,0,5,121.6948534826679,35.18,128.1
2025-07-01 01:00:00,고흥만수상,,0,5,122.29549257290697,34.57,127.3
2025-07-01 01:00:00,광양항세방,,0,5,121.94156929238068,34.93,127.71
2025-07-01 01:00:00,구미,,0,5,120.74571320338518,36.13,128.34
2025-07-01 01:00:00,삼천포,,0,5,121.92467551073116,34.95,128.07
2025-07-01 01:00:00,여수,,0,5,122.13188361447294,34.74,127.74
2025-07-01 01:00:00,영동,,0,5,119.69581907154004,37.18,128.46
2025-07-01 01:00:00,영흥,,0,5,119.58684374017817,37.26,126.46
2025-07-01 01:00:00,예천,,0,5,120.22580798862315,36.65,128.46
2025-07-01 01:00:00,창원,,0,5,121.66564066182278,35.21,128.58
2025-07-01 01:00:00,탑선,,0,5,121.61517146750704,35.24,126.81
2025-07-01 02:00:00,경상대,,0,6,120.06663354365342,35.18,128.1
2025-07-01 02:00:00,고흥만수상,,0,6,120.82755245719271,34.57,127.3
2025-07-01 02:00:00,광양항세방,,0,6,120.39247027536369,34.93,127.71
2025-07-01 02:00:00,구미,,0,6,119.09925813716052,36.13,128.34
2025-07-01 02:00:00,삼천포,,0,6,120.2947632694007,34.95,128.07
2025-07-01 02:00:00,여수,,0,6,120.56928963178586,34.74,127.74
2025-07-01 02:00:00,영동,,0,6,118.06232300240622,37.18,128.46
2025-07-01 02:00:00,영흥,,0,6,118.38738375718331,37.26,126.46
2025-07-01 02:00:00,예천,,0,6,118.57254202574897,36.65,128.46
2025-07-01 02:00:00,창원,,0,6,119.9307298656909,35.21,128.58
2025-07-01 02:00:00,탑선,,0,6,120.2800209481995,35.24,126.81
2025-07-01 03:00:00,경상대,,0,6,115.28187368907567,35.18,128.1
2025-07-01 03:00:00,고흥만수상,,0,6,116.13789923776828,34.57,127.3
2025-07-01 03:00:00,광양항세방,,0,6,115.65815905707157,34.93,127.71
2025-07-01 03:00:00,구미,,0,6,114.36276830325998,36.13,128.34
2025-07-01 03:00:00,삼천포,,0,6,115.4929683775631,34.95,128.07
2025-07-01 03:00:00,여수,,0,6,115.81049287116383,34.74,127.74
2025-07-01 03:00:00,영동,,0,6,113.40641876956728,37.18,128.46
2025-07-01 03:00:00,영흥,,0,6,114.11261317024749,37.26,126.46
2025-07-01 03:00:00,예천,,0,6,113.8647644146384,36.65,128.46
2025-07-01 03:00:00,창원,,0,6,115.05738128180587,35.21,128.58
2025-07-01 03:00:00,탑선,,0,6,115.7504927130157,35.24,126.81
2025-07-01 04:00:00,경상대,,0,6,107.97646510664853,35.18,128.1
2025-07-01 04:00:00,고흥만수상,,0,6,108.86966634592243,34.57,127.3
2025-07-01 04:00:00,광양항세방,,0,6,108.37667032193886,34.93,127.71
2025-07-01 04:00:00,구미,,0,6,107.14686677776135,36.13,128.34
2025-07-01 04:00:00,삼천포,,0,6,108.16186459716928,34.95,128.07
2025-07-01 04:00:00,여수,,0,6,108.49988503276982,34.74,127.74
2025-07-01 04:00:00,영동,,0,6,106.3101764604869,37.18,128.46
2025-07-01 04:00:00,영흥,,0,6,107.31362169721123,37.26,126.46
2025-07-01 04:00:00,예천,,0,6,106.6995803328455,36.65,128.46
2025-07-01 04:00:00,창원,,0,6,107.68708731967432,35.21,128.58
2025-07-01 04:00:00,탑선,,0,6,108.641363757509,35.24,126.81
2025-07-01 05:00:00,경상대,,0,6,98.84365975112303,35.18,128.1
2025-07-01 05:00:00,고흥만수상,,0,6,99.73456596901497,34.57,127.3
2025-07-01 05:00:00,광양항세방,,0,6,99.24902911018201,34.93,127.71
2025-07-01 05:00:00,구미,,0,6,98.1213247542565,36.13,128.34
2025-07-01 05:00:00,삼천포,,0,6,99.00038580725557,34.95,128.07
2025-07-01 05:00:00,여수,,0,6,99.34302440155878,34.74,127.74
2025-07-01 05:00:00,영동,,0,6,97.4188253093522,37.18,128.46
2025-07-01 05:00:00,영흥,,0,6,98.63843068697112,37.26,126.46
2025-07-01 05:00:00,예천,,0,6,97.73429577950081,36.65,128.46
2025-07-01 05:00:00,창원,,0,6,98.51017587291702,35.21,128.58
2025-07-01 05:00:00,탑선,,0,6,99.6493933038883,35.24,126.81
2025-07-01 06:00:00,경상대,,0,6,88.45059456607885,35.18,128.1
2025-07-01 06:00:00,고흥만수상,,0,6,89.31526735840461,34.57,127.3
2025-07-01 06:00:00,광양항세방,,0,6,88.84932552133947,34.93,127.71
2025-07-01 06:00:00,구미,,0,6,87.84037417469762,36.13,128.34
2025-07-01 06:00:00,삼천포,,0,6,88.57852611112722,34.95,128.07
2025-07-01 06:00:00,여수,,0,6,88.91582015429535,34.74,127.74
2025-07-01 06:00:00,영동,,0,6,87.27393940567326,37.18,128.46
2025-07-01 06:00:00,영흥,,0,6,88.64559062921252,37.26,126.46
2025-07-01 06:00:00,예천,,0,6,87.51628822991307,36.65,128.46
2025-07-01 06:00:00,창원,,0,6,88.08837199694808,35.21,128.58
2025-07-01 06:00:00,탑선,,0,6,89.3545680225077,35.24,126.81
2025-07-01 07:00:00,경상대,230.125,4,6,77.20927833162727,35.18,128.1
2025-07-01 07:00:00,고흥만수상,140.65,4,6,78.03269868272521,34.57,127.3
