datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2024-07-01 00:00:00,경상대,,0,6,119.91882426970356,35.18,128.1
2024-07-01 00:00:00,고흥만수상,,0,6,120.31337989641005,34.57,127.3
2024-07-01 00:00:00,광양항세방,,0,6,120.06760527818363,34.93,127.71
2024-07-01 00:00:00,구미,,0,6,119.06032780415939,36.13,128.34
2024-07-01 00:00:00,삼천포,,0,6,120.1326049801951,34.95,128.07
2024-07-01 00:00:00,여수,,0,6,120.25663155723487,34.74,127.74
2024-07-01 00:00:00,영동,,0,6,118.07611380616514,37.18,128.46
2024-07-01 00:00:00,영흥,,0,6,117.54324276902415,37.26,126.46
2024-07-01 00:00:00,예천,,0,6,118.58637379995811,36.65,128.46
2024-07-01 00:00:00,창원,,0,6,119.99855819653263,35.21,128.58
2024-07-01 00:00:00,탑선,,0,6,119.55378108517499,35.24,126.81
2024-07-01 01:00:00,경상대,,0,5,121.71034223472617,35.18,128.1
2024-07-01 01:00:00,고흥만수상,,0,5,122.31086928216004,34.57,127.3
2024-07-01 01:00:00,광양항세방,,0,5,121.9570042834368,34.93,127.71
2024-07-01 01:00:00,구미,,0,5,120.76123468030131,36.13,128.34
2024-07-01 01:00:00,삼천포,,0,5,121.94015991927499,34.95,128.07
2024-07-01 01:00:00,여수,,0,5,122.14732231113405,34.74,127.74
2024-07-01 01:00:00,영동,,0,5,119.71135628098409,37.18,128.46
2024-07-01 01:00:00,영흥,,0,5,119.60211786688463,37.26,126.46
2024-07-01 01:00:00,예천,,0,5,120.24134520817947,36.65,128.46
2024-07-01 01:00:00,창원,,0,5,121.68119393875126,35.21,128.58
2024-07-01 01:00:00,탑선,,0,5,121.6304821912793,35.24,126.81
2024-07-01 02:00:00,경상대,,0,6,120.08368751130772,35.18,128.1
2024-07-01 02:00:00,고흥만수상,,0,6,120.8445671284913,34.57,127.3
2024-07-01 02:00:00,광양항세방,,0,6,120.40950443720885,34.93,127.71
2024-07-01 02:00:00,구미,,0,6,119.11630658625263,36.13,128.34
2024-07-01 02:00:00,삼천포,,0,6,120.31182032776127,34.95,128.07
2024-07-01 02:00:00,여수,,0,6,120.58632990124293,34.74,127.74
