datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2025-09-01 00:00:00,경상대,,0,6,134.33108666783775,35.18,128.1
2025-09-01 00:00:00,고흥만수상,,0,6,134.6677631353388,34.57,127.3
2025-09-01 00:00:00,광양항세방,,0,6,134.45345419153816,34.93,127.71
2025-09-01 00:00:00,구미,,0,6,133.50406023892674,36.13,128.34
2025-09-01 00:00:00,삼천포,,0,6,134.53835414134647,34.95,128.07
2025-09-01 00:00:00,여수,,0,6,134.63979939970278,34.74,127.74
2025-09-01 00:00:00,영동,,0,6,132.5451313296818,37.18,128.46
2025-09-01 00:00:00,영흥,,0,6,131.9160053107607,37.26,126.46
2025-09-01 00:00:00,예천,,0,6,133.0457293903822,36.65,128.46
2025-09-01 00:00:00,창원,,0,6,134.43621719332415,35.21,128.58
2025-09-01 00:00:00,탑선,,0,6,133.8967474498063,35.24,126.81
2025-09-01 01:00:00,경상대,,0,4,136.43143424380608,35.18,128.1
2025-09-01 01:00:00,고흥만수상,,0,4,137.0437978894539,34.57,127.3
2025-09-01 01:00:00,광양항세방,,0,4,136.68422917691612,34.93,127.71
2025-09-01 01:00:00,구미,,0,4,135.47837052622668,36.13,128.34
2025-09-01 01:00:00,삼천포,,0,4,136.6617341917371,34.95,128.07
2025-09-01 01:00:00,여수,,0,4,136.8741152794938,34.74,127.74
2025-09-01 01:00:00,영동,,0,4,134.42663900778186,37.18,128.46
2025-09-01 01:00:00,영흥,,0,4,134.34305597903713,37.26,126.46
2025-09-01 01:00:00,예천,,0,4,134.95649493767286,36.65,128.46
2025-09-01 01:00:00,창원,,0,4,136.39371903072475,35.21,128.58
2025-09-01 01:00:00,탑선,,0,4,136.36883700529108,35.24,126.81
2025-09-01 02:00:00,경상대,,0,6,134.0410284264993,35.18,128.1
2025-09-01 02:00:00,고흥만수상,,0,6,134.8472630468375,34.57,127.3
2025-09-01 02:00:00,광양항세방,,0,6,134.39040649566573,34.93,127.71
2025-09-01 02:00:00,구미,,0,6,133.086095949013,36.13,128.34
2025-09-01 02:00:00,삼천포,,0,6,134.26383251911102,34.95,128.07
2025-09-01 02:00:00,여수,,0,6,134.5585112944592,34.74,127.74
2025-09-01 02:00:00,영동,,0,6,132.07404793890723,37.18,128.46
2025-09-01 02:00:00,영흥,,0,6,132.54711525539201,37.26,126.46
2025-09-01 02:00:00,예천,,0,6,132.56709717125202,36.65,128.46
2025-09-01 02:00:00,창원,,0,6,133.86653317735312,35.21,128.58
2025-09-01 02:00:00,탑선,,0,6,134.35902721946658,35.24,126.81
2025-09-01 03:00:00,경상대,,0,6,127.78365073755437,35.18,128.1
2025-09-01 03:00:00,고흥만수상,,0,6,128.671242077384,34.57,127.3
2025-09-01 03:00:00,광양항세방,,0,6,128.179422559797,34.93,127.71
2025-09-01 03:00:00,구미,,0,6,126.92592215070744,36.13,128.34
2025-09-01 03:00:00,삼천포,,0,6,127.97660349535803,34.95,128.07
2025-09-01 03:00:00,여수,,0,6,128.31087606924126,34.74,127.74
2025-09-01 03:00:00,영동,,0,6,126.05069991675741,37.18,128.46
