datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2024-11-01 00:00:00,경상대,,0,6,157.24045288541052,35.18,128.1
2024-11-01 00:00:00,고흥만수상,,0,6,157.47329885731983,34.57,127.3
2024-11-01 00:00:00,광양항세방,,0,6,157.31711129609374,34.93,127.71
2024-11-01 00:00:00,구미,,0,6,156.47019373755154,36.13,128.34
2024-11-01 00:00:00,삼천포,,0,6,157.43480648601306,34.95,128.07
2024-11-01 00:00:00,여수,,0,6,157.4966295531353,34.74,127.74
2024-11-01 00:00:00,영동,,0,6,155.55407085162472,37.18,128.46
2024-11-01 00:00:00,영흥,,0,6,154.7854462139143,37.26,126.46
2024-11-01 00:00:00,예천,,0,6,156.03802651771122,36.65,128.46
2024-11-01 00:00:00,창원,,0,6,157.38545936438183,35.21,128.58
2024-11-01 00:00:00,탑선,,0,6,156.69239696524957,35.24,126.81
2024-11-01 01:00:00,경상대,,0,6,158.79528850877927,35.18,128.1
2024-11-01 01:00:00,고흥만수상,,0,6,159.5264626158072,34.57,127.3
2024-11-01 01:00:00,광양항세방,,0,6,159.10729202540517,34.93,127.71
2024-11-01 01:00:00,구미,,0,6,157.82571010777065,36.13,128.34
2024-11-01 01:00:00,삼천포,,0,6,159.02504291388385,34.95,128.07
2024-11-01 01:00:00,여수,,0,6,159.28814012674496,34.74,127.74
2024-11-01 01:00:00,영동,,0,6,156.7801647052476,37.18,128.46
2024-11-01 01:00:00,영흥,,0,6,156.97999693315103,37.26,126.46
2024-11-01 01:00:00,예천,,0,6,157.2972491784813,36.65,128.46
2024-11-01 01:00:00,창원,,0,6,158.67578680852634,35.21,128.58
2024-11-01 01:00:00,탑선,,0,6,158.9369099234687,35.24,126.81
2024-11-01 02:00:00,경상대,,0,6,152.70871352504906,35.18,128.1
2024-11-01 02:00:00,고흥만수상,,0,6,153.6041836862271,34.57,127.3
2024-11-01 02:00:00,광양항세방,,0,6,153.11143850201424,34.93,127.71
2024-11-01 02:00:00,구미,,0,6,151.8988651961232,36.13,128.34
2024-11-01 02:00:00,삼천포,,0,6,152.88729825892193,34.95,128.07
2024-11-01 02:00:00,여수,,0,6,153.22768290965715,34.74,127.74
2024-11-01 02:00:00,영동,,0,6,151.0763050738459,37.18,128.46
2024-11-01 02:00:00,영흥,,0,6,152.07502724611038,37.26,126.46
2024-11-01 02:00:00,예천,,0,6,151.45926631613554,36.65,128.46
2024-11-01 02:00:00,창원,,0,6,152.40660491398603,35.21,128.58
2024-11-01 02:00:00,탑선,,0,6,153.40140506041678,35.24,126.81
2024-11-01 03:00:00,경상대,,0,6,142.5893531984713,35.18,128.1
2024-11-01 03:00:00,고흥만수상,,0,6,143.44130918587493,34.57,127.3
2024-11-01 03:00:00,광양항세방,,0,6,142.98413313726746,34.93,127.71
2024-11-01 03:00:00,구미,,0,6,142.00766592147778,36.13,128.34
2024-11-01 03:00:00,삼천포,,0,6,142.70776952318386,34.95,128.07
2024-11-01 03:00:00,여수,,0,6,143.04145620668223,34.74,127.74
2024-11-01 03:00:00,영동,,0,6,141.4573639666107,37.18,128.46
2024-11-01 03:00:00,영흥,,0,6,142.82768441786146,37.26,126.46
2024-11-01 03:00:00,예천,,0,6,141.69347845759694,36.65,128.46
2024-11-01 03:00:00,창원,,0,6,142.2202152874812,35.21,128.58
2024-11-01 03:00:00,탑선,,0,6,143.51453684343034,35.24,126.81
2024-11-01 04:00:00,경상대,,0,6,130.96396975194637,35.18,128.1
2024-11-01 04:00:00,고흥만수상,,0,6,131.7329612897637,34.57,127.3
2024-11-01 04:00:00,광양항세방,,0,6,131.3283178144919,34.93,127.71
2024-11-01 04:00:00,구미,,0,6,130.57088260701872,36.13,128.34
2024-11-01 04:00:00,삼천포,,0,6,131.03546671875017,34.95,128.07
