datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2024-10-01 00:00:00,경상대,,0,6,146.13262793561884,35.18,128.1
2024-10-01 00:00:00,고흥만수상,,0,6,146.44601981825537,34.57,127.3
2024-10-01 00:00:00,광양항세방,,0,6,146.24497717130674,34.93,127.71
2024-10-01 00:00:00,구미,,0,6,145.31671810244336,36.13,128.34
2024-10-01 00:00:00,삼천포,,0,6,146.33730989453363,34.95,128.07
2024-10-01 00:00:00,여수,,0,6,146.43000981030286,34.74,127.74
2024-10-01 00:00:00,영동,,0,6,144.36540515984223,37.18,128.46
2024-10-01 00:00:00,영흥,,0,6,143.70580420371675,37.26,126.46
2024-10-01 00:00:00,예천,,0,6,144.8631835628184,36.65,128.46
2024-10-01 00:00:00,창원,,0,6,146.24621134649038,35.21,128.58
2024-10-01 00:00:00,탑선,,0,6,145.67137182220867,35.24,126.81
2024-10-01 01:00:00,경상대,,0,6,147.84484925783306,35.18,128.1
2024-10-01 01:00:00,고흥만수상,,0,6,148.5120838978483,34.57,127.3
2024-10-01 01:00:00,광양항세방,,0,6,148.12474801772487,34.93,127.71
2024-10-01 01:00:00,구미,,0,6,146.8795747888247,36.13,128.34
2024-10-01 01:00:00,삼천포,,0,6,148.07614699734796,34.95,128.07
2024-10-01 01:00:00,여수,,0,6,148.31166518875978,34.74,127.74
2024-10-01 01:00:00,영동,,0,6,145.82537054780053,37.18,128.46
2024-10-01 01:00:00,영흥,,0,6,145.8701949759684,37.26,126.46
2024-10-01 01:00:00,예천,,0,6,146.35214245119062,36.65,128.46
2024-10-01 01:00:00,창원,,0,6,147.771439043518,35.21,128.58
2024-10-01 01:00:00,탑선,,0,6,147.87186763115665,35.24,126.81
2024-10-01 02:00:00,경상대,,0,6,143.83666302793787,35.18,128.1
2024-10-01 02:00:00,고흥만수상,,0,6,144.69939844771307,34.57,127.3
2024-10-01 02:00:00,광양항세방,,0,6,144.21692580966953,34.93,127.71
2024-10-01 02:00:00,구미,,0,6,142.9258206493334,36.13,128.34
2024-10-01 02:00:00,삼천포,,0,6,144.04490649674173,34.95,128.07
2024-10-01 02:00:00,여수,,0,6,144.36604078178988,34.74,127.74
2024-10-01 02:00:00,영동,,0,6,141.9783153759593,37.18,128.46
2024-10-01 02:00:00,영흥,,0,6,142.69220051895914,37.26,126.46
2024-10-01 02:00:00,예천,,0,6,142.43178134540136,36.65,128.46
2024-10-01 02:00:00,창원,,0,6,143.60233391004223,35.21,128.58
2024-10-01 02:00:00,탑선,,0,6,144.32508524981637,35.24,126.81
2024-10-01 03:00:00,경상대,,0,6,135.65989318514332,35.18,128.1
2024-10-01 03:00:00,고흥만수상,,0,6,136.5535792742425,34.57,127.3
2024-10-01 03:00:00,광양항세방,,0,6,136.06534549570043,34.93,127.71
