datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2024-03-01 00:00:00,경상대,,0,6,148.12241674623772,35.18,128.1
2024-03-01 00:00:00,고흥만수상,,0,6,148.2412020264303,34.57,127.3
2024-03-01 00:00:00,광양항세방,,0,6,148.14564103671177,34.93,127.71
2024-03-01 00:00:00,구미,,0,6,147.44055295397808,36.13,128.34
2024-03-01 00:00:00,삼천포,,0,6,148.29812424754994,34.95,128.07
2024-03-01 00:00:00,여수,,0,6,148.31495939753734,34.74,127.74
2024-03-01 00:00:00,영동,,0,6,146.60754456298378,37.18,128.46
2024-03-01 00:00:00,영흥,,0,6,145.659434890448,37.26,126.46
2024-03-01 00:00:00,예천,,0,6,147.05573578339698,36.65,128.46
2024-03-01 00:00:00,창원,,0,6,148.31645647477185,35.21,128.58
2024-03-01 00:00:00,탑선,,0,6,147.46337709452973,35.24,126.81
2024-03-01 01:00:00,경상대,,0,6,152.34381105852782,35.18,128.1
2024-03-01 01:00:00,고흥만수상,,0,6,152.87876413537282,34.57,127.3
2024-03-01 01:00:00,광양항세방,,0,6,152.5604618835941,34.93,127.71
2024-03-01 01:00:00,구미,,0,6,151.4144342933518,36.13,128.34
2024-03-01 01:00:00,삼천포,,0,6,152.57048779213113,34.95,128.07
2024-03-01 01:00:00,여수,,0,6,152.75200229439105,34.74,127.74
2024-03-01 01:00:00,영동,,0,6,150.37517340880552,37.18,128.46
2024-03-01 01:00:00,영흥,,0,6,150.12194298100206,37.26,126.46
2024-03-01 01:00:00,예천,,0,6,150.90365331514633,36.65,128.46
2024-03-01 01:00:00,창원,,0,6,152.34682596031806,35.21,128.58
2024-03-01 01:00:00,탑선,,0,6,152.1614744692797,35.24,126.81
2024-03-01 02:00:00,경상대,,0,6,150.12937651202,35.18,128.1
2024-03-01 02:00:00,고흥만수상,,0,6,150.95963096682195,34.57,127.3
2024-03-01 02:00:00,광양항세방,,0,6,150.4917112858547,34.93,127.71
2024-03-01 02:00:00,구미,,0,6,149.18762828843288,36.13,128.34
2024-03-01 02:00:00,삼천포,,0,6,150.34740506084808,34.95,128.07
2024-03-01 02:00:00,여수,,0,6,150.65332915713694,34.74,127.74
2024-03-01 02:00:00,영동,,0,6,148.19549021379066,37.18,128.46
2024-03-01 02:00:00,영흥,,0,6,148.74273064205863,37.26,126.46
2024-03-01 02:00:00,예천,,0,6,148.67601997212194,36.65,128.46
2024-03-01 02:00:00,창원,,0,6,149.93064234265347,35.21,128.58
2024-03-01 02:00:00,탑선,,0,6,150.50847871964748,35.24,126.81
2024-03-01 03:00:00,경상대,,0,6,142.6213795108702,35.18,128.1
2024-03-01 03:00:00,고흥만수상,,0,6,143.516992706231,34.57,127.3
2024-03-01 03:00:00,광양항세방,,0,6,143.02626160007966,34.93,127.71
2024-03-01 03:00:00,구미,,0,6,141.84738375797195,36.13,128.34
2024-03-01 03:00:00,삼천포,,0,6,142.79065173063398,34.95,128.07
2024-03-01 03:00:00,여수,,0,6,143.13282481720003,34.74,127.74
2024-03-01 03:00:00,영동,,0,6,141.07239241320818,37.18,128.46
2024-03-01 03:00:00,영흥,,0,6,142.16621826917083,37.26,126.46
2024-03-01 03:00:00,예천,,0,6,141.42864949465056,36.65,128.46
2024-03-01 03:00:00,창원,,0,6,142.3046525156654,35.21,128.58
2024-03-01 03:00:00,탑선,,0,6,143.365688155421,35.24,126.81
2024-03-01 04:00:00,경상대,,0,6,132.3101151138817,35.18,128.1
2024-03-01 04:00:00,고흥만수상,,0,6,133.16352145801386,34.57,127.3
2024-03-01 04:00:00,광양항세방,,0,6,132.70531720051025,34.93,127.71
2024-03-01 04:00:00,구미,,0,6,131.72720942548344,36.13,128.34
2024-03-01 04:00:00,삼천포,,0,6,132.4295127896064,34.95,128.07
2024-03-01 04:00:00,여수,,0,6,132.7636580702852,34.74,127.74
2024-03-01 04:00:00,영동,,0,6,131.18059740680627,37.18,128.46
2024-03-01 04:00:00,영흥,,0,6,132.5589563335982,37.26,126.46
2024-03-01 04:00:00,예천,,0,6,131.41409216392174,36.65,128.46
2024-03-01 04:00:00,창원,,0,6,131.94161916472814,35.21,128.58
2024-03-01 04:00:00,탑선,,0,6,133.23403505079432,35.24,126.81
2024-03-01 05:00:00,경상대,,0,6,120.72543137301916,35.18,128.1
2024-03-01 05:00:00,고흥만수상,,0,6,121.50601214950487,34.57,127.3
2024-03-01 05:00:00,광양항세방,,0,6,121.09411854097728,34.93,127.71
2024-03-01 05:00:00,구미,,0,6,120.31260073475316,36.13,128.34
2024-03-01 05:00:00,삼천포,,0,6,120.80242194584545,34.95,128.07
2024-03-01 05:00:00,여수,,0,6,121.11440142770901,34.74,127.74
2024-03-01 05:00:00,영동,,0,6,119.9645553596819,37.18,128.46
2024-03-01 05:00:00,영흥,,0,6,121.48184173201159,37.26,126.46
2024-03-01 05:00:00,예천,,0,6,120.09402615826414,36.65,128.46
2024-03-01 05:00:00,창원,,0,6,120.33675098370358,35.21,128.58
2024-03-01 05:00:00,탑선,,0,6,121.73427359760998,35.24,126.81
2024-03-01 06:00:00,경상대,,0,6,108.60419174975011,35.18,128.1
2024-03-01 06:00:00,고흥만수상,,0,6,109.3017134546534,34.57,127.3
2024-03-01 06:00:00,광양항세방,,0,6,108.93997146930619,34.93,127.71
2024-03-01 06:00:00,구미,,0,6,108.3437182866952,36.13,128.34
2024-03-01 06:00:00,삼천포,,0,6,108.64418815536429,34.95,128.07
2024-03-01 06:00:00,여수,,0,6,108.92865706840156,34.74,127.74
2024-03-01 06:00:00,영동,,0,6,108.17078043740179,37.18,128.46
2024-03-01 06:00:00,영흥,,0,6,109.75041559189134,37.26,126.46
2024-03-01 06:00:00,예천,,0,6,108.21005894066757,36.65,128.46
2024-03-01 06:00:00,창원,,0,6,108.21082111986559,35.21,128.58
2024-03-01 06:00:00,탑선,,0,6,109.65071796774663,35.24,126.81
2024-03-01 07:00:00,경상대,,0,6,96.34545313427357,35.18,128.1
2024-03-01 07:00:00,고흥만수상,,0,6,96.95121594690794,34.57,127.3
2024-03-01 07:00:00,광양항세방,,0,6,96.64337419474563,34.93,127.71
2024-03-01 07:00:00,구미,,0,6,96.2300503996278,36.13,128.34
2024-03-01 07:00:00,삼천포,,0,6,96.35086325790215,34.95,128.07
2024-03-01 07:00:00,여수,,0,6,96.60366989697215,34.74,127.74
2024-03-01 07:00:00,영동,,0,6,96.22127163024098,37.18,128.46
2024-03-01 07:00:00,영흥,,0,6,97.81549232780964,37.26,126.46
2024-03-01 07:00:00,예천,,0,6,96.17721191005047,36.65,128.46
2024-03-01 07:00:00,창원,,0,6,95.95718028641582,35.21,128.58
2024-03-01 07:00:00,탑선,,0,6,97.40093178292847,35.24,126.81
2024-03-01 08:00:00,경상대,,0,6,84.2382669804036,35.18,128.1
2024-03-01 08:00:00,고흥만수상,,0,6,84.73876397549863,34.57,127.3
2024-03-01 08:00:00,광양항세방,,0,6,84.49158359707185,34.93,127.71
2024-03-01 08:00:00,구미,,0,6,84.27078667381483,36.13,128.34
2024-03-01 08:00:00,삼천포,,0,6,84.20891977964072,34.95,128.07
2024-03-01 08:00:00,여수,,0,6,84.42438678687333,34.74,127.74
2024-03-01 08:00:00,영동,,0,6,84.42645047554547,37.18,128.46
2024-03-01 08:00:00,영흥,,0,6,85.9952619993639,37.26,126.46
2024-03-01 08:00:00,예천,,0,6,84.3001154513895,36.65,128.46
2024-03-01 08:00:00,창원,173.9,1,6,83.86395396094983,35.21,128.58
2024-03-01 08:00:00,탑선,,0,6,85.27866280925574,35.24,126.81
2024-03-01 09:00:00,경상대,289.5,6,6,72.58155791212893,35.18,128.1
2024-03-01 09:00:00,고흥만수상,286.6666666666667,6,6,72.95454766087491,34.57,127.3
2024-03-01 09:00:00,광양항세방,241.28333333333333,6,6,72.77970468623883,34.93,127.71
2024-03-01 09:00:00,구미,282.9,6,6,72.77441019923002,36.13,128.34
2024-03-01 09:00:00,삼천포,300.11666666666673,6,6,72.51503262431399,34.95,128.07
2024-03-01 09:00:00,여수,284.45000000000005,6,6,72.6842434392641,34.74,127.74
2024-03-01 09:00:00,영동,281.43333333333334,6,6,73.10443365128414,37.18,128.46
2024-03-01 09:00:00,영흥,239.71999999999997,5,6,74.60188672058867,37.26,126.46
2024-03-01 09:00:00,예천,274.81666666666666,6,6,72.89230477029048,36.65,128.46
2024-03-01 09:00:00,창원,289.59999999999997,6,6,72.23226312092488,35.21,128.58
2024-03-01 09:00:00,탑선,247.80000000000004,6,6,73.57872580506071,35.24,126.81
2024-03-01 10:00:00,경상대,465.6,5,5,61.784330403151564,35.18,128.1
2024-03-01 10:00:00,고흥만수상,463.41999999999996,5,5,61.99471015471877,34.57,127.3
2024-03-01 10:00:00,광양항세방,399.34000000000003,5,5,61.91080512127118,34.93,127.71
2024-03-01 10:00:00,구미,448.84,5,5,62.15838254988269,36.13,128.34
2024-03-01 10:00:00,삼천포,481.26000000000005,5,5,61.6763762267749,34.95,128.07
2024-03-01 10:00:00,여수,459.9,5,5,61.78535618270794,34.74,127.74
2024-03-01 10:00:00,영동,445.48,5,5,62.67971792730101,37.18,128.46
2024-03-01 10:00:00,영흥,380.9,5,5,64.04005298598713,37.26,126.46
2024-03-01 10:00:00,예천,440.7,5,5,62.37547232762884,36.65,128.46
2024-03-01 10:00:00,창원,455.85999999999996,5,5,61.47668611361486,35.21,128.58
2024-03-01 10:00:00,탑선,411.9,5,5,62.69668363552704,35.24,126.81
2024-03-01 11:00:00,경상대,611.9166666666666,6,6,52.48946464035078,35.18,128.1
2024-03-01 11:00:00,고흥만수상,613.3000000000001,6,6,52.48665866032898,34.57,127.3
2024-03-01 11:00:00,광양항세방,540.4166666666666,6,6,52.520264455209585,34.93,127.71
2024-03-01 11:00:00,구미,590.65,6,6,53.06789519303678,36.13,128.34
2024-03-01 11:00:00,삼천포,637.5,6,6,52.33565242947766,34.95,128.07
2024-03-01 11:00:00,여수,602.6666666666666,6,6,52.363967431005484,34.74,127.74
2024-03-01 11:00:00,영동,576.9666666666666,6,6,53.79585761150387,37.18,128.46
2024-03-01 11:00:00,영흥,515.65,6,6,54.91701002586726,37.26,126.46
2024-03-01 11:00:00,예천,574.9333333333334,6,6,53.395312696445764,36.65,128.46
2024-03-01 11:00:00,창원,609.4499999999999,6,6,52.24986067397499,35.21,128.58
2024-03-01 11:00:00,탑선,528.3833333333332,6,6,53.249663799404004,35.24,126.81
2024-03-01 12:00:00,경상대,677.5666666666667,6,6,45.69944838309046,35.18,128.1
2024-03-01 12:00:00,고흥만수상,692.8166666666666,6,6,45.427315690598654,34.57,127.3
2024-03-01 12:00:00,광양항세방,629.6,6,6,45.60698329088421,34.93,127.71
2024-03-01 12:00:00,구미,647.2166666666667,6,6,46.48571783179456,36.13,128.34
2024-03-01 12:00:00,삼천포,718.9833333333332,6,6,45.50063102097366,34.95,128.07
2024-03-01 12:00:00,여수,681.8,6,6,45.424584346061565,34.74,127.74
2024-03-01 12:00:00,영동,641.4833333333332,6,6,47.40923994146244,37.18,128.46
2024-03-01 12:00:00,영흥,596.8166666666666,6,6,48.144829534176445,37.26,126.46
2024-03-01 12:00:00,예천,637.6999999999999,6,6,46.922968756783796,36.65,128.46
2024-03-01 12:00:00,창원,684.8499999999999,6,6,45.5656352561087,35.21,128.58
2024-03-01 12:00:00,탑선,608.5666666666667,6,6,46.2057399855345,35.24,126.81
2024-03-01 13:00:00,경상대,682.9333333333334,6,6,42.67246079929906,35.18,128.1
2024-03-01 13:00:00,고흥만수상,705.4499999999999,6,6,42.11241831999697,34.57,127.3
2024-03-01 13:00:00,광양항세방,658.8833333333333,6,6,42.44477870977877,34.93,127.71
2024-03-01 13:00:00,구미,646.4499999999999,6,6,43.60922467076696,36.13,128.34
2024-03-01 13:00:00,삼천포,723.9333333333334,6,6,42.44447702712706,34.95,128.07
2024-03-01 13:00:00,여수,690.3000000000001,6,6,42.25348211079269,34.74,127.74
2024-03-01 13:00:00,영동,636.3666666666667,6,6,44.65254611083803,37.18,128.46
2024-03-01 13:00:00,영흥,625.4166666666666,6,6,44.85387950255808,37.26,126.46
2024-03-01 13:00:00,예천,637.15,6,6,44.123250411355734,36.65,128.46
2024-03-01 13:00:00,창원,692.9166666666666,6,6,42.680111486115436,35.21,128.58
2024-03-01 13:00:00,탑선,591.9166666666666,6,6,42.81587087312486,35.24,126.81
2024-03-01 14:00:00,경상대,694.8499999999999,6,6,44.204264079201344,35.18,128.1
2024-03-01 14:00:00,고흥만수상,720.0833333333334,6,6,43.42494900304438,34.57,127.3
2024-03-01 14:00:00,광양항세방,659.5833333333334,6,6,43.8688227354839,34.93,127.71
2024-03-01 14:00:00,구미,661.6333333333333,6,6,45.16806627430142,36.13,128.34
2024-03-01 14:00:00,삼천포,731.6,6,6,43.97792324248014,34.95,128.07
2024-03-01 14:00:00,여수,696.6,6,6,43.69511652305249,34.74,127.74
2024-03-01 14:00:00,영동,651.85,6,6,46.1967269319164,37.18,128.46
2024-03-01 14:00:00,영흥,624.3,6,6,45.820938591149066,37.26,126.46
2024-03-01 14:00:00,예천,645.3,6,6,45.69246703642186,36.65,128.46
2024-03-01 14:00:00,창원,701.3499999999999,6,6,44.35594854485105,35.21,128.58
2024-03-01 14:00:00,탑선,559.7166666666667,6,6,43.95204282381346,35.24,126.81
2024-03-01 15:00:00,경상대,644.6833333333333,6,6,49.86902743237396,35.18,128.1
2024-03-01 15:00:00,고흥만수상,681.6999999999999,6,6,48.98812816485075,34.57,127.3
2024-03-01 15:00:00,광양항세방,607.4333333333333,6,6,49.47780016177751,34.93,127.71
2024-03-01 15:00:00,구미,616.85,6,6,50.74696756305416,36.13,128.34
2024-03-01 15:00:00,삼천포,677.0666666666666,6,6,49.67032464580796,34.95,128.07
2024-03-01 15:00:00,여수,657.6833333333333,6,6,49.33993495809709,34.74,127.74
2024-03-01 15:00:00,영동,618.0666666666667,6,6,51.64870312087306,37.18,128.46
2024-03-01 15:00:00,영흥,573.4499999999999,6,6,50.79760378697393,37.26,126.46
2024-03-01 15:00:00,예천,607.0166666666665,6,6,51.222102345735685,36.65,128.46
2024-03-01 15:00:00,창원,641.0166666666668,6,6,50.12961354182625,35.21,128.58
2024-03-01 15:00:00,탑선,502.03333333333336,6,6,49.29652273439335,35.24,126.81
2024-03-01 16:00:00,경상대,538.1666666666666,6,6,58.451955682700984,35.18,128.1
2024-03-01 16:00:00,고흥만수상,577.2833333333334,6,6,57.55878620901663,34.57,127.3
2024-03-01 16:00:00,광양항세방,501.56666666666666,6,6,58.04645725038068,34.93,127.71
2024-03-01 16:00:00,구미,522.6333333333333,6,6,59.19307736797889,36.13,128.34
2024-03-01 16:00:00,삼천포,564.4833333333332,6,6,58.29079519735029,34.95,128.07
2024-03-01 16:00:00,여수,554.1,6,6,57.94808446590061,34.74,127.74
2024-03-01 16:00:00,영동,518.8666666666667,6,6,59.92262024030287,37.18,128.46
2024-03-01 16:00:00,영흥,479.4666666666667,6,6,58.747384667003445,37.26,126.46
2024-03-01 16:00:00,예천,505.65000000000003,6,6,59.59190472761571,36.65,128.46
2024-03-01 16:00:00,창원,521.9166666666666,6,6,58.779880401806004,35.21,128.58
2024-03-01 16:00:00,탑선,387.3500000000001,6,6,57.66694048009024,35.24,126.81
2024-03-01 17:00:00,경상대,387.7,6,6,68.82812516935594,35.18,128.1
2024-03-01 17:00:00,고흥만수상,421.13333333333327,6,6,67.96919242059168,34.57,127.3
2024-03-01 17:00:00,광양항세방,349.63333333333327,6,6,68.43117753190516,34.93,127.71
2024-03-01 17:00:00,구미,367.4166666666667,6,6,69.42331646364107,36.13,128.34
2024-03-01 17:00:00,삼천포,400.18333333333334,6,6,68.70470915434242,34.95,128.07
2024-03-01 17:00:00,여수,396.73333333333335,6,6,68.36897851307664,34.74,127.74
2024-03-01 17:00:00,영동,370.53333333333336,6,6,69.97742937685535,37.18,128.46
2024-03-01 17:00:00,영흥,334.8666666666666,6,6,68.59955301789907,37.26,126.46
2024-03-01 17:00:00,예천,357.95,6,6,69.74088506756308,36.65,128.46
2024-03-01 17:00:00,창원,388.5833333333333,6,6,69.19379904682195,35.21,128.58
2024-03-01 17:00:00,탑선,332.21666666666664,6,6,67.91307406377754,35.24,126.81
2024-03-01 18:00:00,경상대,227.9,3,6,80.24395171963111,35.18,128.1
2024-03-01 18:00:00,고흥만수상,251.99999999999997,4,6,79.44172595079426,34.57,127.3
2024-03-01 18:00:00,광양항세방,176.525,4,6,79.86720498344954,34.93,127.71
2024-03-01 18:00:00,구미,211.29999999999998,3,6,80.69720801226016,36.13,128.34
2024-03-01 18:00:00,삼천포,247.26666666666665,3,6,80.15601431558558,34.95,128.07
2024-03-01 18:00:00,여수,232.65,4,6,79.83707443947017,34.74,127.74
2024-03-01 18:00:00,영동,234.1,3,6,81.08444599604746,37.18,128.46
2024-03-01 18:00:00,영흥,203.25,4,6,79.58480293856468,37.26,126.46
2024-03-01 18:00:00,예천,224.4333333333333,3,6,80.93560318162557,36.65,128.46
2024-03-01 18:00:00,창원,235.73333333333335,3,6,80.62912136412426,35.21,128.58
2024-03-01 18:00:00,탑선,237.7,4,6,79.25143488140503,35.24,126.81
2024-03-01 19:00:00,경상대,,0,6,92.22637727477156,35.18,128.1
2024-03-01 19:00:00,고흥만수상,,0,6,91.49476127622157,34.57,127.3
2024-03-01 19:00:00,광양항세방,,0,6,91.87714852675079,34.93,127.71
2024-03-01 19:00:00,구미,,0,6,92.54078135903887,36.13,128.34
2024-03-01 19:00:00,삼천포,,0,6,92.17233352427792,34.95,128.07
2024-03-01 19:00:00,여수,,0,6,91.87632417472655,34.74,127.74
2024-03-01 19:00:00,영동,,0,6,92.76730982049912,37.18,128.46
2024-03-01 19:00:00,영흥,,0,6,91.19981634973075,37.26,126.46
2024-03-01 19:00:00,예천,,0,6,92.70161595629898,36.65,128.46
2024-03-01 19:00:00,창원,,0,6,92.61927384497227,35.21,128.58
2024-03-01 19:00:00,탑선,,0,6,91.19019961247606,35.24,126.81
2024-03-01 20:00:00,경상대,,0,6,104.44954255907129,35.18,128.1
2024-03-01 20:00:00,고흥만수상,,0,6,103.80266942235828,34.57,127.3
2024-03-01 20:00:00,광양항세방,,0,6,104.13489216885111,34.93,127.71
2024-03-01 20:00:00,구미,,0,6,104.62160948952828,36.13,128.34
