datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2025-08-01 00:00:00,경상대,,0,6,124.59933325774344,35.18,128.1
2025-08-01 00:00:00,고흥만수상,,0,6,124.96133299522404,34.57,127.3
2025-08-01 00:00:00,광양항세방,,0,6,124.73306368465774,34.93,127.71
2025-08-01 00:00:00,구미,,0,6,123.7588602964088,36.13,128.34
2025-08-01 00:00:00,삼천포,,0,6,124.80947580115921,34.95,128.07
2025-08-01 00:00:00,여수,,0,6,124.92068686373443,34.74,127.74
2025-08-01 00:00:00,영동,,0,6,122.78944942503844,37.18,128.46
2025-08-01 00:00:00,영흥,,0,6,122.19975307418852,37.26,126.46
2025-08-01 00:00:00,예천,,0,6,123.29405950911081,36.65,128.46
2025-08-01 00:00:00,창원,,0,6,124.69395983678251,35.21,128.58
2025-08-01 00:00:00,탑선,,0,6,124.1948919409592,35.24,126.81
2025-08-01 01:00:00,경상대,,0,5,126.72432018541777,35.18,128.1
2025-08-01 01:00:00,고흥만수상,,0,5,127.31490650318159,34.57,127.3
2025-08-01 01:00:00,광양항세방,,0,5,126.96631296009828,34.93,127.71
2025-08-01 01:00:00,구미,,0,5,125.77804166215162,36.13,128.34
2025-08-01 01:00:00,삼천포,,0,5,126.95374563442637,34.95,128.07
2025-08-01 01:00:00,여수,,0,5,127.15693517161947,34.74,127.74
2025-08-01 01:00:00,영동,,0,5,124.72954776196966,37.18,128.46
2025-08-01 01:00:00,영흥,,0,5,124.59687176595997,37.26,126.46
2025-08-01 01:00:00,예천,,0,5,125.25949023219937,36.65,128.46
2025-08-01 01:00:00,창원,,0,5,126.70051082909575,35.21,128.58
2025-08-01 01:00:00,탑선,,0,5,126.62845900775557,35.24,126.81
2025-08-01 02:00:00,경상대,,0,6,125.11055470191016,35.18,128.1
2025-08-01 02:00:00,고흥만수상,,0,6,125.87725628926842,34.57,127.3
2025-08-01 02:00:00,광양항세방,,0,6,125.43939855983808,34.93,127.71
2025-08-01 02:00:00,구미,,0,6,124.1441252433729,36.13,128.34
2025-08-01 02:00:00,삼천포,,0,6,125.33817359375504,34.95,128.07
2025-08-01 02:00:00,여수,,0,6,125.61528712371518,34.74,127.74
2025-08-01 02:00:00,영동,,0,6,123.10960870907272,37.18,128.46
2025-08-01 02:00:00,영흥,,0,6,123.45082249552672,37.26,126.46
2025-08-01 02:00:00,예천,,0,6,123.61804604193915,36.65,128.46
2025-08-01 02:00:00,창원,,0,6,124.96979170414568,35.21,128.58
2025-08-01 02:00:00,탑선,,0,6,125.33602396221355,35.24,126.81
2025-08-01 03:00:00,경상대,,0,6,120.06357177645094,35.18,128.1
2025-08-01 03:00:00,고흥만수상,,0,6,120.9281536320741,34.57,127.3
2025-08-01 03:00:00,광양항세방,,0,6,120.4448111632457,34.93,127.71
2025-08-01 03:00:00,구미,,0,6,119.1554845868313,36.13,128.34
2025-08-01 03:00:00,삼천포,,0,6,120.27128227376465,34.95,128.07
2025-08-01 03:00:00,여수,,0,6,120.59306720746265,34.74,127.74
2025-08-01 03:00:00,영동,,0,6,118.21426355909966,37.18,128.46
2025-08-01 03:00:00,영흥,,0,6,118.96465835090281,37.26,126.46
2025-08-01 03:00:00,예천,,0,6,118.66367199181695,36.65,128.46
2025-08-01 03:00:00,창원,,0,6,119.82803887349914,35.21,128.58
2025-08-01 03:00:00,탑선,,0,6,120.56364783173773,35.24,126.81
2025-08-01 04:00:00,경상대,,0,6,112.36069409866106,35.18,128.1
2025-08-01 04:00:00,고흥만수상,,0,6,113.25627391101767,34.57,127.3
2025-08-01 04:00:00,광양항세방,,0,6,112.76358282664239,34.93,127.71
2025-08-01 04:00:00,구미,,0,6,111.55605061373527,36.13,128.34
2025-08-01 04:00:00,삼천포,,0,6,112.53917477792399,34.95,128.07
2025-08-01 04:00:00,여수,,0,6,112.87953903233948,34.74,127.74
2025-08-01 04:00:00,영동,,0,6,110.7502146103175,37.18,128.46
2025-08-01 04:00:00,영흥,,0,6,111.80873102115416,37.26,126.46
2025-08-01 04:00:00,예천,,0,6,111.12252310070545,36.65,128.46
2025-08-01 04:00:00,창원,,0,6,112.05874260318782,35.21,128.58
2025-08-01 04:00:00,탑선,,0,6,113.06402933001769,35.24,126.81
2025-08-01 05:00:00,경상대,,0,6,102.81460240066838,35.18,128.1
2025-08-01 05:00:00,고흥만수상,,0,6,103.69859669373326,34.57,127.3
2025-08-01 05:00:00,광양항세방,,0,6,103.21875170960149,34.93,127.71
2025-08-01 05:00:00,구미,,0,6,102.12996594189934,36.13,128.34
2025-08-01 05:00:00,삼천포,,0,6,102.96136238343581,34.95,128.07
2025-08-01 05:00:00,여수,,0,6,103.30304764078514,34.74,127.74
2025-08-01 05:00:00,영동,,0,6,101.47212815819385,37.18,128.46
2025-08-01 05:00:00,영흥,,0,6,102.74574034729372,37.26,126.46
