datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2025-03-01 00:00:00,경상대,,0,6,148.197781455938,35.18,128.1
2025-03-01 00:00:00,고흥만수상,,0,6,148.31498231313134,34.57,127.3
2025-03-01 00:00:00,광양항세방,,0,6,148.22029256685877,34.93,127.71
2025-03-01 00:00:00,구미,,0,6,147.51709093271978,36.13,128.34
2025-03-01 00:00:00,삼천포,,0,6,148.37322469540194,34.95,128.07
2025-03-01 00:00:00,여수,,0,6,148.38945048952186,34.74,127.74
2025-03-01 00:00:00,영동,,0,6,146.6851255258581,37.18,128.46
2025-03-01 00:00:00,영흥,,0,6,145.73496874486943,37.26,126.46
2025-03-01 00:00:00,예천,,0,6,147.1328666947532,36.65,128.46
2025-03-01 00:00:00,창원,,0,6,148.39241460709604,35.21,128.58
2025-03-01 00:00:00,탑선,,0,6,147.5372900249063,35.24,126.81
2025-03-01 01:00:00,경상대,,0,6,152.43390898583507,35.18,128.1
2025-03-01 01:00:00,고흥만수상,,0,6,152.96832121047015,34.57,127.3
2025-03-01 01:00:00,광양항세방,,0,6,152.65031166692626,34.93,127.71
2025-03-01 01:00:00,구미,,0,6,151.5047184371678,36.13,128.34
2025-03-01 01:00:00,삼천포,,0,6,152.6605532289027,34.95,128.07
2025-03-01 01:00:00,여수,,0,6,152.84185500334138,34.74,127.74
2025-03-01 01:00:00,영동,,0,6,150.46556867048383,37.18,128.46
2025-03-01 01:00:00,영흥,,0,6,150.21125373579105,37.26,126.46
2025-03-01 01:00:00,예천,,0,6,150.99402413205868,36.65,128.46
2025-03-01 01:00:00,창원,,0,6,152.43718906145043,35.21,128.58
2025-03-01 01:00:00,탑선,,0,6,152.250779126832,35.24,126.81
2025-03-01 02:00:00,경상대,,0,6,150.2188085862939,35.18,128.1
2025-03-01 02:00:00,고흥만수상,,0,6,151.04931501498606,34.57,127.3
2025-03-01 02:00:00,광양항세방,,0,6,150.58128013597388,34.93,127.71
2025-03-01 02:00:00,구미,,0,6,149.27723076900412,36.13,128.34
2025-03-01 02:00:00,삼천포,,0,6,150.4367780032704,34.95,128.07
2025-03-01 02:00:00,여수,,0,6,150.7428204041897,34.74,127.74
2025-03-01 02:00:00,영동,,0,6,148.28533716113586,37.18,128.46
2025-03-01 02:00:00,영흥,,0,6,148.83345594047415,37.26,126.46
2025-03-01 02:00:00,예천,,0,6,148.76571647408088,36.65,128.46
2025-03-01 02:00:00,창원,,0,6,150.0198116024916,35.21,128.58
2025-03-01 02:00:00,탑선,,0,6,150.5986077078486,35.24,126.81
2025-03-01 03:00:00,경상대,,0,6,142.70008756433788,35.18,128.1
2025-03-01 03:00:00,고흥만수상,,0,6,143.59566404916933,34.57,127.3
2025-03-01 03:00:00,광양항세방,,0,6,143.10499949669236,34.93,127.71
2025-03-01 03:00:00,구미,,0,6,141.92687602968164,36.13,128.34
2025-03-01 03:00:00,삼천포,,0,6,142.86914217477323,34.95,128.07
2025-03-01 03:00:00,여수,,0,6,143.2113412890708,34.74,127.74
2025-03-01 03:00:00,영동,,0,6,141.15279832402882,37.18,128.46
2025-03-01 03:00:00,영흥,,0,6,142.2480410479619,37.26,126.46
2025-03-01 03:00:00,예천,,0,6,141.50856030238077,36.65,128.46
2025-03-01 03:00:00,창원,,0,6,142.38304024593435,35.21,128.58
2025-03-01 03:00:00,탑선,,0,6,143.4454125723379,35.24,126.81
2025-03-01 04:00:00,경상대,,0,6,132.37953348351533,35.18,128.1
2025-03-01 04:00:00,고흥만수상,,0,6,133.23254533572086,34.57,127.3
2025-03-01 04:00:00,광양항세방,,0,6,132.77460515301073,34.93,127.71
2025-03-01 04:00:00,구미,,0,6,131.7977175657354,36.13,128.34
2025-03-01 04:00:00,삼천포,,0,6,132.4986473559346,34.95,128.07
2025-03-01 04:00:00,여수,,0,6,132.83268251796707,34.74,127.74
2025-03-01 04:00:00,영동,,0,6,131.25233294308725,37.18,128.46
2025-03-01 04:00:00,영흥,,0,6,132.63176187293865,37.26,126.46
