datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2023-06-01 00:00:00,경상대,,0,6,121.40221946252836,35.18,128.1
2023-06-01 00:00:00,고흥만수상,,0,6,121.81430136642459,34.57,127.3
2023-06-01 00:00:00,광양항세방,,0,6,121.55926538250353,34.93,127.71
2023-06-01 00:00:00,구미,,0,6,120.53394711150797,36.13,128.34
2023-06-01 00:00:00,삼천포,,0,6,121.61789962813023,34.95,128.07
2023-06-01 00:00:00,여수,,0,6,121.748930160443,34.74,127.74
2023-06-01 00:00:00,영동,,0,6,119.54158847755636,37.18,128.46
2023-06-01 00:00:00,영흥,,0,6,119.04143257446795,37.26,126.46
2023-06-01 00:00:00,예천,,0,6,120.05490163874926,36.65,128.46
2023-06-01 00:00:00,창원,,0,6,121.47336966319739,35.21,128.58
2023-06-01 00:00:00,탑선,,0,6,121.05881770923,35.24,126.81
2023-06-01 01:00:00,경상대,,0,5,122.87142933498149,35.18,128.1
2023-06-01 01:00:00,고흥만수상,,0,5,123.49116739385865,34.57,127.3
2023-06-01 01:00:00,광양항세방,,0,5,123.12741622744318,34.93,127.71
2023-06-01 01:00:00,구미,,0,5,121.91690433460164,36.13,128.34
2023-06-01 01:00:00,삼천포,,0,5,123.1019161451256,34.95,128.07
2023-06-01 01:00:00,여수,,0,5,123.31700787067223,34.74,127.74
2023-06-01 01:00:00,영동,,0,5,120.86464593768457,37.18,128.46
2023-06-01 01:00:00,영흥,,0,5,120.80073002698155,37.26,126.46
2023-06-01 01:00:00,예천,,0,5,121.3944111163721,36.65,128.46
2023-06-01 01:00:00,창원,,0,5,122.83074664075164,35.21,128.58
2023-06-01 01:00:00,탑선,,0,5,122.82220287513405,35.24,126.81
2023-06-01 02:00:00,경상대,,0,6,120.85225150287023,35.18,128.1
2023-06-01 02:00:00,고흥만수상,,0,6,121.62863871188966,34.57,127.3
2023-06-01 02:00:00,광양항세방,,0,6,121.18600527296965,34.93,127.71
2023-06-01 02:00:00,구미,,0,6,119.88769644589254,36.13,128.34
2023-06-01 02:00:00,삼천포,,0,6,121.07896985438477,34.95,128.07
2023-06-01 02:00:00,여수,,0,6,121.36024432794127,34.74,127.74
2023-06-01 02:00:00,영동,,0,6,118.85762946039299,37.18,128.46
2023-06-01 02:00:00,영흥,,0,6,119.23341774224168,37.26,126.46
2023-06-01 02:00:00,예천,,0,6,119.36285334673843,36.65,128.46
2023-06-01 02:00:00,창원,,0,6,120.70402745320298,35.21,128.58
2023-06-01 02:00:00,탑선,,0,6,121.10006968560056,35.24,126.81
2023-06-01 03:00:00,경상대,,0,6,115.6767179990265,35.18,128.1
2023-06-01 03:00:00,고흥만수상,,0,6,116.5413926691675,34.57,127.3
2023-06-01 03:00:00,광양항세방,,0,6,116.05799987216882,34.93,127.71
2023-06-01 03:00:00,구미,,0,6,114.76878814086614,36.13,128.34
2023-06-01 03:00:00,삼천포,,0,6,115.88441950911576,34.95,128.07
2023-06-01 03:00:00,여수,,0,6,116.2062181184078,34.74,127.74
2023-06-01 03:00:00,영동,,0,6,113.82811129877783,37.18,128.46
2023-06-01 03:00:00,영흥,,0,6,114.58232793547178,37.26,126.46
2023-06-01 03:00:00,예천,,0,6,114.2771527353967,36.65,128.46
2023-06-01 03:00:00,창원,,0,6,115.44121220192642,35.21,128.58
2023-06-01 03:00:00,탑선,,0,6,116.17770693233076,35.24,126.81
2023-06-01 04:00:00,경상대,,0,6,108.03359664369103,35.18,128.1
2023-06-01 04:00:00,고흥만수상,,0,6,108.92867017987231,34.57,127.3
2023-06-01 04:00:00,광양항세방,,0,6,108.43576132280955,34.93,127.71
2023-06-01 04:00:00,구미,,0,6,107.22121699027623,36.13,128.34
2023-06-01 04:00:00,삼천포,,0,6,108.21426413731339,34.95,128.07
2023-06-01 04:00:00,여수,,0,6,108.55398706528736,34.74,127.74
2023-06-01 04:00:00,영동,,0,6,106.4062900078508,37.18,128.46
2023-06-01 04:00:00,영흥,,0,6,107.4503087713909,37.26,126.46
2023-06-01 04:00:00,예천,,0,6,106.78355892846172,36.65,128.46
2023-06-01 04:00:00,창원,,0,6,107.73547453132613,35.21,128.58
2023-06-01 04:00:00,탑선,,0,6,108.72559159569049,35.24,126.81
2023-06-01 05:00:00,경상대,,0,6,98.63266264783776,35.18,128.1
2023-06-01 05:00:00,고흥만수상,,0,6,99.52006596943289,34.57,127.3
2023-06-01 05:00:00,광양항세방,,0,6,99.03751245111849,34.93,127.71
2023-06-01 05:00:00,구미,,0,6,97.9313250253639,36.13,128.34
2023-06-01 05:00:00,삼천포,,0,6,98.78388397039201,34.95,128.07
2023-06-01 05:00:00,여수,,0,6,99.12613056002927,34.74,127.74
2023-06-01 05:00:00,영동,,0,6,97.25424008240877,37.18,128.46
2023-06-01 05:00:00,영흥,,0,6,98.50603031026856,37.26,126.46
2023-06-01 05:00:00,예천,,0,6,97.5559799937027,36.65,128.46
2023-06-01 05:00:00,창원,,0,6,98.2926976432034,35.21,128.58
2023-06-01 05:00:00,탑선,,0,6,99.45977575646062,35.24,126.81
2023-06-01 06:00:00,경상대,,0,6,88.03605278815441,35.18,128.1
2023-06-01 06:00:00,고흥만수상,,0,6,88.89307998274235,34.57,127.3
2023-06-01 06:00:00,광양항세방,,0,6,88.4323224626217,34.93,127.71
2023-06-01 06:00:00,구미,,0,6,87.44939552027964,36.13,128.34
2023-06-01 06:00:00,삼천포,,0,6,88.15798653811903,34.95,128.07
2023-06-01 06:00:00,여수,,0,6,88.49325247801256,34.74,127.74
2023-06-01 06:00:00,영동,,0,6,86.91078987279494,37.18,128.46
2023-06-01 06:00:00,영흥,,0,6,88.30704795478073,37.26,126.46
2023-06-01 06:00:00,예천,,0,6,87.13840353925661,36.65,128.46
2023-06-01 06:00:00,창원,,0,6,87.66927233047451,35.21,128.58
2023-06-01 06:00:00,탑선,,0,6,88.95641693265824,35.24,126.81
2023-06-01 07:00:00,경상대,143.7,4,6,76.64549887078171,35.18,128.1
2023-06-01 07:00:00,고흥만수상,171.225,4,6,77.45768456776916,34.57,127.3
2023-06-01 07:00:00,광양항세방,130.7,4,6,77.02584160703904,34.93,127.71
2023-06-01 07:00:00,구미,181.72,5,6,76.17417997258286,36.13,128.34
2023-06-01 07:00:00,삼천포,181.72500000000002,4,6,76.73875478502478,34.95,128.07
2023-06-01 07:00:00,여수,155.575,4,6,77.06086895492805,34.74,127.74
2023-06-01 07:00:00,영동,145.61999999999998,5,6,75.77262217228244,37.18,128.46
2023-06-01 07:00:00,영흥,114.10000000000001,4,6,77.26723327338516,37.26,126.46
2023-06-01 07:00:00,예천,143.8,5,6,75.92804570375468,36.65,128.46
2023-06-01 07:00:00,창원,99.55000000000001,4,6,76.26240819901234,35.21,128.58
2023-06-01 07:00:00,탑선,72.625,4,6,77.6295205403407,35.24,126.81
2023-06-01 08:00:00,경상대,206.26666666666668,6,6,64.74698602445164,35.18,128.1
2023-06-01 08:00:00,고흥만수상,201.85000000000002,6,6,65.50223513926431,34.57,127.3
2023-06-01 08:00:00,광양항세방,127.2333333333333,6,6,65.10535803351287,34.93,127.71
2023-06-01 08:00:00,구미,218.45000000000002,6,6,64.39429913846855,36.13,128.34
2023-06-01 08:00:00,삼천포,190.41666666666666,6,6,64.8113794829087,34.95,128.07
2023-06-01 08:00:00,여수,181.73333333333332,6,6,65.11529568451745,34.74,127.74
2023-06-01 08:00:00,영동,307.5833333333333,6,6,64.13213572122844,37.18,128.46
2023-06-01 08:00:00,영흥,201.9333333333333,6,6,65.69032220927494,37.26,126.46
2023-06-01 08:00:00,예천,214.36666666666667,6,6,64.21506778586384,36.65,128.46
2023-06-01 08:00:00,창원,197.04999999999998,6,6,64.35539523200055,35.21,128.58
2023-06-01 08:00:00,탑선,157.21666666666667,6,6,65.7731708876693,35.24,126.81
2023-06-01 09:00:00,경상대,203.85,6,6,52.56452054616052,35.18,128.1
