datetime_kst,site,dsr_mean,dsr_n_valid,n_slots,zenith_center,lat,lon
2023-04-01 00:00:00,경상대,,0,6,138.03006289885366,35.18,128.1
2023-04-01 00:00:00,고흥만수상,,0,6,138.3187428204934,34.57,127.3
2023-04-01 00:00:00,광양항세방,,0,6,138.13039038806787,34.93,127.71
2023-04-01 00:00:00,구미,,0,6,137.23212908434198,36.13,128.34
2023-04-01 00:00:00,삼천포,,0,6,138.23122977344553,34.95,128.07
2023-04-01 00:00:00,여수,,0,6,138.31388633010974,34.74,127.74
2023-04-01 00:00:00,영동,,0,6,136.297778748276,37.18,128.46
2023-04-01 00:00:00,영흥,,0,6,135.59140269019937,37.26,126.46
2023-04-01 00:00:00,예천,,0,6,136.78855511585311,36.65,128.46
2023-04-01 00:00:00,창원,,0,6,138.1561103773646,35.21,128.58
2023-04-01 00:00:00,탑선,,0,6,137.5417183743785,35.24,126.81
2023-04-01 01:00:00,경상대,,0,6,140.6011367004275,35.18,128.1
2023-04-01 01:00:00,고흥만수상,,0,6,141.1955792090939,34.57,127.3
2023-04-01 01:00:00,광양항세방,,0,6,140.84545467497654,34.93,127.71
2023-04-01 01:00:00,구미,,0,6,139.6529394264132,36.13,128.34
2023-04-01 01:00:00,삼천포,,0,6,140.8307990288586,34.95,128.07
2023-04-01 01:00:00,여수,,0,6,141.0359582399335,34.74,127.74
2023-04-01 01:00:00,영동,,0,6,138.6033579429219,37.18,128.46
2023-04-01 01:00:00,영흥,,0,6,138.47793354242341,37.26,126.46
2023-04-01 01:00:00,예천,,0,6,139.13333956645664,36.65,128.46
2023-04-01 01:00:00,창원,,0,6,140.573360244547,35.21,128.58
2023-04-01 01:00:00,탑선,,0,6,140.50965904019526,35.24,126.81
2023-04-01 02:00:00,경상대,,0,6,138.2819771733434,35.18,128.1
2023-04-01 02:00:00,고흥만수상,,0,6,139.09124748169677,34.57,127.3
2023-04-01 02:00:00,광양항세방,,0,6,138.63300021898613,34.93,127.71
2023-04-01 02:00:00,구미,,0,6,137.32843062660484,36.13,128.34
2023-04-01 02:00:00,삼천포,,0,6,138.50425071016213,34.95,128.07
2023-04-01 02:00:00,여수,,0,6,138.8003697042123,34.74,127.74
2023-04-01 02:00:00,영동,,0,6,136.31855806384718,37.18,128.46
2023-04-01 02:00:00,영흥,,0,6,136.79909149254502,37.26,126.46
