nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed
4.876550019832071,0.7382901542381509,80.63455008488964,91.98146576117713,-1.1678098440170288,3.9721406415496743,80.34752814488498,7
4.821123785136433,0.6565133359647775,82.51627051499717,92.961233729485,-1.1847269535064697,3.9343689351438527,85.07097405775819,42
4.854041681449917,0.22976422113552475,79.27277872099604,90.25537634408603,-1.1664395332336426,3.927444825856697,77.6064610866373,123
