nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed,view
4.879764124709239,0.25870236824726117,78.96832387865122,89.9122652478771,-1.1440764665603638,3.918420223288497,77.55751346059716,123,raw
4.854041681449917,0.22976422113552475,79.27277872099604,90.25537634408603,-1.1664395332336426,3.927444825856697,77.6064610866373,123,clean
