nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed,view
4.845172884267852,0.68345848836725,82.20288220992917,92.65353581621507,-1.1675848960876465,3.9306395495954702,85.09544787077826,42,raw
4.821123785136433,0.6565133359647775,82.51627051499717,92.961233729485,-1.1847269535064697,3.9343689351438527,85.07097405775819,42,clean
