nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed,view
4.899900636055603,0.7645184996434393,80.3283887107572,91.68457771044008,-1.1523065567016602,3.967890766891459,80.32305433186491,7,raw
4.876550019832071,0.7382901542381509,80.63455008488964,91.98146576117713,-1.1678098440170288,3.9721406415496743,80.34752814488498,7,clean
