nmae,bias,cov80,cov95,nll,seed
5.46897336874926,-0.36384587039260635,85.93225040840859,94.13124556915206,-1.1647905111312866,42
5.52884411819885,-0.8010537229334415,86.30212988934439,93.95863514471536,-1.158271312713623,123
5.515775918007675,-0.49049065855146423,85.33427858089573,93.55793237370158,-1.1636791229248047,7
5.511527579204384,-1.1611715515683887,86.17575440002466,94.11583392411306,-1.1607985496520996,202
5.373702529560365,0.22662555492928807,85.83978053817465,93.71513115309928,-1.160630464553833,999
